# Interacting fermions (standard model)
# L=14, Delta=1, W=10.0, dmax=2
# Comparison between projected perturbation ||N_i^perp||^2 and its approximation ||N~_i||^2
# ||N_i^perp||^2 ||~N_i||^2
3.056622822399999648e-02 3.039583033600000081e-02
1.263780672400000027e-02 1.263758188900000051e-02
1.888315705600000435e-02 1.888288222500000141e-02
1.283824963600000042e-02 1.246148016099999853e-02
1.439664019599999970e-02 1.439496044100000045e-02
3.099184202499999569e-04 3.099184202499999569e-04
6.839256920040000937e-03 6.839157680640000313e-03
3.112789776100000072e-02 3.112789776100000072e-02
1.039856110239999881e-03 1.039856110239999881e-03
3.112225222499999736e-02 3.112225222499999736e-02
8.628201264399998913e-04 8.627143839999999774e-04
8.356955905600000050e-04 8.355857422500000868e-04
2.334264508900000049e-02 2.334264508900000049e-02
4.973380692839999249e-03 4.951852456359999780e-03
3.232480368100000556e-02 3.231221953599999752e-02
1.935604387600000156e-02 1.935493088399999756e-02
3.932209680399999935e-02 3.922974422499999475e-02
1.692028608400000106e-02 1.650299929599999965e-02
2.877569395600000288e-02 2.873364009999999913e-02
3.330515500899999815e-02 3.330479001599999378e-02
2.011035972099999708e-02 2.011007609999999890e-02
3.321724953599999863e-02 3.320850182400000156e-02
2.594241795689999734e-03 2.590301025000000482e-03
1.945885502500000266e-02 1.945355457599999560e-02
2.176834668100000036e-02 2.176834668100000036e-02
1.907133380099999831e-02 1.907133380099999831e-02
2.178959776899999992e-02 2.178546480100000335e-02
2.268849312900000220e-02 2.157755344899999969e-02
2.219057122499999701e-02 2.218878368100000303e-02
2.027291868900000377e-02 2.027149488400000268e-02
4.328854748100000038e-02 4.262284120899999945e-02
2.131892009999999948e-02 2.131862808100000103e-02
3.323292540099999359e-02 3.323292540099999359e-02
3.453167392899999383e-02 3.395248464400000415e-02
2.003144292249999913e-03 2.003144292249999913e-03
2.059913857600000411e-02 2.059913857600000411e-02
3.848713444000000528e-03 3.847844961000000501e-03
1.236753056249999825e-03 1.236738989289999993e-03
4.074958293159999800e-03 4.074958293159999800e-03
4.191073382250000770e-03 4.190697907360000675e-03
4.414220448160000379e-03 4.413941406249999137e-03
9.357786902500000179e-04 9.357725721600000136e-04
3.539515449600000047e-04 3.539515449600000047e-04
4.145214560400000314e-04 4.144766656900000248e-04
5.097417374440000627e-03 5.065724041209999570e-03
4.986351118810000010e-03 4.986351118810000010e-03
6.046819777690001091e-03 6.046648704039999864e-03
5.746579958440000899e-03 5.726705625000000875e-03
1.468912936959999773e-03 1.468882275999999895e-03
1.713719888409999913e-03 1.713454957209999737e-03
1.821447152099999953e-02 1.821015302500000183e-02
8.366596254809999939e-03 8.347873868889998591e-03
2.253721537600000130e-02 2.253571416099999988e-02
8.304968518559998139e-03 8.304585770250000679e-03
7.662498774489999269e-03 7.617187452250001427e-03
6.201641250250000334e-03 6.199719886889999178e-03
5.619241474560000317e-03 5.618237034010000429e-03
2.271513728159999922e-03 2.271513728159999922e-03
5.860466305600000540e-04 5.860466305600000540e-04
1.145152368009999836e-03 1.145152368009999836e-03
6.894037922499999778e-04 6.894037922499999778e-04
1.862069212890000167e-03 1.862069212890000167e-03
8.174738722499999685e-04 8.174681539599999280e-04
1.988553486239999762e-03 1.988553486239999762e-03
8.340312961599998963e-04 8.340312961599998963e-04
1.305991182249999867e-03 1.305991182249999867e-03
8.466355363840001591e-03 8.465987316640000149e-03
4.355366423040000871e-03 4.351605508890000161e-03
1.244027929599999908e-02 1.243983315599999848e-02
9.994766102499998486e-04 9.994702873600000773e-04
1.244262130810000087e-03 1.244262130810000087e-03
1.885600352249999648e-03 1.885600352249999648e-03
4.147169331599999875e-04 4.147047144899999394e-04
2.691174630399999906e-02 2.469046542399999655e-02
2.551495075599999676e-02 2.551495075599999676e-02
2.418025000000000035e-02 2.418025000000000035e-02
2.823441696100000356e-02 2.551111728400000042e-02
2.023819212100000028e-02 2.023819212100000028e-02
5.591475036899999380e-04 5.591475036899999380e-04
2.163576228100000040e-02 2.163517392099999909e-02
5.072449884100000165e-04 5.072359796100000835e-04
2.459852489609999898e-03 2.459852489609999898e-03
1.389395805159999954e-03 1.389395805159999954e-03
1.739198593690000332e-03 1.739148549609999912e-03
9.913906105959997828e-03 9.913826451239999074e-03
2.005364829690000229e-03 2.005329004809999760e-03
8.034935188840000922e-03 8.034737986890000405e-03
7.127885436099999032e-04 7.127885436099999032e-04
4.740330472900000473e-04 4.740330472900000473e-04
3.354575402499999524e-04 3.354575402499999524e-04
3.581404851599999666e-04 3.581404851599999666e-04
1.294634352399999869e-02 1.294634352399999869e-02
4.200983136899999622e-04 4.200983136899999622e-04
1.409135184899999900e-02 1.409111443600000180e-02
6.733663069210000553e-03 6.733663069210000553e-03
1.914955104040000008e-03 1.914955104040000008e-03
9.106999416360001334e-03 9.106694041000000517e-03
4.934725305759998966e-03 4.934725305759998966e-03
1.510170632100000035e-02 1.510170632100000035e-02
4.870588268159998895e-03 4.864378974010000189e-03
9.808797610000000340e-04 9.808797610000000340e-04
8.464201048899999691e-04 8.464201048899999691e-04
8.416671322499999497e-04 8.414466592900000149e-04
6.015088249000000338e-03 6.015088249000000338e-03
3.700737112899999412e-04 3.700737112899999412e-04
6.420977160999999378e-03 6.420977160999999378e-03
2.211491702249999795e-03 2.211491702249999795e-03
1.008615025690000073e-03 1.008608673959999818e-03
2.301418323609999862e-03 2.301418323609999862e-03
1.288544353690000005e-03 1.288529995209999977e-03
1.513834944399999882e-02 1.513810336899999894e-02
4.781744358400000228e-02 3.537860046400000125e-02
4.761385843600000195e-02 3.489311920899999808e-02
1.166967088810000027e-03 1.165484976640000043e-03
8.350359228089999919e-03 8.350359228089999919e-03
2.795818084900000377e-04 2.795818084900000377e-04
7.902303246009999976e-03 7.902285467039998901e-03
1.932622274560000328e-03 1.932103562490000009e-03
3.476061936399999636e-02 3.446406602500000360e-02
3.243096739600000167e-02 3.243060722499999798e-02
3.684441860100000354e-02 3.682292344900000430e-02
5.540421516100000471e-02 4.888963210000000364e-02
4.848275534399999753e-02 3.650774489999999289e-02
6.544615841440001164e-03 6.519916515999999405e-03
1.829084716840000038e-03 1.828870884090000011e-03
8.303964355600000234e-04 8.303906722499998852e-04
1.170673068009999871e-03 1.170673068009999871e-03
6.866443752099999319e-04 6.866443752099999319e-04
1.560028807840000168e-03 1.560020908410000070e-03
7.207313836809999680e-03 7.206957278440001037e-03
1.716833678400000313e-02 1.678890318399999665e-02
3.093623676899999453e-02 3.092744304399999700e-02
2.331851161600000111e-02 2.331331996899999731e-02
2.940230384100000344e-02 2.936493504399999635e-02
1.337908622400000094e-02 1.329870240000000092e-02
6.679841938090001242e-03 6.678959280010000367e-03
1.318156572099999854e-02 1.315241985599999858e-02
2.733909454240000293e-03 2.733909454240000293e-03
9.311690308409999867e-03 9.311651709609999883e-03
3.013636691559999463e-03 3.013625712250000109e-03
1.233491665210000119e-03 1.233477616809999745e-03
2.891904313600000484e-02 2.891768270400000423e-02
4.323575365210000770e-03 4.322838952889999399e-03
4.494527200899999658e-02 4.453323884099999463e-02
3.302979108100000810e-02 3.302106808899999552e-02
3.066771488400000037e-02 3.066771488400000037e-02
3.366784614400000764e-02 3.113001496900000276e-02
7.491114260099999587e-04 7.490512134399999761e-04
9.731030691600000030e-04 9.730968302500000522e-04
2.517651046439999506e-03 2.517641011210000092e-03
2.375139213159999704e-03 2.375061237160000331e-03
2.679987945959999996e-03 2.679987945959999996e-03
2.824252849690000403e-03 2.824252849690000403e-03
5.363804643999999823e-03 5.363379872009999515e-03
1.379497230399999962e-02 1.379497230399999962e-02
4.313061141209999401e-03 4.312982332890000214e-03
3.682829664899999605e-02 3.675694184100000012e-02
5.352751406250000864e-03 5.323292928809999700e-03
3.104326848099999564e-02 3.102882250000000078e-02
2.445609099610000000e-03 2.445332170090000392e-03
2.403793812250000321e-03 2.402352590440000237e-03
3.809037462759999951e-03 3.780638871609999681e-03
4.970235900010000485e-03 4.942314962560001058e-03
7.774393827600000135e-04 7.774338062500000396e-04
2.870280624999999898e-03 2.869680616360000252e-03
2.129564067840000133e-03 2.129564067840000133e-03
1.680204694090000131e-03 1.680204694090000131e-03
1.306997697599999834e-02 1.306997697599999834e-02
1.354314062500000179e-02 1.354314062500000179e-02
1.668023910399999560e-02 1.645986361599999920e-02
1.233276880899999983e-02 1.233276880899999983e-02
9.560850176159998992e-03 9.560771952639999030e-03
1.177094803599999795e-02 1.176899522500000038e-02
8.830022611239999458e-03 8.829872262760002019e-03
7.057098510400000840e-04 7.057098510400000840e-04
6.796980158440000044e-03 6.796666875610000123e-03
3.530035278809999771e-03 3.530035278809999771e-03
1.882735490249999848e-03 1.882735490249999848e-03
3.757616440359999414e-03 3.757555141210000386e-03
1.946883252250000348e-03 1.946830304409999900e-03
1.321442211599999951e-02 1.287249084900000083e-02
2.178221774400000005e-02 2.178221774400000005e-02
2.831546598400000100e-02 2.813771404899999967e-02
1.380650080409999815e-03 1.380583198440000006e-03
1.024812028900000047e-02 1.024812028900000047e-02
1.292265893609999706e-03 1.292258704000000128e-03
2.406805104639999932e-03 2.398599600249999835e-03
3.102913334439999678e-03 3.102913334439999678e-03
2.614021256249999745e-03 2.614021256249999745e-03
7.369518546810000306e-03 7.360473166240000253e-03
2.566324149209999860e-03 2.566324149209999860e-03
5.704901748639999021e-03 5.704901748639999021e-03
2.550643915209999807e-03 2.549977307290000016e-03
2.241009000000000057e-02 2.159518420900000124e-02
2.175005544100000118e-02 2.175005544100000118e-02
6.547399056000000397e-03 6.547399056000000397e-03
8.838895437160000298e-03 8.838895437160000298e-03
8.349556993599999968e-04 8.349499202500000952e-04
8.733687497640000783e-03 8.733687497640000783e-03
1.235515470009999851e-03 1.235473290490000063e-03
2.830835871360000075e-03 2.829186738009999494e-03
1.512260467600000033e-02 1.471975562500000070e-02
1.457355984099999863e-02 1.457331839999999844e-02
2.803113062499999752e-02 2.802979124099999608e-02
1.289428380900000011e-02 1.260949326400000008e-02
2.499181574400000105e-02 2.496874022499999748e-02
4.001880220900000200e-04 4.001800202500000619e-04
1.346690620899999857e-02 1.346644202499999894e-02
4.603298980899999814e-04 4.603298980899999814e-04
1.656620242559999788e-03 1.656563260809999901e-03
1.449736402499999903e-02 1.447449609999999949e-02
9.278987256249999344e-03 9.264813265210000010e-03
9.062944800250001542e-03 9.061535902409999926e-03
8.201113600000000531e-03 8.170767899289999026e-03
5.714407479689999868e-03 5.694377613210000605e-03
4.170214759840000160e-03 4.150374467560000342e-03
3.460083616900000436e-02 3.459786002500000318e-02
5.365014062499999948e-04 5.365014062499999948e-04
3.781080250000000420e-02 3.769810559999999672e-02
9.289374265960001834e-03 9.289335713440000780e-03
1.250192334399999848e-02 1.250192334399999848e-02
1.034309340099999995e-02 1.007433764100000052e-02
9.154317955240000304e-03 9.154011787559999946e-03
1.790110202500000067e-02 1.790110202500000067e-02
1.899545497600000146e-02 1.780276432899999609e-02
1.651820934760000114e-03 1.651812806249999821e-03
1.027676894759999970e-03 1.027664071840000059e-03
1.800245498490000160e-03 1.800237012640000045e-03
3.420448437159999584e-03 3.420425043359999993e-03
8.726960091240000550e-03 8.726960091240000550e-03
4.353782682240001090e-03 4.353782682240001090e-03
9.923865465960000215e-03 9.923805694890000528e-03
1.517873808009999933e-03 1.517866016040000151e-03
5.260455840999999494e-03 5.260441335209998896e-03
1.848131502009999795e-03 1.847942351289999681e-03
2.139637562499999493e-02 2.020093690000000081e-02
1.858859559999999703e-02 1.858859559999999703e-02
1.024103520399999995e-02 1.024103520399999995e-02
2.294406972900000022e-02 2.294013160000000356e-02
4.909946905600000300e-02 4.813811521599999782e-02
2.790436611600000116e-02 2.786595876099999883e-02
3.704162144400000023e-02 3.698967492900000209e-02
2.666656340100000133e-02 2.664893002499999983e-02
2.275873959999999765e-02 2.238793987600000424e-02
1.176448840359999980e-03 1.176277349609999899e-03
3.312764010000000120e-02 3.310871376400000010e-02
2.285750896899999690e-02 2.285750896899999690e-02
3.416915280100000368e-02 3.416730433600000116e-02
2.385294913599999775e-02 2.380447836900000114e-02
2.440187652099999605e-02 2.256454622499999563e-02
2.244243686399999965e-02 2.244243686399999965e-02
3.811319107600000169e-04 3.811319107600000169e-04
4.291236540899999409e-04 4.291236540899999409e-04
3.771946622500000311e-04 3.771907779599999264e-04
3.733280908900000355e-04 3.733242265600000549e-04
2.001404384100000447e-02 1.941340622400000368e-02
2.510893776399999652e-02 2.510893776399999652e-02
1.940978376099999902e-02 1.940978376099999902e-02
2.516855331600000370e-02 2.509974804099999665e-02
8.407854136899999345e-04 8.407680160000000286e-04
1.366255976409999975e-03 1.365627679359999796e-03
3.004710228099999672e-02 3.004675559999999898e-02
1.744724546009999815e-03 1.744716192040000327e-03
2.976763608899999844e-02 2.976763608899999844e-02
9.568876089599999543e-04 9.566896441600000137e-04
9.546987632400000907e-04 9.546987632400000907e-04
1.549367044000000103e-03 1.549367044000000103e-03
5.352941630440000501e-03 5.352941630440000501e-03
3.683443792899999568e-04 3.683443792899999568e-04
1.711491897599999937e-02 1.711387239999999713e-02
3.291430492899999815e-04 3.291430492899999815e-04
1.909730524900000309e-02 1.909481785600000009e-02
1.014543533610000065e-03 1.014543533610000065e-03
1.061497484099999979e-02 1.061497484099999979e-02
1.718881848360000100e-03 1.718848681000000132e-03
3.712306483690000231e-03 3.712306483690000231e-03
1.031681552039999871e-03 1.031662280250000103e-03
8.196597220900000242e-04 8.196539961600001313e-04
1.462442915610000140e-03 1.462442915610000140e-03
2.071210288899999821e-02 2.070807340900000099e-02
5.563041132099999465e-04 5.562993959999999434e-04
1.567328724899999873e-02 1.567303686399999785e-02
4.701091240000000141e-04 4.700831059599999890e-04
3.574254924899999963e-02 3.106406249999999619e-02
3.065720846399999991e-02 3.065230608400000556e-02
4.045689732100000296e-02 4.045448368900000230e-02
3.603163239999999240e-02 3.088595353600000551e-02
4.358199016900000250e-02 4.171642851600000645e-02
1.024806558760000142e-03 1.024467253290000128e-03
2.016371600099999689e-02 2.016343200400000368e-02
4.467839595609999180e-03 4.462266720040000169e-03
2.624756412099999575e-02 2.623914022499999540e-02
4.644763256250000923e-03 4.644477020159999692e-03
9.387850881599999484e-04 9.387789602499999877e-04
3.018802000900000504e-02 3.018697753600000158e-02
1.025784096099999904e-02 1.025784096099999904e-02
3.003115702500000136e-02 3.003115702500000136e-02
2.406779904399999892e-02 2.404949624099999780e-02
1.066221456400000094e-02 1.066221456400000094e-02
2.098963488400000174e-02 2.098789638400000088e-02
1.030225000000000064e-02 1.021918810000000018e-02
2.404980639999999836e-02 2.404608462400000327e-02
6.144399864100000578e-04 6.144399864100000578e-04
2.146811040000000392e-02 2.146781736100000434e-02
4.893828839999999486e-04 4.893740352400000396e-04
2.801161476000000195e-03 2.801119135360000470e-03
1.422383510249999958e-03 1.422383510249999958e-03
9.245860949160000439e-03 9.243861024999999385e-03
4.046537433760000364e-03 4.046524711289999250e-03
6.128306372250000821e-03 6.128290715560000788e-03
2.466860556250000461e-03 2.466850622759999851e-03
5.574996622809999351e-03 5.572771800999999636e-03
1.031392494089999933e-03 1.031347533160000040e-03
3.574640816890000111e-03 3.574604944000000020e-03
4.532300366400000141e-02 3.977950470399999744e-02
4.085330288399999926e-02 4.084764366400000374e-02
4.733017802500000260e-02 4.716802112399999525e-02
4.146354787599999814e-02 4.097223705600000487e-02
3.519676166400000084e-02 3.420095422499999649e-02
4.817220598440000341e-03 4.817165073640000336e-03
5.314410000000001182e-03 5.314410000000001182e-03
7.744755043599999998e-04 7.744643726399999019e-04
1.321017177639999783e-03 1.321017177639999783e-03
3.255706657440000148e-03 3.255706657440000148e-03
5.157304740899999480e-04 5.157304740899999480e-04
3.207874371609999598e-03 3.207874371609999598e-03
8.769889960000001265e-04 8.769771504399998972e-04
1.621929602499999970e-02 1.621929602499999970e-02
8.061567704099999393e-04 8.061567704099999393e-04
1.648347854400000062e-02 1.648347854400000062e-02
6.241852656900000315e-04 6.241752722499999215e-04
1.117143721689999990e-03 1.117143721689999990e-03
7.854566759999999240e-04 7.854398604900000814e-04
9.766437516900000875e-04 9.766437516900000875e-04
1.594780264089999721e-03 1.594772277159999972e-03
1.490938681600000038e-02 1.475180284899999840e-02
4.440376128399999706e-02 4.393551366399999630e-02
3.190984525439999678e-03 3.190035584159999806e-03
3.254488160400000052e-02 3.254452080100000283e-02
8.687107812100000864e-04 8.686930969599999507e-04
1.419405624999999990e-03 1.419059036159999983e-03
4.209185656900000377e-02 3.954967464099999608e-02
4.173889860100000321e-02 4.173849000000000309e-02
3.947930563600000192e-02 3.947930563600000192e-02
5.119404012099999790e-02 4.156053049599999633e-02
1.243507379559999999e-03 1.243380434559999840e-03
2.169287122500000026e-02 2.167549507599999745e-02
1.339250707599999937e-02 1.339111840000000060e-02
3.740394680099999591e-02 3.732469441600000382e-02
2.612522668900000081e-02 2.612522668900000081e-02
3.492899344900000230e-02 3.492899344900000230e-02
2.735186745600000011e-02 2.560896078400000039e-02
4.485924000000000183e-04 4.485796920899999497e-04
1.585685377600000098e-02 1.585685377600000098e-02
2.812932752400000135e-04 2.812899208899999944e-04
3.671477532100000246e-02 3.662668716099999611e-02
6.220634574400000063e-04 6.220584692100000496e-04
2.794681192899999694e-02 2.794681192899999694e-02
5.667319298560001030e-03 5.667304242250000186e-03
6.767594131599998951e-04 6.764056608400000579e-04
5.697019057960000729e-03 5.697019057960000729e-03
1.134510806249999738e-03 1.133830521759999956e-03
3.516337536099999744e-02 3.509477689599999756e-02
2.021464544490000122e-03 2.021464544490000122e-03
3.916480580100000441e-04 3.916480580100000441e-04
2.108811715239999971e-03 2.108784162249999726e-03
4.089090622500000200e-04 4.089090622500000200e-04
1.201939560999999886e-03 1.201904892249999962e-03
2.196346971040000207e-03 2.196309479039999964e-03
1.045830324490000171e-03 1.045830324490000171e-03
2.207956723210000201e-03 2.207956723210000201e-03
1.662731107560000161e-03 1.662722952249999931e-03
9.938256249999999348e-04 9.936743107599999274e-04
3.318481588899999807e-02 3.318372289599999525e-02
9.924453096099999667e-04 9.924390090000003058e-04
3.255245892900000132e-02 3.255245892900000132e-02
5.621498740899999935e-04 5.620977139599999620e-04
9.053479210000000372e-04 9.053479210000000372e-04
2.010311732250000087e-03 2.010311732250000087e-03
9.176126422410000802e-03 9.137868700840000996e-03
8.743016716810001268e-03 8.743016716810001268e-03
8.626824432489998626e-03 8.626824432489998626e-03
9.879544936809999886e-03 9.797297749689999266e-03
6.035627334490000807e-03 6.033374555040000274e-03
2.938070246400000321e-02 2.934163443600000185e-02
1.837841148899999749e-02 1.780730113600000053e-02
3.450009056399999663e-02 3.449971908099999651e-02
1.378698672399999818e-02 1.378698672399999818e-02
1.390300392100000081e-02 1.329801048900000095e-02
9.989202724900001114e-04 9.988823460099997137e-04
1.976851659240000218e-03 1.976851659240000218e-03
3.220959762249999900e-03 3.220959762249999900e-03
5.782750771359999875e-03 5.782568266240000615e-03
1.991703012250000109e-03 1.991703012250000109e-03
2.756775025000000271e-03 2.756775025000000271e-03
9.541426766399999440e-04 9.541241432100000530e-04
5.714538060099999322e-04 5.714490249999999239e-04
1.994421817599999550e-02 1.994421817599999550e-02
1.227843648359999967e-03 1.227836640250000097e-03
2.690977776399999799e-02 2.688812857600000189e-02
1.002481537600000139e-02 1.002461512900000053e-02
1.105000416100000021e-02 1.104958368900000112e-02
9.907375481639998233e-03 9.829274963290000541e-03
3.227228395689999817e-03 3.226489924839999641e-03
4.620777361690000390e-03 4.619866524160000376e-03
1.363359621689999796e-03 1.363352236959999983e-03
1.530264865960000251e-03 1.529717254560000348e-03
1.196987006250000134e-03 1.196987006250000134e-03
1.246153540810000142e-03 1.246153540810000142e-03
4.039288869159999434e-03 4.038602499999999380e-03
5.275152432900000101e-04 5.275152432900000101e-04
3.781241467240000018e-03 3.781241467240000018e-03
6.482826256000000405e-03 6.473698956490000003e-03
3.795210496899999175e-02 3.698467459600000146e-02
4.078057136400000532e-02 4.077370562499999657e-02
3.806557081599999670e-02 3.806518060900000028e-02
4.447585744899999749e-02 3.853172702499999686e-02
4.204549806250000056e-03 4.202241730089999530e-03
1.196530362810000045e-03 1.196530362810000045e-03
4.362179790240000056e-03 4.362153371559999472e-03
1.434509244100000067e-02 1.433718864399999987e-02
2.688702497290000257e-03 2.688692126759999971e-03
1.230746172099999973e-02 1.230746172099999973e-02
2.852019258490000146e-03 2.852008577639999695e-03
3.103459255689999807e-03 3.095420132249999783e-03
1.458732528399999881e-02 1.458539290000000072e-02
3.485993189290000072e-03 3.484068676000000222e-03
1.376820624399999887e-02 1.376820624399999887e-02
8.690527728999999230e-03 8.690471795290000481e-03
2.196047044000000274e-03 2.194154227240000064e-03
9.490948662249998682e-03 9.489058779240000518e-03
4.579648463609999748e-03 4.579634928999999285e-03
2.970413502250000143e-03 2.970402601959999667e-03
2.209723859290000075e-03 2.209723859290000075e-03
2.072325319840000266e-03 2.072316215290000065e-03
6.900641514009999387e-03 6.900608286010000321e-03
3.366366816159999803e-03 3.366111531239999663e-03
1.405410250000000034e-02 1.397809644100000102e-02
9.601706936889999391e-03 9.601706936889999391e-03
8.455611679360000577e-03 8.455574897639999213e-03
8.822375256249999007e-03 8.779821180489999835e-03
3.773620328039999777e-03 3.773620328039999777e-03
1.189946419360000170e-03 1.189946419360000170e-03
1.302748304400000098e-02 1.302725476900000109e-02
9.086426496899999107e-04 9.086426496899999107e-04
1.156872336399999979e-02 1.156872336399999979e-02
8.351290819599999776e-04 8.350770652899999020e-04
1.170501998760000275e-03 1.170399363210000189e-03
3.579880190409999961e-03 3.579880190409999961e-03
3.520013868900000176e-02 3.006860040900000142e-02
2.915487950400000305e-02 2.915487950400000305e-02
2.997122688399999832e-02 2.997122688399999832e-02
4.758636844900000079e-02 4.537113002499999770e-02
5.390232091240000807e-03 5.390232091240000807e-03
3.096227352100000205e-02 3.096227352100000205e-02
2.422505473599999987e-02 2.422069689999999803e-02
3.085724730490000279e-03 3.085724730490000279e-03
2.148657588899999596e-02 2.148628272399999775e-02
1.373373048100000153e-02 1.373115240000000181e-02
1.552840717209999933e-03 1.552840717209999933e-03
1.419410132099999805e-02 1.419362476900000100e-02
3.885278223999999794e-03 3.885278223999999794e-03
1.370749224100000115e-02 1.370749224100000115e-02
6.563792760100000236e-04 6.563741520400000976e-04
1.141034352640000072e-03 1.141034352640000072e-03
7.421102188900000193e-04 7.420775292099999901e-04
1.413031464100000106e-02 1.351638760000000057e-02
1.369578684099999853e-02 1.369531872900000072e-02
1.463228929600000026e-02 1.463228929600000026e-02
1.447690239999999996e-02 1.391833657599999934e-02
1.721229251290000211e-03 1.721013522009999649e-03
1.261713024359999939e-03 1.261641984159999784e-03
7.035225759999999117e-04 7.035172712099999537e-04
3.646311994089999724e-03 3.646215379209999732e-03
1.343234640399999964e-02 1.343234640399999964e-02
2.388755713599999969e-02 2.388724802499999841e-02
7.785168168959999066e-03 7.784021174410000674e-03
2.578079809600000369e-02 2.577887136400000209e-02
1.063620942400000068e-02 1.063600316099999957e-02
4.091226991289999629e-03 4.090792056489999523e-03
8.889868653210000402e-03 8.889830938810001568e-03
4.209102981759998974e-03 4.209064055290000217e-03
3.147333421210000027e-03 3.142006072960000160e-03
8.169249379210000161e-03 8.158244328999999379e-03
5.254234693209999807e-03 5.254002740249999123e-03
7.111498302089998801e-03 7.104298369000000037e-03
3.251793600249999663e-03 3.251736575999999729e-03
6.990949821610000295e-03 6.979115389209998577e-03
5.986658502250000007e-03 5.968535889690000130e-03
1.207652851690000024e-03 1.207652851690000024e-03
1.122413113599999950e-02 1.122391924899999831e-02
2.999477610000000211e-02 2.999442972100000229e-02
5.209943200899999627e-04 5.209943200899999627e-04
3.076410760899999861e-02 3.076200288099999527e-02
4.362166416399999879e-04 4.361999331599999172e-04
1.652381702499999827e-02 1.652355993599999642e-02
1.082975953960000313e-03 1.082975953960000313e-03
1.616127412899999796e-02 1.616101987599999693e-02
1.109809270439999834e-03 1.109702668840000048e-03
2.205729928900000344e-02 2.205700225600000161e-02
3.062815008100000145e-04 3.062815008100000145e-04
2.099050416100000163e-02 2.099050416100000163e-02
1.108661584899999983e-02 1.108661584899999983e-02
1.677776184100000095e-02 1.677232206400000245e-02
2.474706534400000074e-02 2.474580686400000215e-02
1.865054548899999776e-02 1.864999922499999824e-02
2.263971622499999503e-02 2.263730884900000059e-02
3.695448416040000243e-03 3.691765448009999822e-03
1.320568705600000045e-02 1.276741804899999937e-02
1.341890559999999941e-02 1.341797889599999870e-02
4.823382288400000772e-02 4.469249683600000356e-02
4.445266224399999772e-02 4.432667052099999866e-02
4.835820902499999435e-02 4.831775496900000272e-02
5.419164968100000090e-02 4.473563406400000303e-02
1.861860249999999772e-02 1.849763203599999808e-02
4.274897459289999854e-03 4.273576830760000139e-03
4.286504217959999884e-03 4.283715590009999630e-03
6.414467982399999759e-04 6.414467982399999759e-04
1.511957679209999846e-03 1.510954641000000157e-03
3.315130562499999517e-02 3.315130562499999517e-02
3.442966858240000330e-03 3.442966858240000330e-03
3.322818579600000238e-02 3.322818579600000238e-02
2.211496152100000251e-02 2.211079780900000041e-02
5.623348249600001059e-04 5.623300822499998795e-04
4.443748320399999729e-02 4.142201857600000259e-02
2.940230384100000344e-02 2.940230384100000344e-02
3.175310163599999458e-02 3.175310163599999458e-02
3.435276902500000035e-02 3.124727936100000353e-02
1.905174092890000092e-03 1.905086797289999925e-03
4.125518592040000251e-03 4.125364440999998959e-03
1.657947380410000051e-03 1.657947380410000051e-03
6.822396564839999962e-03 6.822396564839999962e-03
7.374670200810001276e-03 7.374670200810001276e-03
1.003282689599999979e-02 9.974156718490001516e-03
2.259072382090000254e-03 2.259062876159999636e-03
3.853789825209999985e-03 3.853789825209999985e-03
2.100407232039999943e-03 2.100407232039999943e-03
6.541266608099999182e-04 6.541215456400000005e-04
6.135729894809999023e-03 6.135729894809999023e-03
1.548729445209999717e-03 1.548729445209999717e-03
5.411897503359999230e-03 5.411897503359999230e-03
1.577948507559999913e-03 1.577908784409999890e-03
1.079720452810000158e-03 1.079720452810000158e-03
7.675947302500000331e-04 7.675947302500000331e-04
7.271262820890000630e-03 7.233485490010000026e-03
5.583438184899999421e-04 5.583438184899999421e-04
1.939178103210000177e-03 1.938825830409999802e-03
1.519323462249999937e-03 1.519323462249999937e-03
1.621471556249999817e-03 1.621471556249999817e-03
1.395560391840000017e-03 1.394977680359999828e-03
9.517153624810001031e-03 9.517153624810001031e-03
6.064349508099999486e-04 6.064300256400000306e-04
1.446511344100000034e-02 1.446439182400000023e-02
2.183590095209999617e-03 2.183300385639999966e-03
1.111675009600000125e-02 1.111653922499999947e-02
1.985513392809999753e-03 1.985513392809999753e-03
5.671897344000000757e-03 5.671882281610000562e-03
4.517920291600000036e-04 4.517877780900000808e-04
7.542493249600001198e-04 7.542493249600001198e-04
7.563380025600000174e-04 7.563380025600000174e-04
4.713536487040000285e-03 4.713536487040000285e-03
4.568051289999999873e-04 4.568051289999999873e-04
3.074436345759999894e-03 3.074436345759999894e-03
9.851626012899999257e-04 9.851626012899999257e-04
9.523359191289999803e-03 9.479709550440000229e-03
2.809847587599999946e-02 2.801271689999999814e-02
3.873693148899999550e-02 3.871725228899999816e-02
2.861916558399999616e-02 2.861848889999999562e-02
3.490470158399999745e-02 3.485950384900000226e-02
1.027871545600000068e-02 1.027770164099999980e-02
5.705362188100000266e-04 5.705362188100000266e-04
9.253862809000000522e-03 9.253843569610000971e-03
2.174431508640000017e-03 2.174431508640000017e-03
9.119295024999999819e-03 9.119295024999999819e-03
4.236356621290000499e-03 4.234820700249998862e-03
1.051691270400000044e-02 1.051691270400000044e-02
2.927632377759999821e-03 2.927621556250000097e-03
3.766627008400000309e-02 3.753441264399999533e-02
2.581870512399999859e-02 2.581838376099999596e-02
