# Interacting fermions (standard model)
# L=16, Delta=1, W=20.0
# Diagonal matrix elements (A_i)_m in Hamiltonian eigenbasis, A_i=2n_i-1
# E_m/|E_0| (A_i)_m
-8.874412529037298270e-03 9.998102493999999618e-01
-8.772294206005877212e-03 9.974354587999999522e-01
-8.766596568675625450e-03 -9.927360143000000248e-01
-8.698346080042704265e-03 9.977700124999999698e-01
-8.658755112081403804e-03 9.974754780000000265e-01
-8.644977847818842778e-03 -9.999363855999999773e-01
-8.512121867546558127e-03 -9.952825695000000472e-01
-8.316766640985314915e-03 9.998249222999999741e-01
-8.300936285463482792e-03 -9.960453417000000309e-01
-8.243547078529025671e-03 -9.927655797000000115e-01
-8.199978456269440760e-03 -9.952249130000000443e-01
-8.193450083254593883e-03 -9.960500922999999673e-01
-8.170304046444205881e-03 -9.999098083999999886e-01
-8.139714301999287707e-03 -9.980362852999999923e-01
-8.122923269936617105e-03 9.932808522999999612e-01
-7.817459875408796360e-03 9.974354646999999963e-01
-7.648378429871718898e-03 -9.976320558000000283e-01
-7.635119251449291183e-03 -9.960552448999999697e-01
-7.579186384324786314e-03 -9.978166974000000078e-01
-7.453850903547318274e-03 -9.927359231000000284e-01
-7.413153158856094528e-03 -9.976452732999999684e-01
-7.254962224736126626e-03 -9.999372064999999532e-01
-7.197807128142409520e-03 9.953593549999999457e-01
-7.041779407198996490e-03 -9.917629153000000475e-01
-7.020087249231269678e-03 9.944285628000000266e-01
-6.911379469734978825e-03 -9.959770485000000173e-01
-6.897380700583183311e-03 9.956363007999999848e-01
-6.885652381385003358e-03 9.941297059999999464e-01
-6.859453710814895390e-03 -9.976435939000000142e-01
-6.796435874263934661e-03 9.944341724999999910e-01
-6.767073863346022462e-03 9.998105518000000025e-01
-6.655204976460342772e-03 9.974278466999999537e-01
-6.543380148786676238e-03 -9.919948830000000495e-01
-6.533790941335391837e-03 -9.999335336000000352e-01
-6.493590487820213517e-03 9.974357243000000484e-01
-6.377910386745463435e-03 9.944342376000000483e-01
-6.354787889622202923e-03 9.978025123000000551e-01
-6.267837048089769207e-03 9.998249128999999735e-01
-6.260395717352216886e-03 9.976711044999999611e-01
-6.242990360597605072e-03 9.944410769999999511e-01
-6.238590766324137414e-03 -9.927406208000000287e-01
-6.160094991900572602e-03 -9.960193491000000066e-01
-6.119665018793160431e-03 -9.980361895999999566e-01
-5.916232618624142799e-03 9.974279203999999455e-01
-5.853000863892633340e-03 -9.959580536000000039e-01
-5.820279288699281746e-03 9.953601975000000435e-01
-5.813943701645859705e-03 -9.918397931000000334e-01
-5.754687048532278540e-03 9.971332601000000295e-01
-5.612500585917524869e-03 9.953583773999999940e-01
-5.455217831524243610e-03 9.941293750999999901e-01
-5.446331614919741430e-03 9.995318376999999810e-01
-5.439900445017695554e-03 -9.952231915999999456e-01
-5.408611511996886528e-03 9.944342970999999753e-01
-5.406969272348272591e-03 -9.959254678000000194e-01
-5.406930505744485249e-03 -9.927697629999999718e-01
-5.320272761340206179e-03 9.932952337999999548e-01
-5.245710690275284631e-03 9.974354870999999623e-01
-5.181084025655435105e-03 -9.999353890000000078e-01
-5.122368484730696961e-03 -9.920887918999999888e-01
-5.110124797965779134e-03 -9.953001442000000143e-01
-5.079471547317323740e-03 9.941463865999999872e-01
-5.015307789116253342e-03 9.953581684000000207e-01
-4.823966649869049043e-03 9.944410696000000049e-01
-4.779061305840580538e-03 9.971015555000000141e-01
-4.632292631677207596e-03 -9.977297752999999547e-01
-4.627883757824696395e-03 9.999603728000000524e-01
-4.590907244066159618e-03 9.974002710999999577e-01
-4.529638201188043549e-03 -9.998131160000000017e-01
-4.452919976305118842e-03 -9.998065883000000209e-01
-4.429805544836558882e-03 -9.920889848999999705e-01
-4.423238189946976893e-03 9.974357252000000118e-01
-4.398302384103601123e-03 -9.929993210999999986e-01
-4.359842215326741738e-03 -9.976324579999999997e-01
-4.287504379746356030e-03 -9.919948680000000296e-01
-4.253551552810855632e-03 -9.959771296999999635e-01
-4.178916301087650872e-03 -9.978134278000000412e-01
-4.173739257695147434e-03 9.941293613999999668e-01
-4.023579127311173974e-03 9.944341730000000323e-01
-3.790173969615698042e-03 9.942179370000000516e-01
-3.692083143112949526e-03 9.977703502000000446e-01
-3.665967204097989821e-03 9.941532440000000470e-01
-3.659750394382523409e-03 9.942243867000000179e-01
-3.545358398234743982e-03 9.974584266999999560e-01
-3.520402923759934598e-03 9.942186094999999613e-01
-3.465662322681464444e-03 9.930006952000000053e-01
-3.422854586415822499e-03 9.977072470000000193e-01
-3.409251756584793808e-03 9.973953696999999785e-01
-3.323507223387945578e-03 -9.978258172999999731e-01
-3.254637713589792185e-03 -9.998078841999999966e-01
-3.178012160939414597e-03 9.941230868000000553e-01
-3.037537525262652693e-03 -9.920905853000000496e-01
-3.011502102677521102e-03 -9.978666820999999576e-01
-2.840353473913712849e-03 9.953583772999999857e-01
-2.760765447817167990e-03 9.941463727999999556e-01
-2.743377408272863402e-03 9.944410199000000006e-01
-2.551927991560050922e-03 -9.951798068999999636e-01
-2.524465855033106859e-03 -9.960518351999999576e-01
-2.386807307283887476e-03 9.973955974999999530e-01
-2.233693791963900412e-03 -9.998081760999999457e-01
-2.036535855910710704e-03 -9.977296764999999956e-01
-2.022949288589721579e-03 9.973436775999999782e-01
-1.898824164260702173e-03 -9.952033658000000171e-01
-1.727214282460900942e-03 9.941293822000000224e-01
-1.642819122340973079e-03 9.956333121999999536e-01
-1.569913298821815854e-03 -9.917618301999999719e-01
-1.442918262459220004e-03 9.976959584000000270e-01
-1.440591667549465538e-03 -9.998889934000000368e-01
-1.368304341666784800e-03 -9.998827354999999528e-01
-1.258899265431363476e-03 9.956572680999999925e-01
-1.204964465929611074e-03 -9.917435669999999925e-01
-1.155171397313202496e-03 -9.952050100999999538e-01
-1.099627251308974872e-03 -9.960149247999999789e-01
-1.094639775640908388e-03 9.941280672000000207e-01
-1.085980560595440139e-03 9.941283085000000019e-01
-1.083544458882845221e-03 9.974014995000000106e-01
-1.056175985599085761e-03 9.973093244999999829e-01
-1.054888306246221010e-03 -9.980393816999999501e-01
-9.417481851795746466e-04 -9.959796396000000218e-01
-7.455871663402985523e-04 -9.977298001000000083e-01
-6.343907181312894361e-04 9.974863500999999744e-01
-5.790340177130385820e-04 9.932966990999999579e-01
-5.504530212596303509e-04 -9.952033498000000256e-01
-4.007973658597913471e-04 -9.959279803999999681e-01
-3.954457550518092356e-04 -9.918393645999999952e-01
-3.280500727073615394e-04 -9.953638398999999914e-01
-2.918908605798336848e-04 -9.917434769999999844e-01
-2.675599323456297413e-04 -9.920905584000000443e-01
-2.205032877763182775e-04 9.941280528999999477e-01
-1.100550329950731205e-04 -9.917636966999999748e-01
-6.521658976371256416e-05 9.941134515999999754e-01
-1.371813349836865178e-05 9.974594169999999593e-01
1.004742250213157224e-04 -9.960151387000000245e-01
2.392835574041057747e-04 9.978140561999999658e-01
2.761743256868388419e-04 9.953605924999999743e-01
3.103175112445980921e-04 -9.978654161000000133e-01
3.241155027876171870e-04 -9.927359555000000446e-01
3.427796460945941454e-04 -9.980393874999999859e-01
3.828439981830301627e-04 -9.917443335000000193e-01
4.054257144309022435e-04 -9.999291869999999971e-01
4.875998834160309931e-04 9.941529030000000322e-01
4.913442726623421441e-04 9.942250646000000414e-01
5.656291909157592232e-04 9.974891162000000255e-01
5.839532368228502954e-04 -9.929992048000000349e-01
6.406536866511004878e-04 -9.978134636000000057e-01
6.664490563982858372e-04 -9.952619218999999573e-01
7.956280197156950524e-04 -9.952231960999999849e-01
8.796334470692676729e-04 9.974279073999999801e-01
9.336472587791747524e-04 9.941285376999999812e-01
1.008742236515810598e-03 -9.978326576999999586e-01
1.041331835459732586e-03 -9.960519034999999466e-01
1.122886674894442221e-03 -9.960151505000000016e-01
1.257302130651101989e-03 9.942195632000000449e-01
1.338579600474807795e-03 9.976959773000000364e-01
1.404547757216802412e-03 -9.998826968999999787e-01
1.670139890818317504e-03 9.974017557000000034e-01
1.698675817942186389e-03 9.941230985000000242e-01
1.792425101995117481e-03 -9.918603585999999916e-01
1.851745913494042255e-03 9.941379675999999499e-01
2.009688191835647987e-03 -9.917617006000000179e-01
2.175393146941304034e-03 9.998270862000000481e-01
2.386448790715722280e-03 9.998426598999999859e-01
2.399999377217325400e-03 9.956307095999999968e-01
2.407563046816925054e-03 -9.960139014000000124e-01
2.441665358408430086e-03 -9.919954530000000270e-01
2.497010682330270872e-03 -9.980259045999999579e-01
2.630004388879130309e-03 9.941528920000000102e-01
2.662972211109050375e-03 -9.953004200999999718e-01
2.772358252042714764e-03 -9.998909338000000480e-01
2.865752184902075044e-03 -9.952823286999999963e-01
2.883679992784036073e-03 -9.960552579000000462e-01
2.920167281021229279e-03 -9.952231663999999700e-01
2.962590315364364152e-03 9.956383762999999609e-01
2.993764396875989858e-03 -9.959796422000000149e-01
3.048277183970508810e-03 9.998267941999999797e-01
3.146086580011466134e-03 -9.980383712000000518e-01
3.147327930381295553e-03 -9.927655785000000233e-01
3.326160558835831223e-03 9.993557362999999638e-01
3.371190031404940318e-03 -9.980259084000000502e-01
3.420896586321232544e-03 -9.977214676000000226e-01
3.583973886911478134e-03 -9.980366552999999641e-01
3.642739596157507347e-03 -9.927360603999999533e-01
3.650889225635577107e-03 -9.952248192000000548e-01
3.701635241164609978e-03 9.941408510999999448e-01
3.743096002904786664e-03 -9.960552507000000055e-01
3.744812032084543496e-03 -9.918409781999999453e-01
3.747983978175108925e-03 -9.978165696999999890e-01
3.787518922190567100e-03 9.995763069999999972e-01
3.915270598996393493e-03 9.974782144999999600e-01
3.975714247202258647e-03 -9.998908577999999769e-01
4.046570111718130608e-03 -9.980383818000000407e-01
4.075107403073867374e-03 -9.918582100999999707e-01
4.098553128889079536e-03 -9.959770451999999663e-01
4.106370448807800631e-03 9.974569389999999869e-01
4.137069838771573194e-03 9.941200985999999462e-01
4.157646184998513121e-03 9.978140777999999766e-01
4.178449048488543788e-03 9.941297111000000353e-01
4.200631510879941459e-03 -9.952616184999999449e-01
4.206031125326081810e-03 9.998280451000000069e-01
4.478722805636489897e-03 9.956363084999999558e-01
4.499447468451626617e-03 9.998115025999999572e-01
4.539672088359886920e-03 -9.980254323999999677e-01
4.584400935686615622e-03 -9.918603544999999855e-01
4.604245077907437311e-03 -9.999350995000000353e-01
4.738707380698579420e-03 -9.980389773000000186e-01
4.777257684313139172e-03 -9.927639101999999882e-01
4.835976472135198635e-03 9.941458826000000304e-01
4.889798591052483753e-03 9.956121355000000506e-01
4.905184250294452632e-03 9.941200521999999928e-01
5.026326120524935749e-03 -9.976307519999999540e-01
5.087233072572869622e-03 9.939278198000000009e-01
5.170947787974919212e-03 9.993519369000000152e-01
5.179695745857542180e-03 -9.960141942000000359e-01
5.192430317895553246e-03 -9.978267960000000159e-01
5.265401898409759196e-03 -9.977455574000000382e-01
5.439843581642534245e-03 -9.953003905999999734e-01
5.540429846810876122e-03 9.941305143999999983e-01
5.567847543261821713e-03 -9.952795866000000435e-01
6.008746804081292574e-03 -9.930032546999999488e-01
6.054589670922629931e-03 9.941196329000000498e-01
6.269171768730487718e-03 9.932806154000000110e-01
6.285147183752855422e-03 9.944352740999999885e-01
6.286573993229111965e-03 9.956113129000000450e-01
6.360283889406299039e-03 -9.919821937999999673e-01
6.589334402421342420e-03 -9.978258263999999489e-01
6.591884261327903873e-03 -9.953020890999999537e-01
6.755478410905673727e-03 9.956362493999999508e-01
6.814009458258770552e-03 -9.980389854000000227e-01
6.852064340624811935e-03 9.993456877999999932e-01
6.929645291219522357e-03 9.998249214000000107e-01
6.936067666857502131e-03 -9.952807311000000379e-01
6.947215508580533230e-03 -9.977487122000000541e-01
7.040198542698909365e-03 9.977074685000000276e-01
7.234566688272647643e-03 9.998102583000000321e-01
7.238087298145669431e-03 9.995003596000000545e-01
7.268380047657098386e-03 9.941408623999999916e-01
7.444015124242354259e-03 -9.976855741000000277e-01
7.481258630023635871e-03 -9.890846671999999895e-01
7.495981189781470572e-03 9.906817938999999962e-01
7.584309899131137615e-03 9.941201042999999737e-01
7.596412247143686028e-03 9.978024868999999519e-01
7.597130122256920415e-03 -9.977423159999999625e-01
7.610682020764895570e-03 9.977072209999999775e-01
7.633178906120045328e-03 -9.952795453999999653e-01
7.751566033000491761e-03 -9.976253593999999669e-01
7.772023180264127709e-03 -9.980355880000000290e-01
7.796336825043527485e-03 9.977699148999999990e-01
7.926558072334959418e-03 9.993519301000000077e-01
7.950148525190841101e-03 -9.978155902999999993e-01
8.021012089782940738e-03 -9.977455564999999638e-01
8.024771065737755504e-03 9.994973294000000230e-01
8.079638688139845551e-03 -9.998079794999999992e-01
8.181894543831367411e-03 9.939280355999999816e-01
8.214133414047659204e-03 9.974304861999999661e-01
8.260881729604364204e-03 -9.959744389000000364e-01
8.273222242439476695e-03 -9.952806884999999548e-01
8.276146468989234450e-03 -9.977134057000000000e-01
8.344026417725700431e-03 -9.952630912000000052e-01
8.402993107240908088e-03 9.995512294999999714e-01
8.492285375724053023e-03 -9.980264492999999515e-01
8.588372438585708049e-03 9.971337531999999726e-01
8.647362866499686690e-03 9.944273240000000014e-01
8.685118964253644297e-03 -9.980355986000000179e-01
8.715051951427750521e-03 -9.998069786000000070e-01
8.754720137969856583e-03 9.974357243000000484e-01
8.953922157021097089e-03 -9.980367460000000301e-01
8.992595740830430784e-03 9.932949599999999490e-01
9.007887982671184887e-03 -9.999372056999999980e-01
9.019504303655589625e-03 -9.927406207000000204e-01
9.058167188880932377e-03 -9.959770569000000462e-01
9.161506327471785616e-03 9.999799333000000123e-01
9.171816417460617460e-03 -9.976260917000000505e-01
9.365411544165959390e-03 -9.980361951999999759e-01
9.448253943471788749e-03 9.941197162999999559e-01
9.622121845557076586e-03 -9.959580554000000419e-01
9.646439909122984935e-03 -9.980264598000000431e-01
9.684379054693990560e-03 -9.998069773000000104e-01
9.744332802268438828e-03 -9.919947569000000520e-01
9.767684598617813740e-03 9.956329667000000105e-01
9.768832787618740923e-03 9.941327979999999842e-01
9.780106211279761264e-03 9.942250496000000215e-01
9.846777975384152920e-03 -9.927697637000000297e-01
9.915723138272013182e-03 9.944339946000000374e-01
1.022206306514953852e-02 9.974354651000000294e-01
1.026287302332548439e-02 9.940944430999999470e-01
1.035978480192793934e-02 9.941202156999999762e-01
1.037468283425826802e-02 -9.953001111000000511e-01
1.038073708001538073e-02 9.942179333999999757e-01
1.048742166416456734e-02 -9.998144405000000123e-01
1.048949776139186836e-02 -9.917609829000000321e-01
1.049144126317915968e-02 9.998252135999999846e-01
1.066062215370400246e-02 -9.927405900000000338e-01
1.068850739445255903e-02 9.944273122000000242e-01
1.087279510592550381e-02 -9.917441884000000041e-01
1.088174338680032889e-02 9.941284177000000444e-01
1.088792532899113610e-02 9.974008952999999789e-01
1.093930830195890755e-02 9.941324015000000403e-01
1.098626632708543313e-02 9.974304872000000488e-01
1.104508024301215953e-02 -9.998069182000000055e-01
1.106483249128770684e-02 -9.959275753999999869e-01
1.116597231614611420e-02 9.998559343999999793e-01
1.116915205529976814e-02 9.995318441999999637e-01
1.119433782892787811e-02 -9.927405787999999953e-01
1.122858281420639065e-02 9.944340405999999577e-01
1.134171760508793057e-02 -9.920811326999999791e-01
1.139930714265733995e-02 -9.978156126999999653e-01
1.145500721526885625e-02 -9.960519084000000190e-01
1.148360515571134229e-02 -9.960411570999999631e-01
1.167656234925281561e-02 -9.959771307000000462e-01
1.168708684783234530e-02 9.974584510999999765e-01
1.175506503400119973e-02 -9.953013372000000247e-01
1.176080158442138757e-02 -9.917443071999999527e-01
1.176212300284605258e-02 9.978028276000000529e-01
1.177055846883449594e-02 -9.927406166000000143e-01
1.177846253020744909e-02 -9.999289479999999841e-01
1.178839157151093109e-02 9.995500176999999598e-01
1.180280444426587416e-02 9.941198735999999814e-01
1.181926195539243982e-02 -9.998821821000000165e-01
1.187488896071321395e-02 9.998582477999999885e-01
1.197931855365569689e-02 -9.920811143000000110e-01
1.206095751320686131e-02 9.993386190999999918e-01
1.206111116953360873e-02 9.930126285000000497e-01
1.206423628718706308e-02 -9.998842146999999958e-01
1.211646469158457994e-02 -9.960412348999999610e-01
1.215358496302762145e-02 9.995330783000000441e-01
1.215741037108756042e-02 -9.975258880999999800e-01
1.222062464556331052e-02 9.932951048999999477e-01
1.225359937557046579e-02 9.974357192999999677e-01
1.227719610567624617e-02 9.974357467000000144e-01
1.228176062169815744e-02 9.973427846000000319e-01
1.235178806118920024e-02 9.976711314999999747e-01
1.239625810825335100e-02 -9.978322657999999512e-01
1.248814783345089489e-02 9.942186652000000180e-01
1.254909987903042590e-02 -9.978258276999999454e-01
1.259955765312867175e-02 9.995318399000000520e-01
1.268660176302858524e-02 -9.929823285000000110e-01
1.288337296036491143e-02 -9.920887917999999805e-01
1.288975861001483841e-02 -9.998250958000000077e-01
1.305452349090106129e-02 -9.980265820000000510e-01
1.307713825174901257e-02 -9.998131184999999865e-01
1.308580720009844267e-02 -9.960412359000000437e-01
1.310544208876719338e-02 -9.980367597000000535e-01
1.311045906101344916e-02 -9.959746795999999680e-01
1.314830192314990660e-02 9.942193419000000532e-01
1.326164601344004962e-02 -9.917609716999999936e-01
1.337720255408565706e-02 9.999603723000000111e-01
1.349306159499633929e-02 9.938993624999999943e-01
1.372098860256333250e-02 9.999584124999999490e-01
1.373414051109009271e-02 9.932964455999999664e-01
1.381222685036036409e-02 9.942186674999999862e-01
1.388963378687509652e-02 9.941532250000000293e-01
1.405620993713949107e-02 9.941238662000000392e-01
1.406624833990607719e-02 -9.978565631000000380e-01
1.407007045648595543e-02 9.977643406999999742e-01
1.412062052067896908e-02 -9.998888623999999670e-01
1.415868841101497293e-02 9.998280198000000230e-01
1.419322257141424765e-02 -9.978157250000000422e-01
1.422541262225560620e-02 9.941313287999999915e-01
1.423081054765276687e-02 -9.998589601999999799e-01
1.428737746032614220e-02 -9.920903969000000044e-01
1.439765392686532912e-02 -9.960152171999999693e-01
1.447340157019620654e-02 -9.980252940999999600e-01
1.447862778835177881e-02 9.956297066999999501e-01
1.450832774026609463e-02 9.942186200000000529e-01
1.455291651881166805e-02 -9.929993012000000174e-01
1.486667311070696829e-02 9.941230871999999774e-01
1.494664769464183057e-02 -9.952248427000000008e-01
1.495678319861781271e-02 -9.952050803999999973e-01
1.495728293292805308e-02 9.998114949999999945e-01
1.496670661612699293e-02 -9.960498475000000296e-01
1.520140532166519218e-02 9.941272378000000076e-01
1.527342964376973700e-02 9.974881411999999559e-01
1.533961679857714401e-02 9.973283791999999481e-01
1.546052612141040131e-02 -9.999274803000000045e-01
1.547050710160687882e-02 9.973440899000000082e-01
1.547271277538574130e-02 9.941305220999999692e-01
1.552901208971109795e-02 9.953606266000000202e-01
1.563623851083711241e-02 -9.978163290999999546e-01
1.564327402399233805e-02 -9.960399435000000246e-01
1.575553158193824382e-02 9.941412105000000388e-01
1.585053079153274369e-02 -9.959796131000000496e-01
1.588901318671656626e-02 -9.960454045000000090e-01
1.590345586749198833e-02 -9.952619187000000256e-01
1.591185566346643709e-02 -9.978653847999999771e-01
1.595313461933734259e-02 -9.999350994000000270e-01
1.607541166422982518e-02 -9.951801388000000026e-01
1.616209992488326641e-02 -9.998888608999999539e-01
1.623421018977408772e-02 9.999604804999999708e-01
1.627171645221774099e-02 9.941297178000000345e-01
1.641139377143239000e-02 9.944285842000000208e-01
1.642314634236775525e-02 9.974357485999999495e-01
1.659063349635701845e-02 -9.979632388000000409e-01
1.659731484421957115e-02 -9.999527203000000419e-01
1.661817536338375950e-02 -9.920902712000000401e-01
1.662945340836430655e-02 -9.999099337000000309e-01
1.663793505825080996e-02 9.941528903999999889e-01
1.667317517998119156e-02 9.938993633999999577e-01
1.670584742500877753e-02 9.974891366999999454e-01
1.683322185667393903e-02 9.930128204999999486e-01
1.685043949461405982e-02 -9.998908839000000270e-01
1.692136454644843635e-02 9.953593613000000229e-01
1.694161350505061017e-02 9.974863720000000100e-01
1.699501886450718868e-02 9.932973702999999821e-01
1.700901602358514605e-02 -9.978654170999999851e-01
1.712681916496563983e-02 -9.927654867999999855e-01
1.714219359954727642e-02 9.941235999999999962e-01
1.725095729726462343e-02 -9.976436015999999851e-01
1.731285644585111791e-02 -9.929992994999999878e-01
1.733341477046044729e-02 9.939269624000000025e-01
1.733863842829290805e-02 -9.959249768000000280e-01
1.741350825019597620e-02 9.974863671999999459e-01
1.756143188611549583e-02 9.932803726000000166e-01
1.760236792428233540e-02 9.953602041000000344e-01
1.760959329622360445e-02 -9.918393648000000118e-01
1.769344848929423064e-02 9.977700185000000221e-01
1.772540691369040716e-02 9.953573252999999843e-01
1.775025138478346018e-02 9.953777933999999883e-01
1.775140401422536929e-02 -9.952050803999999973e-01
1.780030528128549727e-02 9.941281840000000258e-01
1.800708573956145975e-02 9.974595875999999750e-01
1.824879379455501133e-02 -9.998141202000000449e-01
1.827947210834653460e-02 9.978140558000000437e-01
1.830141207756813548e-02 9.930126251999999987e-01
1.831884184018883754e-02 9.941463793999999465e-01
1.832491827668672121e-02 9.939231143000000213e-01
1.840632911272233052e-02 -9.927655791999999702e-01
1.851546088554746616e-02 9.941412061000000078e-01
1.851662750123204970e-02 -9.976452796000000456e-01
1.858377417852420666e-02 9.993557561000000478e-01
1.867851015887928012e-02 -9.977214966999999879e-01
1.869217148253999108e-02 -9.978653926999999646e-01
1.895638193713683126e-02 9.941135965999999824e-01
1.899166894717257623e-02 9.998261551999999552e-01
1.902917182132793025e-02 9.977974893000000067e-01
1.913003158505158577e-02 -9.960552528999999655e-01
1.920421173743081661e-02 -9.927360143000000248e-01
1.925286036046797156e-02 9.944410041000000255e-01
1.932781845619776021e-02 -9.918582098999999541e-01
1.935664579649597553e-02 -9.959770451999999663e-01
1.943885163196497692e-02 9.941297112000000435e-01
1.976757802548669354e-02 -9.919949954000000236e-01
1.980844955879660502e-02 -9.980362842000000123e-01
1.980959766627480786e-02 -9.999098060000000121e-01
1.988178063924686198e-02 9.971327591999999962e-01
1.996481635059045578e-02 9.944274802000000468e-01
1.999135603581849580e-02 -9.980389834999999765e-01
2.004742466630518929e-02 9.974772467000000420e-01
2.014172472935895145e-02 9.941200741000000285e-01
2.026003635600480413e-02 -9.952939927999999714e-01
2.033108361550058779e-02 -9.960552453000000028e-01
2.033752538845218227e-02 -9.927360532000000237e-01
2.034717946251749301e-02 -9.927402703000000050e-01
2.042120581717899244e-02 9.977082179999999800e-01
2.044255622423667151e-02 -9.918569887000000529e-01
2.048185338811493034e-02 -9.919954421000000133e-01
2.054399585656261490e-02 9.944341655999999752e-01
2.066398894038344591e-02 9.974223616999999820e-01
2.069710156098641951e-02 -9.980362864999999806e-01
2.078531816894511192e-02 -9.999349709999999503e-01
2.082025156141900299e-02 -9.952795567000000121e-01
2.083964439128123403e-02 9.953454763000000316e-01
2.089951680847238619e-02 -9.953038507000000479e-01
2.096102201122352487e-02 -9.978144322999999982e-01
2.098486097591920410e-02 -9.959254694000000407e-01
2.105447985535246341e-02 -9.959770485000000173e-01
2.106843064838002239e-02 9.998268126999999561e-01
2.108073055525484102e-02 9.941297059999999464e-01
2.109825498614108230e-02 9.978143698000000450e-01
2.117682030964024645e-02 -9.927655760000000384e-01
2.124352174546930913e-02 9.932805853999999712e-01
2.128842912501834050e-02 -9.918410050999999505e-01
2.129687680285637791e-02 9.974278462000000234e-01
2.131658284557939181e-02 -9.977297751999999464e-01
2.134046241878295030e-02 9.974299771000000314e-01
2.141019562110146879e-02 -9.980260600999999454e-01
2.141303358004783761e-02 9.941305079000000156e-01
2.143753520986437996e-02 -9.918565888999999469e-01
2.149165538351059321e-02 9.941458720000000415e-01
2.162905990007670670e-02 9.978024979999999822e-01
2.169986834893708125e-02 -9.953001388000000116e-01
2.171529340403638084e-02 9.974754915000000333e-01
2.174004093951307365e-02 9.953454764000000399e-01
2.174537685668678777e-02 9.998261540999999752e-01
2.175851662597013542e-02 9.953583864999999697e-01
2.177940116886262906e-02 9.932951088000000484e-01
2.189764450748754934e-02 -9.976448716000000383e-01
2.197831388159247543e-02 -9.927360077000000338e-01
2.199102700678459005e-02 -9.998889949000000499e-01
2.211203399129597902e-02 -9.959770149000000128e-01
2.220794475234616483e-02 9.941297114999999573e-01
2.223963928513076824e-02 -9.952617890999999606e-01
2.226618940272014763e-02 9.974278520999999564e-01
2.231568713590005928e-02 9.953465136000000379e-01
2.233592483417570079e-02 9.932854182000000476e-01
2.247238357247914597e-02 9.941458936999999496e-01
2.247462879751803769e-02 9.995003610999999566e-01
2.253276903511313919e-02 9.995318391999999941e-01
2.268055655355612904e-02 -9.976855740000000194e-01
2.275497382242661765e-02 -9.890845855000000020e-01
2.276969631722102969e-02 9.906817317999999650e-01
2.278994283014142488e-02 -9.978166923000000299e-01
2.286794036059208376e-02 -9.917435408000000452e-01
2.287481624205950359e-02 9.977072393000000483e-01
2.288523893531359266e-02 9.941458896999999517e-01
2.291881938172234123e-02 9.941201870000000440e-01
2.318073344303181807e-02 9.956494679999999819e-01
2.325808415434147888e-02 9.994973316999999913e-01
2.350946248604213196e-02 -9.977134068999999883e-01
2.351371802328983476e-02 -9.959744389000000364e-01
2.355419212057268188e-02 -9.959580761999999865e-01
2.357103224460190341e-02 -9.980389830000000462e-01
2.360804270875442937e-02 9.971323118999999569e-01
2.369615639427157666e-02 -9.919948695000000427e-01
2.371768296684492044e-02 -9.917629373999999887e-01
2.373341700581359584e-02 9.956255188000000533e-01
2.373362065977342727e-02 -9.980264731000000333e-01
2.389275831985775145e-02 9.953581588000000036e-01
2.389378191410994681e-02 9.944273237999999848e-01
2.399378821132017864e-02 9.944342023000000141e-01
2.405129914442244443e-02 -9.917635377000000307e-01
2.421277840469327272e-02 -9.977286257999999908e-01
2.421296315557101841e-02 9.994331949000000437e-01
2.423378189433813765e-02 9.932949505999999484e-01
2.431112185483831276e-02 9.941532511999999766e-01
2.433188294175265762e-02 -9.959770569000000462e-01
2.435481108105443451e-02 -9.976490979000000037e-01
2.436458694242959674e-02 9.953466979999999742e-01
2.443621516598930288e-02 9.942186096999999778e-01
2.448030236322537578e-02 9.976713596999999822e-01
2.454766753416107519e-02 9.977072611999999729e-01
2.472260354700211993e-02 -9.927680826000000458e-01
2.477951009099466778e-02 9.941230868999999526e-01
2.478640844216343717e-02 -9.977296833000000031e-01
2.478834696342168895e-02 9.999603733999999911e-01
2.482385901439490908e-02 9.974279069000000497e-01
2.496460346609259695e-02 -9.976320570000000165e-01
2.499718834168620368e-02 -9.959796417999999818e-01
2.501960012368439554e-02 9.941327980999999925e-01
2.502577882025167413e-02 9.956330290999999555e-01
2.502934252252813144e-02 9.973440902000000330e-01
2.508985154304367929e-02 9.974279213000000199e-01
2.511314057326301946e-02 -9.977287193999999637e-01
2.515022240801455256e-02 -9.978134528000000003e-01
2.518226034254440748e-02 9.976969464999999593e-01
2.524716382012789917e-02 9.995003759999999682e-01
2.529296721086297592e-02 9.978028266999999785e-01
2.543160505163178514e-02 9.932952257999999590e-01
2.543813730207128768e-02 -9.998888581000000553e-01
2.545309509183354968e-02 -9.976855766000000125e-01
2.554420655905375800e-02 9.994333777999999668e-01
2.557578797905607146e-02 9.999635717999999507e-01
2.564301737643924148e-02 -9.977423082999999915e-01
2.564339089064140292e-02 9.977072396999999704e-01
2.568263786709147969e-02 -9.978670791000000539e-01
2.568618630933266686e-02 -9.976355606000000265e-01
2.573819114657074220e-02 -9.998144405000000123e-01
2.576419498546851997e-02 9.974354878000000202e-01
2.582627204466653517e-02 9.977703284000000172e-01
2.593483343864420171e-02 -9.920890669999999911e-01
2.597193076271367418e-02 -9.998820392999999696e-01
2.605251526401809736e-02 -9.980393924999999555e-01
2.611705148172106458e-02 9.941323146999999638e-01
2.614017950455659392e-02 9.941230801999999533e-01
