# long range t-V model of spinless fermions
# L = 18, t = 1.0, V = 0.8
# Heatmap of integrated spin conductivity I(omega)
# alpha, omega, I(omega)

1.7 3.3999999999999998E-003 0.0304225
1.7 3.5000000000000001E-003 0.0308769
1.7 3.5999999999999999E-003 0.0312488
1.7 3.7000000000000002E-003 0.0316571
1.7 3.8000000000000000E-003 0.0321312
1.7 3.8999999999999998E-003 0.0325353
1.7 4.0000000000000001E-003 0.0329749
1.7 4.1000000000000003E-003 0.033413
1.7 4.1999999999999997E-003 0.0338161
1.7 4.3000000000000000E-003 0.0342285
1.7 4.4000000000000003E-003 0.0346593
1.7 4.4999999999999997E-003 0.0350386
1.7 4.5999999999999999E-003 0.03544
1.7 4.7000000000000002E-003 0.0358605
1.7 4.7999999999999996E-003 0.0363124
1.7 4.8999999999999998E-003 0.0367389
1.7 5.0000000000000001E-003 0.0372287
1.7 5.1000000000000004E-003 0.037654
1.7 5.1999999999999998E-003 0.038096
1.7 5.3000000000000000E-003 0.0385541
1.7 5.4000000000000003E-003 0.038958
1.7 5.4999999999999997E-003 0.0394668
1.7 5.5999999999999999E-003 0.0398721
1.7 5.7000000000000002E-003 0.040365
1.7 5.7999999999999996E-003 0.040801
1.7 5.8999999999999999E-003 0.04127
1.7 6.0000000000000001E-003 0.0417138
1.7 6.1000000000000004E-003 0.042164
1.7 6.1999999999999998E-003 0.0426055
1.7 6.3000000000000000E-003 0.0430239
1.7 6.4000000000000003E-003 0.0435315
1.7 6.4999999999999997E-003 0.0439505
1.7 6.6000000000000000E-003 0.0443792
1.7 6.7000000000000002E-003 0.0448611
1.7 6.7999999999999996E-003 0.0452627
1.7 6.8999999999999999E-003 0.0457214
1.7 7.0000000000000001E-003 0.0462192
1.7 7.1000000000000004E-003 0.0465925
1.7 7.1999999999999998E-003 0.0470477
1.7 7.3000000000000001E-003 0.0475174
1.7 7.4000000000000003E-003 0.0479838
1.7 7.4999999999999997E-003 0.0484058
1.7 7.6000000000000000E-003 0.0488498
1.7 7.7000000000000002E-003 0.0492854
1.7 7.7999999999999996E-003 0.0497017
1.7 7.9000000000000008E-003 0.0500791
1.7 8.0000000000000002E-003 0.0504844
1.7 8.0999999999999996E-003 0.0509141
1.7 8.2000000000000007E-003 0.0513103
1.7 8.3000000000000001E-003 0.0517049
1.7 8.3999999999999995E-003 0.0520993
1.7 8.5000000000000006E-003 0.0525388
1.7 8.6000000000000000E-003 0.0529676
1.7 8.6999999999999994E-003 0.0533718
1.7 8.8000000000000005E-003 0.0538245
1.7 8.8999999999999999E-003 0.0542645
1.7 8.9999999999999993E-003 0.0547353
1.7 9.1000000000000004E-003 0.0551123
1.7 9.1999999999999998E-003 0.0555045
1.7 9.2999999999999992E-003 0.0559164
1.7 9.4000000000000004E-003 0.056288
1.7 9.4999999999999998E-003 0.056663
1.7 9.5999999999999992E-003 0.057078
1.7 9.7000000000000003E-003 0.0574854
1.7 9.7999999999999997E-003 0.0578786
1.7 9.9000000000000008E-003 0.0582834
1.7 1.0000000000000000E-002 0.0586666
1.7 1.0999999999999999E-002 0.0628179
1.7 1.2000000000000000E-002 0.0665547
1.7 1.2999999999999999E-002 0.0704822
1.7 1.4000000000000000E-002 0.0741517
1.7 1.4999999999999999E-002 0.0779876
1.7 1.6000000000000000E-002 0.0816317
1.7 1.7000000000000001E-002 0.0850955
1.7 1.7999999999999999E-002 0.0886357
1.7 1.9000000000000000E-002 0.092172
1.7 2.0000000000000000E-002 0.0956004
1.7 2.1000000000000001E-002 0.0988208
1.7 2.1999999999999999E-002 0.101912
1.7 2.3000000000000000E-002 0.105048
1.7 2.4000000000000000E-002 0.108183
1.7 2.5000000000000001E-002 0.111244
1.7 2.5999999999999999E-002 0.114277
1.7 2.7000000000000000E-002 0.117345
1.7 2.8000000000000001E-002 0.120299
1.7 2.9000000000000001E-002 0.123122
1.7 2.9999999999999999E-002 0.12596
1.7 3.1000000000000000E-002 0.128792
1.7 3.2000000000000001E-002 0.131569
1.7 3.3000000000000002E-002 0.134223
1.7 3.4000000000000002E-002 0.136766
1.7 3.5000000000000003E-002 0.139417
1.7 3.5999999999999997E-002 0.141972
1.7 3.6999999999999998E-002 0.144476
1.7 3.7999999999999999E-002 0.147021
1.7 3.9000000000000000E-002 0.149477
1.7 4.0000000000000001E-002 0.151962
1.7 4.1000000000000002E-002 0.154397
1.7 4.2000000000000003E-002 0.156881
1.7 4.2999999999999997E-002 0.159224
1.7 4.3999999999999997E-002 0.161574
1.7 4.4999999999999998E-002 0.16391
1.7 4.5999999999999999E-002 0.166197
1.7 4.7000000000000000E-002 0.168497
1.7 4.8000000000000001E-002 0.17075
1.7 4.9000000000000002E-002 0.172958
1.7 5.0000000000000003E-002 0.175143
1.7 5.0999999999999997E-002 0.177327
1.7 5.1999999999999998E-002 0.17953
1.7 5.2999999999999999E-002 0.181678
1.7 5.3999999999999999E-002 0.183748
1.7 5.5000000000000000E-002 0.18588
1.7 5.6000000000000001E-002 0.188018
1.7 5.7000000000000002E-002 0.190099
1.7 5.8000000000000003E-002 0.192245
1.7 5.8999999999999997E-002 0.194275
1.7 5.9999999999999998E-002 0.19635
1.7 6.0999999999999999E-002 0.19829
1.7 6.2000000000000000E-002 0.200323
1.7 6.3000000000000000E-002 0.202334
1.7 6.4000000000000001E-002 0.20438
1.7 6.5000000000000002E-002 0.206406
1.7 6.6000000000000003E-002 0.208433
1.7 6.7000000000000004E-002 0.210394
1.7 6.8000000000000005E-002 0.2124
1.7 6.9000000000000006E-002 0.214321
1.7 7.0000000000000007E-002 0.216244
1.7 7.0999999999999994E-002 0.218209
1.7 7.1999999999999995E-002 0.220152
1.7 7.2999999999999995E-002 0.222081
1.7 7.3999999999999996E-002 0.224037
1.7 7.4999999999999997E-002 0.225895
1.7 7.5999999999999998E-002 0.227851
1.7 7.6999999999999999E-002 0.229692
1.7 7.8000000000000000E-002 0.231538
1.7 7.9000000000000001E-002 0.2334
1.7 8.0000000000000002E-002 0.23529
1.7 8.1000000000000003E-002 0.237172
1.7 8.2000000000000003E-002 0.239017
1.7 8.3000000000000004E-002 0.240792
1.7 8.4000000000000005E-002 0.242565
1.7 8.5000000000000006E-002 0.244483
1.7 8.5999999999999993E-002 0.246332
1.7 8.6999999999999994E-002 0.248163
1.7 8.7999999999999995E-002 0.249939
1.7 8.8999999999999996E-002 0.251662
1.7 8.9999999999999997E-002 0.253435
1.7 9.0999999999999998E-002 0.255259
1.7 9.1999999999999998E-002 0.256998
1.7 9.2999999999999999E-002 0.258799
1.7 9.4000000000000000E-002 0.260572
1.7 9.5000000000000001E-002 0.262305
1.7 9.6000000000000002E-002 0.264032
1.7 9.7000000000000003E-002 0.265796
1.7 9.8000000000000004E-002 0.267525
1.7 9.9000000000000005E-002 0.269233
1.7 0.10000000000000001 0.270928
1.7 0.11000000000000000 0.287658
1.7 0.12000000000000000 0.303827
1.7 0.13000000000000000 0.319432
1.7 0.14000000000000001 0.334466
1.7 0.14999999999999999 0.349024
1.7 0.16000000000000000 0.363223
1.7 0.17000000000000001 0.376919
1.7 0.17999999999999999 0.390129
1.7 0.19000000000000000 0.403034
1.7 0.20000000000000001 0.415622
1.7 0.20999999999999999 0.427881
1.7 0.22000000000000000 0.439872
1.7 0.23000000000000001 0.451595
1.7 0.23999999999999999 0.46295
1.7 0.25000000000000000 0.474088
1.7 0.26000000000000001 0.48483
1.7 0.27000000000000002 0.495319
1.7 0.28000000000000003 0.505566
1.7 0.28999999999999998 0.515552
1.7 0.29999999999999999 0.525335
1.7 0.31000000000000000 0.5349
1.7 0.32000000000000001 0.544291
1.7 0.33000000000000002 0.553491
1.7 0.34000000000000002 0.562439
1.7 0.34999999999999998 0.571196
1.7 0.35999999999999999 0.579813
1.7 0.37000000000000000 0.588302
1.7 0.38000000000000000 0.59663
1.7 0.39000000000000001 0.604748
1.7 0.40000000000000002 0.612718
1.7 0.40999999999999998 0.62047
1.7 0.41999999999999998 0.628177
1.7 0.42999999999999999 0.635759
1.7 0.44000000000000000 0.643246
1.7 0.45000000000000001 0.650615
1.7 0.46000000000000002 0.657946
1.7 0.46999999999999997 0.665258
1.7 0.47999999999999998 0.672469
1.7 0.48999999999999999 0.679616
1.7 0.50000000000000000 0.686739
1.7 0.51000000000000001 0.693813
1.7 0.52000000000000002 0.700848
1.7 0.53000000000000003 0.70779
1.7 0.54000000000000004 0.714712
1.7 0.55000000000000004 0.721586
1.7 0.56000000000000005 0.72843
1.7 0.56999999999999995 0.735259
1.7 0.57999999999999996 0.741946
1.7 0.58999999999999997 0.748591
1.7 0.59999999999999998 0.755135
1.7 0.60999999999999999 0.761774
1.7 0.62000000000000000 0.768271
1.7 0.63000000000000000 0.774688
1.7 0.64000000000000001 0.781029
1.7 0.65000000000000002 0.78731
1.7 0.66000000000000003 0.79345
1.7 0.67000000000000004 0.79952
1.7 0.68000000000000005 0.805458
1.7 0.68999999999999995 0.811262
1.7 0.69999999999999996 0.816884
1.7 0.70999999999999996 0.822432
1.7 0.71999999999999997 0.827851
1.7 0.72999999999999998 0.833066
1.7 0.73999999999999999 0.838098
1.7 0.75000000000000000 0.842949
1.7 0.76000000000000001 0.847622
1.7 0.77000000000000002 0.852128
1.7 0.78000000000000003 0.856417
1.7 0.79000000000000004 0.860543
1.7 0.80000000000000004 0.864496
1.7 0.81000000000000005 0.868246
1.7 0.81999999999999995 0.871879
1.7 0.82999999999999996 0.875391
1.7 0.83999999999999997 0.878765
1.7 0.84999999999999998 0.881991
1.7 0.85999999999999999 0.885121
1.7 0.87000000000000000 0.888106
1.7 0.88000000000000000 0.891035
1.7 0.89000000000000001 0.893859
1.7 0.90000000000000002 0.896582
1.7 0.91000000000000003 0.899167
1.7 0.92000000000000004 0.901729
1.7 0.93000000000000005 0.904211
1.7 0.93999999999999995 0.906625
1.7 0.94999999999999996 0.90897
1.7 0.95999999999999996 0.911252
1.7 0.96999999999999997 0.913461
1.7 0.97999999999999998 0.915639
1.7 0.98999999999999999 0.91775
1.7 1.0000000000000000 0.919829
1.7 1.1000000000000001 0.937684
1.7 1.2000000000000000 0.950888
1.7 1.3000000000000000 0.961024
1.7 1.3999999999999999 0.969291
1.7 1.5000000000000000 0.975956
1.7 1.6000000000000001 0.981174
1.7 1.7000000000000000 0.985373
1.7 1.8000000000000000 0.988779
1.7 1.8999999999999999 0.991447
1.7 2.0000000000000000 0.993466
1.7 2.1000000000000001 0.995011
1.7 2.2000000000000002 0.996216
1.7 2.2999999999999998 0.997137
1.7 2.3999999999999999 0.997832
1.7 2.5000000000000000 0.998367
1.7 2.6000000000000001 0.998768
1.7 2.7000000000000002 0.999071
1.7 2.7999999999999998 0.999302
1.7 2.8999999999999999 0.999476
1.7 3.0000000000000000 0.999609
1.7 3.1000000000000001 0.999708
1.7 3.2000000000000002 0.999782
1.7 3.2999999999999998 0.999837
1.7 3.3999999999999999 0.999879
1.7 3.5000000000000000 0.99991
1.7 3.6000000000000001 0.999933
1.7 3.7000000000000002 0.999951
1.7 3.7999999999999998 0.999964
1.7 3.8999999999999999 0.999974
1.7 4.0000000000000000 0.999981
1.7 4.0999999999999996 0.999986
1.7 4.2000000000000002 0.99999
1.7 4.2999999999999998 0.999993
1.7 4.4000000000000004 0.999995
1.7 4.5000000000000000 0.999997
1.7 4.5999999999999996 0.999998
1.7 4.7000000000000002 0.999998
1.7 4.7999999999999998 0.999999
1.7 4.9000000000000004 0.999999
1.7 5.0000000000000000 0.999999
1.7 5.0999999999999996 1
1.7 5.2000000000000002 1
1.7 5.2999999999999998 1
1.7 5.4000000000000004 1
1.7 5.5000000000000000 1
1.7 5.5999999999999996 1
1.7 5.7000000000000002 1
1.7 5.7999999999999998 1
1.7 5.9000000000000004 1
1.7 6.0000000000000000 1
1.7 6.0999999999999996 1
1.7 6.2000000000000002 1
1.7 6.2999999999999998 1
1.7 6.4000000000000004 1
1.7 6.5000000000000000 1
1.7 6.5999999999999996 1
1.7 6.7000000000000002 1
1.7 6.7999999999999998 1
1.7 6.9000000000000004 1
1.7 7.0000000000000000 1
1.7 7.0999999999999996 1
1.7 7.2000000000000002 1
1.7 7.2999999999999998 1
1.7 7.4000000000000004 1
1.7 7.5000000000000000 1
1.7 7.5999999999999996 1
1.7 7.7000000000000002 1
1.7 7.7999999999999998 1
1.7 7.9000000000000004 1
1.7 8.0000000000000000 1
1.7 8.0999999999999996 1
1.7 8.1999999999999993 1
1.7 8.3000000000000007 1
1.7 8.4000000000000004 1
1.7 8.5000000000000000 1
1.7 8.5999999999999996 1
1.7 8.6999999999999993 1
1.7 8.8000000000000007 1
1.7 8.9000000000000004 1
1.7 9.0000000000000000 1
1.7 9.0999999999999996 1
1.7 9.1999999999999993 1
1.7 9.3000000000000007 1
1.7 9.4000000000000004 1
1.7 9.5000000000000000 1
1.7 9.5999999999999996 1
1.7 9.6999999999999993 1
1.7 9.8000000000000007 1
1.7 9.9000000000000004 1
1.7 10.000000000000000 1

1.8 0.0000000000000000 0.0191315
1.8 9.9999999999999995E-007 0.0191315
1.8 1.9999999999999999E-006 0.0191315
1.8 3.0000000000000001E-006 0.0191316
1.8 3.9999999999999998E-006 0.0191316
1.8 5.0000000000000004E-006 0.0191316
1.8 6.0000000000000002E-006 0.0191327
1.8 6.9999999999999999E-006 0.0191327
1.8 7.9999999999999996E-006 0.0191327
1.8 9.0000000000000002E-006 0.0191329
1.8 1.0000000000000001E-005 0.0191329
1.8 1.1000000000000000E-005 0.0191335
1.8 1.2000000000000000E-005 0.0191335
1.8 1.2999999999999999E-005 0.0191344
1.8 1.4000000000000000E-005 0.0191347
1.8 1.5000000000000000E-005 0.0191352
1.8 1.5999999999999999E-005 0.0191352
1.8 1.7000000000000000E-005 0.0191353
1.8 1.8000000000000000E-005 0.0191353
1.8 1.9000000000000001E-005 0.0191353
1.8 2.0000000000000002E-005 0.0191362
1.8 2.0999999999999999E-005 0.0191362
1.8 2.1999999999999999E-005 0.0191364
1.8 2.3000000000000000E-005 0.0191369
1.8 2.4000000000000001E-005 0.0191369
1.8 2.5000000000000001E-005 0.0191369
1.8 2.5999999999999998E-005 0.0191369
1.8 2.6999999999999999E-005 0.019137
1.8 2.8000000000000000E-005 0.0191418
1.8 2.9000000000000000E-005 0.0191418
1.8 3.0000000000000001E-005 0.0191426
1.8 3.1000000000000001E-005 0.0191488
1.8 3.1999999999999999E-005 0.0191493
1.8 3.3000000000000003E-005 0.0191493
1.8 3.4000000000000000E-005 0.0191493
1.8 3.4999999999999997E-005 0.0191498
1.8 3.6000000000000001E-005 0.0191512
1.8 3.6999999999999998E-005 0.0191517
1.8 3.8000000000000002E-005 0.0191517
1.8 3.8999999999999999E-005 0.0191517
1.8 4.0000000000000003E-005 0.0191517
1.8 4.1000000000000000E-005 0.0191517
1.8 4.1999999999999998E-005 0.0191537
1.8 4.3000000000000002E-005 0.0191547
1.8 4.3999999999999999E-005 0.0191547
1.8 4.5000000000000003E-005 0.0191548
1.8 4.6000000000000000E-005 0.0191548
1.8 4.6999999999999997E-005 0.0191554
1.8 4.8000000000000001E-005 0.0191556
1.8 4.8999999999999998E-005 0.0191558
1.8 5.0000000000000002E-005 0.0191566
1.8 5.1000000000000000E-005 0.0191583
1.8 5.1999999999999997E-005 0.0191583
1.8 5.3000000000000001E-005 0.0191583
1.8 5.3999999999999998E-005 0.0191583
1.8 5.5000000000000002E-005 0.0191607
1.8 5.5999999999999999E-005 0.0191615
1.8 5.7000000000000003E-005 0.0191636
1.8 5.8000000000000000E-005 0.0191668
1.8 5.8999999999999998E-005 0.0191677
1.8 6.0000000000000002E-005 0.0191678
1.8 6.0999999999999999E-005 0.0191678
1.8 6.2000000000000003E-005 0.0191679
1.8 6.3000000000000000E-005 0.0191685
1.8 6.3999999999999997E-005 0.0191692
1.8 6.4999999999999994E-005 0.0191692
1.8 6.6000000000000005E-005 0.0191703
1.8 6.7000000000000002E-005 0.0191704
1.8 6.7999999999999999E-005 0.0191704
1.8 6.8999999999999997E-005 0.0191705
1.8 6.9999999999999994E-005 0.0191705
1.8 7.1000000000000005E-005 0.0191707
1.8 7.2000000000000002E-005 0.019171
1.8 7.2999999999999999E-005 0.019171
1.8 7.3999999999999996E-005 0.0191713
1.8 7.4999999999999993E-005 0.0191737
1.8 7.6000000000000004E-005 0.0191738
1.8 7.7000000000000001E-005 0.0191742
1.8 7.7999999999999999E-005 0.0191757
1.8 7.8999999999999996E-005 0.0191782
1.8 8.0000000000000007E-005 0.0191803
1.8 8.1000000000000004E-005 0.0191803
1.8 8.2000000000000001E-005 0.0191809
1.8 8.2999999999999998E-005 0.0191813
1.8 8.3999999999999995E-005 0.0191853
1.8 8.5000000000000006E-005 0.0191853
1.8 8.6000000000000003E-005 0.0191856
1.8 8.7000000000000001E-005 0.0191858
1.8 8.7999999999999998E-005 0.019191
1.8 8.8999999999999995E-005 0.0192137
1.8 9.0000000000000006E-005 0.0192142
1.8 9.1000000000000003E-005 0.0192142
1.8 9.2000000000000000E-005 0.0192142
1.8 9.2999999999999997E-005 0.0192142
1.8 9.3999999999999994E-005 0.019215
1.8 9.5000000000000005E-005 0.0192153
1.8 9.6000000000000002E-005 0.0192155
1.8 9.7000000000000000E-005 0.0192155
1.8 9.7999999999999997E-005 0.019217
1.8 9.8999999999999994E-005 0.0192183
1.8 1.0000000000000000E-004 0.0192183
1.8 1.1000000000000000E-004 0.0192379
1.8 1.2000000000000000E-004 0.0192477
1.8 1.2999999999999999E-004 0.0192562
1.8 1.3999999999999999E-004 0.0192657
1.8 1.4999999999999999E-004 0.0192695
1.8 1.6000000000000001E-004 0.019274
1.8 1.7000000000000001E-004 0.0192887
1.8 1.8000000000000001E-004 0.0192993
1.8 1.9000000000000001E-004 0.0193069
1.8 2.0000000000000001E-004 0.019315
1.8 2.1000000000000001E-004 0.0193238
1.8 2.2000000000000001E-004 0.0193443
1.8 2.3000000000000001E-004 0.01935
1.8 2.4000000000000001E-004 0.0193585
1.8 2.5000000000000001E-004 0.0193658
1.8 2.5999999999999998E-004 0.0193884
1.8 2.7000000000000000E-004 0.0194017
1.8 2.7999999999999998E-004 0.0194123
1.8 2.9000000000000000E-004 0.0194193
1.8 2.9999999999999997E-004 0.0194404
1.8 3.1000000000000000E-004 0.0194527
1.8 3.2000000000000003E-004 0.0194684
1.8 3.3000000000000000E-004 0.0194805
1.8 3.4000000000000002E-004 0.0194987
1.8 3.5000000000000000E-004 0.0195312
1.8 3.6000000000000002E-004 0.0195396
1.8 3.6999999999999999E-004 0.0195606
1.8 3.8000000000000002E-004 0.0195682
1.8 3.8999999999999999E-004 0.0195853
1.8 4.0000000000000002E-004 0.0195953
1.8 4.0999999999999999E-004 0.0196165
1.8 4.2000000000000002E-004 0.0196232
1.8 4.2999999999999999E-004 0.0196321
1.8 4.4000000000000002E-004 0.0196435
1.8 4.4999999999999999E-004 0.0196552
1.8 4.6000000000000001E-004 0.0196707
1.8 4.6999999999999999E-004 0.0196892
1.8 4.8000000000000001E-004 0.0197016
1.8 4.8999999999999998E-004 0.0197158
1.8 5.0000000000000001E-004 0.0197338
1.8 5.1000000000000004E-004 0.0197558
1.8 5.1999999999999995E-004 0.0197685
1.8 5.2999999999999998E-004 0.0198062
1.8 5.4000000000000001E-004 0.0198193
1.8 5.5000000000000003E-004 0.0198435
1.8 5.5999999999999995E-004 0.0198707
1.8 5.6999999999999998E-004 0.0198897
1.8 5.8000000000000000E-004 0.0199202
1.8 5.9000000000000003E-004 0.0199373
1.8 5.9999999999999995E-004 0.0199533
1.8 6.0999999999999997E-004 0.0199874
1.8 6.2000000000000000E-004 0.0200094
1.8 6.3000000000000003E-004 0.0200351
1.8 6.4000000000000005E-004 0.020059
1.8 6.4999999999999997E-004 0.0200932
1.8 6.6000000000000000E-004 0.0201166
1.8 6.7000000000000002E-004 0.0201399
1.8 6.8000000000000005E-004 0.0201679
1.8 6.8999999999999997E-004 0.0201925
1.8 6.9999999999999999E-004 0.0202282
1.8 7.1000000000000002E-004 0.0202425
1.8 7.2000000000000005E-004 0.0202611
1.8 7.2999999999999996E-004 0.0202781
1.8 7.3999999999999999E-004 0.0202981
1.8 7.5000000000000002E-004 0.0203196
1.8 7.6000000000000004E-004 0.020351
1.8 7.6999999999999996E-004 0.020368
1.8 7.7999999999999999E-004 0.0203898
1.8 7.9000000000000001E-004 0.0204244
1.8 8.0000000000000004E-004 0.0204415
1.8 8.0999999999999996E-004 0.0204627
1.8 8.1999999999999998E-004 0.02049
1.8 8.3000000000000001E-004 0.0205304
1.8 8.4000000000000003E-004 0.0205547
1.8 8.4999999999999995E-004 0.0205761
1.8 8.5999999999999998E-004 0.0206063
1.8 8.7000000000000001E-004 0.0206286
1.8 8.8000000000000003E-004 0.0206573
1.8 8.8999999999999995E-004 0.0207034
1.8 8.9999999999999998E-004 0.0207359
1.8 9.1000000000000000E-004 0.020759
1.8 9.2000000000000003E-004 0.0207813
1.8 9.3000000000000005E-004 0.0208078
1.8 9.3999999999999997E-004 0.0208311
1.8 9.5000000000000000E-004 0.0208635
1.8 9.6000000000000002E-004 0.0209022
1.8 9.7000000000000005E-004 0.0209442
1.8 9.7999999999999997E-004 0.0209661
1.8 9.8999999999999999E-004 0.0209998
1.8 1.0000000000000000E-003 0.0210243
1.8 1.1000000000000001E-003 0.0213078
1.8 1.1999999999999999E-003 0.0216221
1.8 1.2999999999999999E-003 0.0219857
1.8 1.4000000000000000E-003 0.0223501
1.8 1.5000000000000000E-003 0.0227385
1.8 1.6000000000000001E-003 0.0231114
1.8 1.6999999999999999E-003 0.023644
1.8 1.8000000000000000E-003 0.0240458
1.8 1.9000000000000000E-003 0.0243838
1.8 2.0000000000000000E-003 0.0247221
1.8 2.0999999999999999E-003 0.0251414
1.8 2.2000000000000001E-003 0.0255774
1.8 2.3000000000000000E-003 0.0259502
1.8 2.3999999999999998E-003 0.0263577
1.8 2.5000000000000001E-003 0.0267598
1.8 2.5999999999999999E-003 0.0271463
1.8 2.7000000000000001E-003 0.0275542
1.8 2.8000000000000000E-003 0.0279714
1.8 2.8999999999999998E-003 0.0284431
1.8 3.0000000000000001E-003 0.0288304
1.8 3.0999999999999999E-003 0.0292049
1.8 3.2000000000000002E-003 0.0296056
1.8 3.3000000000000000E-003 0.0300886
1.8 3.3999999999999998E-003 0.0305274
1.8 3.5000000000000001E-003 0.0309672
1.8 3.5999999999999999E-003 0.0313819
1.8 3.7000000000000002E-003 0.0318063
1.8 3.8000000000000000E-003 0.0322204
1.8 3.8999999999999998E-003 0.0326451
1.8 4.0000000000000001E-003 0.0330581
1.8 4.1000000000000003E-003 0.0335242
1.8 4.1999999999999997E-003 0.0340421
1.8 4.3000000000000000E-003 0.0345471
1.8 4.4000000000000003E-003 0.0349626
1.8 4.4999999999999997E-003 0.0354089
1.8 4.5999999999999999E-003 0.0357953
1.8 4.7000000000000002E-003 0.0362912
1.8 4.7999999999999996E-003 0.0367153
1.8 4.8999999999999998E-003 0.0371091
1.8 5.0000000000000001E-003 0.0375627
1.8 5.1000000000000004E-003 0.0380075
1.8 5.1999999999999998E-003 0.0384192
1.8 5.3000000000000000E-003 0.038834
1.8 5.4000000000000003E-003 0.0392842
1.8 5.4999999999999997E-003 0.0397738
1.8 5.5999999999999999E-003 0.0402165
1.8 5.7000000000000002E-003 0.0406219
1.8 5.7999999999999996E-003 0.04103
1.8 5.8999999999999999E-003 0.0414388
1.8 6.0000000000000001E-003 0.0418946
1.8 6.1000000000000004E-003 0.0423551
1.8 6.1999999999999998E-003 0.0428135
1.8 6.3000000000000000E-003 0.0432108
1.8 6.4000000000000003E-003 0.0436236
1.8 6.4999999999999997E-003 0.0440279
1.8 6.6000000000000000E-003 0.0444379
1.8 6.7000000000000002E-003 0.0448599
1.8 6.7999999999999996E-003 0.0453085
1.8 6.8999999999999999E-003 0.0457504
1.8 7.0000000000000001E-003 0.0462267
1.8 7.1000000000000004E-003 0.0466942
1.8 7.1999999999999998E-003 0.0470979
1.8 7.3000000000000001E-003 0.0475178
1.8 7.4000000000000003E-003 0.0479748
1.8 7.4999999999999997E-003 0.0484365
1.8 7.6000000000000000E-003 0.0488535
1.8 7.7000000000000002E-003 0.0493364
1.8 7.7999999999999996E-003 0.0497778
1.8 7.9000000000000008E-003 0.0502236
1.8 8.0000000000000002E-003 0.0505673
1.8 8.0999999999999996E-003 0.0510041
1.8 8.2000000000000007E-003 0.0514263
1.8 8.3000000000000001E-003 0.051849
1.8 8.3999999999999995E-003 0.0523122
1.8 8.5000000000000006E-003 0.052738
1.8 8.6000000000000000E-003 0.0531842
1.8 8.6999999999999994E-003 0.0536084
1.8 8.8000000000000005E-003 0.0540644
1.8 8.8999999999999999E-003 0.0545093
1.8 8.9999999999999993E-003 0.0548973
1.8 9.1000000000000004E-003 0.0553396
1.8 9.1999999999999998E-003 0.0557356
1.8 9.2999999999999992E-003 0.0561199
1.8 9.4000000000000004E-003 0.0565142
1.8 9.4999999999999998E-003 0.0569131
1.8 9.5999999999999992E-003 0.0573259
1.8 9.7000000000000003E-003 0.0577425
1.8 9.7999999999999997E-003 0.0581511
1.8 9.9000000000000008E-003 0.0585731
1.8 1.0000000000000000E-002 0.0589738
1.8 1.0999999999999999E-002 0.0629093
1.8 1.2000000000000000E-002 0.0669286
1.8 1.2999999999999999E-002 0.0708069
1.8 1.4000000000000000E-002 0.0745426
1.8 1.4999999999999999E-002 0.0783199
1.8 1.6000000000000000E-002 0.0820923
1.8 1.7000000000000001E-002 0.0856967
1.8 1.7999999999999999E-002 0.0892986
1.8 1.9000000000000000E-002 0.0927662
1.8 2.0000000000000000E-002 0.0961995
1.8 2.1000000000000001E-002 0.0994738
1.8 2.1999999999999999E-002 0.102879
1.8 2.3000000000000000E-002 0.106133
1.8 2.4000000000000000E-002 0.109243
1.8 2.5000000000000001E-002 0.112303
1.8 2.5999999999999999E-002 0.115419
1.8 2.7000000000000000E-002 0.118291
1.8 2.8000000000000001E-002 0.121168
1.8 2.9000000000000001E-002 0.124269
1.8 2.9999999999999999E-002 0.127102
1.8 3.1000000000000000E-002 0.129996
1.8 3.2000000000000001E-002 0.132724
1.8 3.3000000000000002E-002 0.135539
1.8 3.4000000000000002E-002 0.138219
1.8 3.5000000000000003E-002 0.140894
1.8 3.5999999999999997E-002 0.143448
1.8 3.6999999999999998E-002 0.146022
1.8 3.7999999999999999E-002 0.148574
1.8 3.9000000000000000E-002 0.151138
1.8 4.0000000000000001E-002 0.153569
1.8 4.1000000000000002E-002 0.156138
1.8 4.2000000000000003E-002 0.158541
1.8 4.2999999999999997E-002 0.160868
1.8 4.3999999999999997E-002 0.163301
1.8 4.4999999999999998E-002 0.165616
1.8 4.5999999999999999E-002 0.16795
1.8 4.7000000000000000E-002 0.17027
1.8 4.8000000000000001E-002 0.172632
1.8 4.9000000000000002E-002 0.174904
1.8 5.0000000000000003E-002 0.177116
1.8 5.0999999999999997E-002 0.179391
1.8 5.1999999999999998E-002 0.181538
1.8 5.2999999999999999E-002 0.183692
1.8 5.3999999999999999E-002 0.18587
1.8 5.5000000000000000E-002 0.188044
1.8 5.6000000000000001E-002 0.190251
1.8 5.7000000000000002E-002 0.192319
1.8 5.8000000000000003E-002 0.194328
1.8 5.8999999999999997E-002 0.196389
1.8 5.9999999999999998E-002 0.198436
1.8 6.0999999999999999E-002 0.200595
1.8 6.2000000000000000E-002 0.202661
1.8 6.3000000000000000E-002 0.204695
1.8 6.4000000000000001E-002 0.206646
1.8 6.5000000000000002E-002 0.208655
1.8 6.6000000000000003E-002 0.210658
1.8 6.7000000000000004E-002 0.212652
1.8 6.8000000000000005E-002 0.214661
1.8 6.9000000000000006E-002 0.216583
1.8 7.0000000000000007E-002 0.218535
1.8 7.0999999999999994E-002 0.220491
1.8 7.1999999999999995E-002 0.22237
