# J1-J2 AHM model
# L = 18, J = 1.0, Delta = 0.4
# Heatmap of integrated spin conductivity I(omega)
# alpha, omega, I(omega)

1.9 7.4999999999999997E-002 0.737686
1.9 7.5999999999999998E-002 0.739775
1.9 7.6999999999999999E-002 0.741581
1.9 7.8000000000000000E-002 0.743414
1.9 7.9000000000000001E-002 0.745227
1.9 8.0000000000000002E-002 0.747026
1.9 8.1000000000000003E-002 0.748707
1.9 8.2000000000000003E-002 0.750483
1.9 8.3000000000000004E-002 0.752146
1.9 8.4000000000000005E-002 0.753799
1.9 8.5000000000000006E-002 0.755443
1.9 8.5999999999999993E-002 0.756955
1.9 8.6999999999999994E-002 0.758413
1.9 8.7999999999999995E-002 0.759948
1.9 8.8999999999999996E-002 0.761522
1.9 8.9999999999999997E-002 0.762956
1.9 9.0999999999999998E-002 0.764412
1.9 9.1999999999999998E-002 0.76581
1.9 9.2999999999999999E-002 0.767134
1.9 9.4000000000000000E-002 0.768503
1.9 9.5000000000000001E-002 0.76979
1.9 9.6000000000000002E-002 0.771071
1.9 9.7000000000000003E-002 0.772322
1.9 9.8000000000000004E-002 0.773688
1.9 9.9000000000000005E-002 0.774898
1.9 0.10000000000000001 0.77606
1.9 0.11000000000000000 0.787716
1.9 0.12000000000000000 0.797678
1.9 0.13000000000000000 0.806585
1.9 0.14000000000000001 0.814614
1.9 0.14999999999999999 0.822125
1.9 0.16000000000000000 0.828707
1.9 0.17000000000000001 0.834605
1.9 0.17999999999999999 0.839783
1.9 0.19000000000000000 0.844455
1.9 0.20000000000000001 0.848785
1.9 0.20999999999999999 0.852802
1.9 0.22000000000000000 0.85648
1.9 0.23000000000000001 0.859882
1.9 0.23999999999999999 0.863008
1.9 0.25000000000000000 0.865956
1.9 0.26000000000000001 0.868744
1.9 0.27000000000000002 0.871324
1.9 0.28000000000000003 0.873771
1.9 0.28999999999999998 0.87609
1.9 0.29999999999999999 0.878353
1.9 0.31000000000000000 0.880507
1.9 0.32000000000000001 0.882582
1.9 0.33000000000000002 0.884581
1.9 0.34000000000000002 0.886496
1.9 0.34999999999999998 0.888399
1.9 0.35999999999999999 0.890191
1.9 0.37000000000000000 0.891952
1.9 0.38000000000000000 0.893643
1.9 0.39000000000000001 0.895251
1.9 0.40000000000000002 0.896823
1.9 0.40999999999999998 0.898347
1.9 0.41999999999999998 0.899816
1.9 0.42999999999999999 0.901282
1.9 0.44000000000000000 0.902695
1.9 0.45000000000000001 0.904065
1.9 0.46000000000000002 0.905399
1.9 0.46999999999999997 0.906696
1.9 0.47999999999999998 0.907979
1.9 0.48999999999999999 0.909256
1.9 0.50000000000000000 0.910535
1.9 0.51000000000000001 0.911828
1.9 0.52000000000000002 0.913077
1.9 0.53000000000000003 0.914328
1.9 0.54000000000000004 0.915554
1.9 0.55000000000000004 0.916732
1.9 0.56000000000000005 0.917901
1.9 0.56999999999999995 0.919042
1.9 0.57999999999999996 0.920144
1.9 0.58999999999999997 0.921238
1.9 0.59999999999999998 0.922309
1.9 0.60999999999999999 0.923366
1.9 0.62000000000000000 0.924408
1.9 0.63000000000000000 0.925445
1.9 0.64000000000000001 0.926475
1.9 0.65000000000000002 0.927472
1.9 0.66000000000000003 0.928454
1.9 0.67000000000000004 0.929416
1.9 0.68000000000000005 0.930343
1.9 0.68999999999999995 0.931262
1.9 0.69999999999999996 0.932147
1.9 0.70999999999999996 0.933008
1.9 0.71999999999999997 0.933834
1.9 0.72999999999999998 0.934631
1.9 0.73999999999999999 0.935416
1.9 0.75000000000000000 0.936174
1.9 0.76000000000000001 0.936904
1.9 0.77000000000000002 0.937632
1.9 0.78000000000000003 0.938335
1.9 0.79000000000000004 0.939009
1.9 0.80000000000000004 0.939678
1.9 0.81000000000000005 0.94033
1.9 0.81999999999999995 0.940988
1.9 0.82999999999999996 0.941645
1.9 0.83999999999999997 0.942291
1.9 0.84999999999999998 0.942933
1.9 0.85999999999999999 0.943569
1.9 0.87000000000000000 0.944209
1.9 0.88000000000000000 0.944846
1.9 0.89000000000000001 0.945484
1.9 0.90000000000000002 0.94612
1.9 0.91000000000000003 0.946754
1.9 0.92000000000000004 0.947373
1.9 0.93000000000000005 0.947997
1.9 0.93999999999999995 0.948617
1.9 0.94999999999999996 0.94922
1.9 0.95999999999999996 0.949817
1.9 0.96999999999999997 0.950409
1.9 0.97999999999999998 0.950991
1.9 0.98999999999999999 0.95158
1.9 1.0000000000000000 0.952164
1.9 1.1000000000000001 0.957903
1.9 1.2000000000000000 0.963541
1.9 1.3000000000000000 0.96866
1.9 1.3999999999999999 0.97319
1.9 1.5000000000000000 0.977117
1.9 1.6000000000000001 0.980573
1.9 1.7000000000000000 0.983643
1.9 1.8000000000000000 0.986406
1.9 1.8999999999999999 0.988927
1.9 2.0000000000000000 0.991047
1.9 2.1000000000000001 0.992842
1.9 2.2000000000000002 0.994328
1.9 2.2999999999999998 0.995501
1.9 2.3999999999999999 0.99647
1.9 2.5000000000000000 0.997299
1.9 2.6000000000000001 0.997984
1.9 2.7000000000000002 0.998522
1.9 2.7999999999999998 0.998931
1.9 2.8999999999999999 0.999231
1.9 3.0000000000000000 0.999454
1.9 3.1000000000000001 0.99963
1.9 3.2000000000000002 0.999765
1.9 3.2999999999999998 0.999855
1.9 3.3999999999999999 0.999912
1.9 3.5000000000000000 0.999947
1.9 3.6000000000000001 0.999971
1.9 3.7000000000000002 0.999987
1.9 3.7999999999999998 0.999994
1.9 3.8999999999999999 0.999997
1.9 4.0000000000000000 0.999999
1.9 4.0999999999999996 0.999999
1.9 4.2000000000000002 1
1.9 4.2999999999999998 1
1.9 4.4000000000000004 1
1.9 4.5000000000000000 1
1.9 4.5999999999999996 1
1.9 4.7000000000000002 1
1.9 4.7999999999999998 1
1.9 4.9000000000000004 1
1.9 5.0000000000000000 1
1.9 5.0999999999999996 1
1.9 5.2000000000000002 1
1.9 5.2999999999999998 1
1.9 5.4000000000000004 1
1.9 5.5000000000000000 1
1.9 5.5999999999999996 1
1.9 5.7000000000000002 1
1.9 5.7999999999999998 1
1.9 5.9000000000000004 1
1.9 6.0000000000000000 1
1.9 6.0999999999999996 1
1.9 6.2000000000000002 1
1.9 6.2999999999999998 1
1.9 6.4000000000000004 1
1.9 6.5000000000000000 1
1.9 6.5999999999999996 1
1.9 6.7000000000000002 1
1.9 6.7999999999999998 1
1.9 6.9000000000000004 1
1.9 7.0000000000000000 1
1.9 7.0999999999999996 1
1.9 7.2000000000000002 1
1.9 7.2999999999999998 1
1.9 7.4000000000000004 1
1.9 7.5000000000000000 1
1.9 7.5999999999999996 1
1.9 7.7000000000000002 1
1.9 7.7999999999999998 1
1.9 7.9000000000000004 1
1.9 8.0000000000000000 1
1.9 8.0999999999999996 1
1.9 8.1999999999999993 1
1.9 8.3000000000000007 1
1.9 8.4000000000000004 1
1.9 8.5000000000000000 1
1.9 8.5999999999999996 1
1.9 8.6999999999999993 1
1.9 8.8000000000000007 1
1.9 8.9000000000000004 1
1.9 9.0000000000000000 1
1.9 9.0999999999999996 1
1.9 9.1999999999999993 1
1.9 9.3000000000000007 1
1.9 9.4000000000000004 1
1.9 9.5000000000000000 1
1.9 9.5999999999999996 1
1.9 9.6999999999999993 1
1.9 9.8000000000000007 1
1.9 9.9000000000000004 1
1.9 10.000000000000000 1

2 0.0000000000000000 0.000111471
2 9.9999999999999995E-007 0.000369126
2 1.9999999999999999E-006 0.000458529
2 3.0000000000000001E-006 0.000556319
2 3.9999999999999998E-006 0.000679175
2 5.0000000000000004E-006 0.000733693
2 6.0000000000000002E-006 0.000767705
2 6.9999999999999999E-006 0.00115019
2 7.9999999999999996E-006 0.00116
2 9.0000000000000002E-006 0.00118248
2 1.0000000000000001E-005 0.00121389
2 1.1000000000000000E-005 0.00129316
2 1.2000000000000000E-005 0.00129737
2 1.2999999999999999E-005 0.00132131
2 1.4000000000000000E-005 0.00136381
2 1.5000000000000000E-005 0.00139744
2 1.5999999999999999E-005 0.00150548
2 1.7000000000000000E-005 0.00152675
2 1.8000000000000000E-005 0.00153668
2 1.9000000000000001E-005 0.00156683
2 2.0000000000000002E-005 0.00163523
2 2.0999999999999999E-005 0.00166705
2 2.1999999999999999E-005 0.00175252
2 2.3000000000000000E-005 0.00183298
2 2.4000000000000001E-005 0.00191117
2 2.5000000000000001E-005 0.00199165
2 2.5999999999999998E-005 0.00202862
2 2.6999999999999999E-005 0.00212817
2 2.8000000000000000E-005 0.0022683
2 2.9000000000000000E-005 0.0023777
2 3.0000000000000001E-005 0.00245807
2 3.1000000000000001E-005 0.00267441
2 3.1999999999999999E-005 0.00269861
2 3.3000000000000003E-005 0.00272531
2 3.4000000000000000E-005 0.00288815
2 3.4999999999999997E-005 0.00294546
2 3.6000000000000001E-005 0.003247
2 3.6999999999999998E-005 0.0033608
2 3.8000000000000002E-005 0.00346689
2 3.8999999999999999E-005 0.00348709
2 4.0000000000000003E-005 0.00360913
2 4.1000000000000000E-005 0.00364115
2 4.1999999999999998E-005 0.00379669
2 4.3000000000000002E-005 0.00382817
2 4.3999999999999999E-005 0.00389504
2 4.5000000000000003E-005 0.00400355
2 4.6000000000000000E-005 0.00405375
2 4.6999999999999997E-005 0.00411681
2 4.8000000000000001E-005 0.00412064
2 4.8999999999999998E-005 0.00419304
2 5.0000000000000002E-005 0.00432047
2 5.1000000000000000E-005 0.00447348
2 5.1999999999999997E-005 0.00450946
2 5.3000000000000001E-005 0.00467179
2 5.3999999999999998E-005 0.00472219
2 5.5000000000000002E-005 0.00475184
2 5.5999999999999999E-005 0.00475873
2 5.7000000000000003E-005 0.00496279
2 5.8000000000000000E-005 0.00505
2 5.8999999999999998E-005 0.00530247
2 6.0000000000000002E-005 0.00600233
2 6.0999999999999999E-005 0.00606691
2 6.2000000000000003E-005 0.00614291
2 6.3000000000000000E-005 0.00616712
2 6.3999999999999997E-005 0.00623314
2 6.4999999999999994E-005 0.00637478
2 6.6000000000000005E-005 0.00650394
2 6.7000000000000002E-005 0.00660636
2 6.7999999999999999E-005 0.00662663
2 6.8999999999999997E-005 0.00666646
2 6.9999999999999994E-005 0.00686378
2 7.1000000000000005E-005 0.00725934
2 7.2000000000000002E-005 0.00729168
2 7.2999999999999999E-005 0.00731483
2 7.3999999999999996E-005 0.00767479
2 7.4999999999999993E-005 0.00772677
2 7.6000000000000004E-005 0.00773161
2 7.7000000000000001E-005 0.00775344
2 7.7999999999999999E-005 0.00775412
2 7.8999999999999996E-005 0.00785054
2 8.0000000000000007E-005 0.00790414
2 8.1000000000000004E-005 0.00798024
2 8.2000000000000001E-005 0.00804584
2 8.2999999999999998E-005 0.00812345
2 8.3999999999999995E-005 0.00813595
2 8.5000000000000006E-005 0.00819802
2 8.6000000000000003E-005 0.00840495
2 8.7000000000000001E-005 0.00845824
2 8.7999999999999998E-005 0.00852768
2 8.8999999999999995E-005 0.0085862
2 9.0000000000000006E-005 0.00864978
2 9.1000000000000003E-005 0.00866045
2 9.2000000000000000E-005 0.00871392
2 9.2999999999999997E-005 0.00876733
2 9.3999999999999994E-005 0.00880407
2 9.5000000000000005E-005 0.00886588
2 9.6000000000000002E-005 0.00908263
2 9.7000000000000000E-005 0.00916931
2 9.7999999999999997E-005 0.00926997
2 9.8999999999999994E-005 0.00928862
2 1.0000000000000000E-004 0.00937549
2 1.1000000000000000E-004 0.00981613
2 1.2000000000000000E-004 0.0110361
2 1.2999999999999999E-004 0.0117861
2 1.3999999999999999E-004 0.0122966
2 1.4999999999999999E-004 0.0130469
2 1.6000000000000001E-004 0.0138173
2 1.7000000000000001E-004 0.0151864
2 1.8000000000000001E-004 0.0165737
2 1.9000000000000001E-004 0.0175206
2 2.0000000000000001E-004 0.0179937
2 2.1000000000000001E-004 0.0186058
2 2.2000000000000001E-004 0.0192324
2 2.3000000000000001E-004 0.0203395
2 2.4000000000000001E-004 0.0214164
2 2.5000000000000001E-004 0.0221902
2 2.5999999999999998E-004 0.0225608
2 2.7000000000000000E-004 0.0233722
2 2.7999999999999998E-004 0.0238822
2 2.9000000000000000E-004 0.024712
2 2.9999999999999997E-004 0.0253119
2 3.1000000000000000E-004 0.0260803
2 3.2000000000000003E-004 0.0264601
2 3.3000000000000000E-004 0.0268719
2 3.4000000000000002E-004 0.0275266
2 3.5000000000000000E-004 0.0282532
2 3.6000000000000002E-004 0.0287694
2 3.6999999999999999E-004 0.0297033
2 3.8000000000000002E-004 0.0307163
2 3.8999999999999999E-004 0.0314127
2 4.0000000000000002E-004 0.0322745
2 4.0999999999999999E-004 0.0328429
2 4.2000000000000002E-004 0.0334499
2 4.2999999999999999E-004 0.0343072
2 4.4000000000000002E-004 0.0349865
2 4.4999999999999999E-004 0.0355039
2 4.6000000000000001E-004 0.0366814
2 4.6999999999999999E-004 0.037374
2 4.8000000000000001E-004 0.0379497
2 4.8999999999999998E-004 0.0387295
2 5.0000000000000001E-004 0.0394141
2 5.1000000000000004E-004 0.0399612
2 5.1999999999999995E-004 0.0409711
2 5.2999999999999998E-004 0.0418195
2 5.4000000000000001E-004 0.0424012
2 5.5000000000000003E-004 0.043492
2 5.5999999999999995E-004 0.0444934
2 5.6999999999999998E-004 0.0456233
2 5.8000000000000000E-004 0.046303
2 5.9000000000000003E-004 0.047206
2 5.9999999999999995E-004 0.0479815
2 6.0999999999999997E-004 0.0488956
2 6.2000000000000000E-004 0.0501928
2 6.3000000000000003E-004 0.0511432
2 6.4000000000000005E-004 0.0517879
2 6.4999999999999997E-004 0.052627
2 6.6000000000000000E-004 0.0535992
2 6.7000000000000002E-004 0.054443
2 6.8000000000000005E-004 0.054986
2 6.8999999999999997E-004 0.055895
2 6.9999999999999999E-004 0.0568573
2 7.1000000000000002E-004 0.0578071
2 7.2000000000000005E-004 0.0590599
2 7.2999999999999996E-004 0.0602447
2 7.3999999999999999E-004 0.0607032
2 7.5000000000000002E-004 0.061429
2 7.6000000000000004E-004 0.0622838
2 7.6999999999999996E-004 0.0630207
2 7.7999999999999999E-004 0.0638416
2 7.9000000000000001E-004 0.0647271
2 8.0000000000000004E-004 0.0655743
2 8.0999999999999996E-004 0.0664466
2 8.1999999999999998E-004 0.0676138
2 8.3000000000000001E-004 0.0686133
2 8.4000000000000003E-004 0.0692902
2 8.4999999999999995E-004 0.0701475
2 8.5999999999999998E-004 0.0711733
2 8.7000000000000001E-004 0.0716568
2 8.8000000000000003E-004 0.0722072
2 8.8999999999999995E-004 0.0727504
2 8.9999999999999998E-004 0.0734133
2 9.1000000000000000E-004 0.074568
2 9.2000000000000003E-004 0.0750851
2 9.3000000000000005E-004 0.0753961
2 9.3999999999999997E-004 0.0758495
2 9.5000000000000000E-004 0.0773207
2 9.6000000000000002E-004 0.0779543
2 9.7000000000000005E-004 0.0786965
2 9.7999999999999997E-004 0.0792642
2 9.8999999999999999E-004 0.0808018
2 1.0000000000000000E-003 0.0812919
2 1.1000000000000001E-003 0.0896685
2 1.1999999999999999E-003 0.097279
2 1.2999999999999999E-003 0.105344
2 1.4000000000000000E-003 0.112302
2 1.5000000000000000E-003 0.119327
2 1.6000000000000001E-003 0.126013
2 1.6999999999999999E-003 0.131774
2 1.8000000000000000E-003 0.138759
2 1.9000000000000000E-003 0.145722
2 2.0000000000000000E-003 0.152363
2 2.0999999999999999E-003 0.15884
2 2.2000000000000001E-003 0.16491
2 2.3000000000000000E-003 0.171572
2 2.3999999999999998E-003 0.177621
2 2.5000000000000001E-003 0.184018
2 2.5999999999999999E-003 0.190168
2 2.7000000000000001E-003 0.195393
2 2.8000000000000000E-003 0.201272
2 2.8999999999999998E-003 0.207703
2 3.0000000000000001E-003 0.213615
2 3.0999999999999999E-003 0.219986
2 3.2000000000000002E-003 0.225399
2 3.3000000000000000E-003 0.230379
2 3.3999999999999998E-003 0.236164
2 3.5000000000000001E-003 0.241646
2 3.5999999999999999E-003 0.245258
2 3.7000000000000002E-003 0.250278
2 3.8000000000000000E-003 0.255444
2 3.8999999999999998E-003 0.260521
2 4.0000000000000001E-003 0.265477
2 4.1000000000000003E-003 0.269024
2 4.1999999999999997E-003 0.272938
2 4.3000000000000000E-003 0.277769
2 4.4000000000000003E-003 0.282404
2 4.4999999999999997E-003 0.286494
2 4.5999999999999999E-003 0.29151
2 4.7000000000000002E-003 0.29509
2 4.7999999999999996E-003 0.298853
2 4.8999999999999998E-003 0.302494
2 5.0000000000000001E-003 0.306186
2 5.1000000000000004E-003 0.309391
2 5.1999999999999998E-003 0.312367
2 5.3000000000000000E-003 0.316346
2 5.4000000000000003E-003 0.319971
2 5.4999999999999997E-003 0.324144
2 5.5999999999999999E-003 0.327973
2 5.7000000000000002E-003 0.331785
2 5.7999999999999996E-003 0.335911
2 5.8999999999999999E-003 0.339887
2 6.0000000000000001E-003 0.343249
2 6.1000000000000004E-003 0.346385
2 6.1999999999999998E-003 0.349147
2 6.3000000000000000E-003 0.352552
2 6.4000000000000003E-003 0.355613
2 6.4999999999999997E-003 0.358764
2 6.6000000000000000E-003 0.361667
2 6.7000000000000002E-003 0.364665
2 6.7999999999999996E-003 0.368006
2 6.8999999999999999E-003 0.371212
2 7.0000000000000001E-003 0.37436
2 7.1000000000000004E-003 0.377309
2 7.1999999999999998E-003 0.38032
2 7.3000000000000001E-003 0.382914
2 7.4000000000000003E-003 0.385882
2 7.4999999999999997E-003 0.388915
2 7.6000000000000000E-003 0.391521
2 7.7000000000000002E-003 0.39425
2 7.7999999999999996E-003 0.396529
2 7.9000000000000008E-003 0.398935
2 8.0000000000000002E-003 0.401431
2 8.0999999999999996E-003 0.40397
2 8.2000000000000007E-003 0.406538
2 8.3000000000000001E-003 0.409195
2 8.3999999999999995E-003 0.411793
2 8.5000000000000006E-003 0.414512
2 8.6000000000000000E-003 0.416889
2 8.6999999999999994E-003 0.419195
2 8.8000000000000005E-003 0.421359
2 8.8999999999999999E-003 0.423662
2 8.9999999999999993E-003 0.425944
2 9.1000000000000004E-003 0.427995
2 9.1999999999999998E-003 0.430168
2 9.2999999999999992E-003 0.4324
2 9.4000000000000004E-003 0.434692
2 9.4999999999999998E-003 0.436928
2 9.5999999999999992E-003 0.438596
2 9.7000000000000003E-003 0.440484
2 9.7999999999999997E-003 0.442652
2 9.9000000000000008E-003 0.444366
2 1.0000000000000000E-002 0.446543
2 1.0999999999999999E-002 0.46804
2 1.2000000000000000E-002 0.485549
2 1.2999999999999999E-002 0.502173
2 1.4000000000000000E-002 0.518104
2 1.4999999999999999E-002 0.532071
2 1.6000000000000000E-002 0.545167
2 1.7000000000000001E-002 0.556748
2 1.7999999999999999E-002 0.567943
2 1.9000000000000000E-002 0.57794
2 2.0000000000000000E-002 0.587533
2 2.1000000000000001E-002 0.596275
2 2.1999999999999999E-002 0.604726
2 2.3000000000000000E-002 0.612827
2 2.4000000000000000E-002 0.62029
2 2.5000000000000001E-002 0.627678
2 2.5999999999999999E-002 0.634539
2 2.7000000000000000E-002 0.64099
2 2.8000000000000001E-002 0.647297
2 2.9000000000000001E-002 0.653266
2 2.9999999999999999E-002 0.658974
2 3.1000000000000000E-002 0.66433
2 3.2000000000000001E-002 0.669466
2 3.3000000000000002E-002 0.674618
2 3.4000000000000002E-002 0.679707
2 3.5000000000000003E-002 0.68446
2 3.5999999999999997E-002 0.688673
2 3.6999999999999998E-002 0.692849
2 3.7999999999999999E-002 0.697037
2 3.9000000000000000E-002 0.700794
2 4.0000000000000001E-002 0.704628
2 4.1000000000000002E-002 0.708378
2 4.2000000000000003E-002 0.712196
2 4.2999999999999997E-002 0.715729
2 4.3999999999999997E-002 0.7193
2 4.4999999999999998E-002 0.7228
2 4.5999999999999999E-002 0.726092
2 4.7000000000000000E-002 0.729302
2 4.8000000000000001E-002 0.732238
2 4.9000000000000002E-002 0.735207
2 5.0000000000000003E-002 0.738149
2 5.0999999999999997E-002 0.740919
2 5.1999999999999998E-002 0.743666
2 5.2999999999999999E-002 0.746399
2 5.3999999999999999E-002 0.749066
2 5.5000000000000000E-002 0.751674
2 5.6000000000000001E-002 0.754345
2 5.7000000000000002E-002 0.756833
2 5.8000000000000003E-002 0.759223
2 5.8999999999999997E-002 0.761607
2 5.9999999999999998E-002 0.763815
2 6.0999999999999999E-002 0.765877
2 6.2000000000000000E-002 0.768148
2 6.3000000000000000E-002 0.770287
2 6.4000000000000001E-002 0.772458
2 6.5000000000000002E-002 0.774543
2 6.6000000000000003E-002 0.77663
2 6.7000000000000004E-002 0.778561
2 6.8000000000000005E-002 0.780553
2 6.9000000000000006E-002 0.782398
2 7.0000000000000007E-002 0.784176
2 7.0999999999999994E-002 0.785908
2 7.1999999999999995E-002 0.787628
2 7.2999999999999995E-002 0.789322
2 7.3999999999999996E-002 0.791014
2 7.4999999999999997E-002 0.792527
2 7.5999999999999998E-002 0.794125
2 7.6999999999999999E-002 0.795741
2 7.8000000000000000E-002 0.797205
2 7.9000000000000001E-002 0.798625
2 8.0000000000000002E-002 0.800134
2 8.1000000000000003E-002 0.801545
2 8.2000000000000003E-002 0.802899
2 8.3000000000000004E-002 0.804187
2 8.4000000000000005E-002 0.80555
2 8.5000000000000006E-002 0.806868
2 8.5999999999999993E-002 0.808094
2 8.6999999999999994E-002 0.809505
2 8.7999999999999995E-002 0.810643
2 8.8999999999999996E-002 0.811748
2 8.9999999999999997E-002 0.812932
2 9.0999999999999998E-002 0.814009
2 9.1999999999999998E-002 0.815106
2 9.2999999999999999E-002 0.816148
2 9.4000000000000000E-002 0.81718
2 9.5000000000000001E-002 0.818258
2 9.6000000000000002E-002 0.819337
2 9.7000000000000003E-002 0.820357
2 9.8000000000000004E-002 0.821341
2 9.9000000000000005E-002 0.822348
2 0.10000000000000001 0.823312
2 0.11000000000000000 0.832394
2 0.12000000000000000 0.84021
2 0.13000000000000000 0.847222
2 0.14000000000000001 0.853687
2 0.14999999999999999 0.859431
2 0.16000000000000000 0.86454
2 0.17000000000000001 0.869014
2 0.17999999999999999 0.872808
2 0.19000000000000000 0.876335
2 0.20000000000000001 0.879507
2 0.20999999999999999 0.882503
2 0.22000000000000000 0.885273
2 0.23000000000000001 0.88778
2 0.23999999999999999 0.890133
2 0.25000000000000000 0.89235
2 0.26000000000000001 0.894442
2 0.27000000000000002 0.896358
2 0.28000000000000003 0.898184
2 0.28999999999999998 0.899931
2 0.29999999999999999 0.901601
2 0.31000000000000000 0.90322
2 0.32000000000000001 0.904767
2 0.33000000000000002 0.906269
2 0.34000000000000002 0.907704
2 0.34999999999999998 0.909146
2 0.35999999999999999 0.910555
2 0.37000000000000000 0.911903
2 0.38000000000000000 0.91323
2 0.39000000000000001 0.914508
2 0.40000000000000002 0.915739
2 0.40999999999999998 0.916942
2 0.41999999999999998 0.918096
2 0.42999999999999999 0.919244
2 0.44000000000000000 0.920352
2 0.45000000000000001 0.921437
2 0.46000000000000002 0.922486
2 0.46999999999999997 0.923535
2 0.47999999999999998 0.924561
2 0.48999999999999999 0.925605
2 0.50000000000000000 0.926632
2 0.51000000000000001 0.927672
2 0.52000000000000002 0.928692
2 0.53000000000000003 0.929718
2 0.54000000000000004 0.930702
2 0.55000000000000004 0.931663
2 0.56000000000000005 0.932607
2 0.56999999999999995 0.933549
2 0.57999999999999996 0.934446
2 0.58999999999999997 0.935329
2 0.59999999999999998 0.936203
2 0.60999999999999999 0.93706
2 0.62000000000000000 0.937909
2 0.63000000000000000 0.938757
2 0.64000000000000001 0.939599
2 0.65000000000000002 0.940416
2 0.66000000000000003 0.941217
2 0.67000000000000004 0.941989
2 0.68000000000000005 0.942746
2 0.68999999999999995 0.943479
2 0.69999999999999996 0.944191
2 0.70999999999999996 0.944875
2 0.71999999999999997 0.945534
2 0.72999999999999998 0.946171
2 0.73999999999999999 0.946789
2 0.75000000000000000 0.947393
2 0.76000000000000001 0.947976
2 0.77000000000000002 0.948546
2 0.78000000000000003 0.949097
2 0.79000000000000004 0.949634
2 0.80000000000000004 0.950164
2 0.81000000000000005 0.950684
2 0.81999999999999995 0.951216
2 0.82999999999999996 0.951739
2 0.83999999999999997 0.952251
2 0.84999999999999998 0.952764
2 0.85999999999999999 0.953278
2 0.87000000000000000 0.953791
2 0.88000000000000000 0.954299
2 0.89000000000000001 0.954808
2 0.90000000000000002 0.95532
2 0.91000000000000003 0.955835
2 0.92000000000000004 0.956349
2 0.93000000000000005 0.956852
2 0.93999999999999995 0.957352
2 0.94999999999999996 0.957841
2 0.95999999999999996 0.958326
2 0.96999999999999997 0.958802
2 0.97999999999999998 0.959292
2 0.98999999999999999 0.959768
2 1.0000000000000000 0.960247
2 1.1000000000000001 0.964986
2 1.2000000000000000 0.969671
2 1.3000000000000000 0.973866
2 1.3999999999999999 0.977597
2 1.5000000000000000 0.980801
2 1.6000000000000001 0.983642
2 1.7000000000000000 0.986176
2 1.8000000000000000 0.988483
2 1.8999999999999999 0.990602
2 2.0000000000000000 0.99237
2 2.1000000000000001 0.993887
2 2.2000000000000002 0.995137
2 2.2999999999999998 0.996127
2 2.3999999999999999 0.996952
2 2.5000000000000000 0.99767
2 2.6000000000000001 0.998263
2 2.7000000000000002 0.998726
2 2.7999999999999998 0.999078
2 2.8999999999999999 0.999333
2 3.0000000000000000 0.999525
2 3.1000000000000001 0.999681
2 3.2000000000000002 0.9998
2 3.2999999999999998 0.999877
2 3.3999999999999999 0.999925
2 3.5000000000000000 0.999955
2 3.6000000000000001 0.999977
2 3.7000000000000002 0.99999
2 3.7999999999999998 0.999995
2 3.8999999999999999 0.999998
2 4.0000000000000000 0.999999
2 4.0999999999999996 1
2 4.2000000000000002 1
2 4.2999999999999998 1
2 4.4000000000000004 1
2 4.5000000000000000 1
2 4.5999999999999996 1
2 4.7000000000000002 1
2 4.7999999999999998 1
2 4.9000000000000004 1
2 5.0000000000000000 1
2 5.0999999999999996 1
2 5.2000000000000002 1
2 5.2999999999999998 1
2 5.4000000000000004 1
2 5.5000000000000000 1
2 5.5999999999999996 1
2 5.7000000000000002 1
2 5.7999999999999998 1
2 5.9000000000000004 1
2 6.0000000000000000 1
2 6.0999999999999996 1
2 6.2000000000000002 1
2 6.2999999999999998 1
2 6.4000000000000004 1
2 6.5000000000000000 1
2 6.5999999999999996 1
2 6.7000000000000002 1
2 6.7999999999999998 1
2 6.9000000000000004 1
2 7.0000000000000000 1
2 7.0999999999999996 1
2 7.2000000000000002 1
2 7.2999999999999998 1
2 7.4000000000000004 1
2 7.5000000000000000 1
2 7.5999999999999996 1
2 7.7000000000000002 1
2 7.7999999999999998 1
2 7.9000000000000004 1
2 8.0000000000000000 1
2 8.0999999999999996 1
2 8.1999999999999993 1
2 8.3000000000000007 1
2 8.4000000000000004 1
2 8.5000000000000000 1
2 8.5999999999999996 1
2 8.6999999999999993 1
2 8.8000000000000007 1
2 8.9000000000000004 1
2 9.0000000000000000 1
2 9.0999999999999996 1
2 9.1999999999999993 1
2 9.3000000000000007 1
2 9.4000000000000004 1
2 9.5000000000000000 1
2 9.5999999999999996 1
2 9.6999999999999993 1
2 9.8000000000000007 1
2 9.9000000000000004 1
2 10.000000000000000 1

2.1 0.0000000000000000 0.000211411
2.1 9.9999999999999995E-007 0.000267189
2.1 1.9999999999999999E-006 0.000313353
2.1 3.0000000000000001E-006 0.000530449
2.1 3.9999999999999998E-006 0.000550137
2.1 5.0000000000000004E-006 0.00092316
2.1 6.0000000000000002E-006 0.00094322
2.1 6.9999999999999999E-006 0.00100728
2.1 7.9999999999999996E-006 0.00114122
2.1 9.0000000000000002E-006 0.0012077
2.1 1.0000000000000001E-005 0.0012281
2.1 1.1000000000000000E-005 0.0013568
2.1 1.2000000000000000E-005 0.00146994
2.1 1.2999999999999999E-005 0.00163555
2.1 1.4000000000000000E-005 0.00166126
2.1 1.5000000000000000E-005 0.00167668
2.1 1.5999999999999999E-005 0.00171885
2.1 1.7000000000000000E-005 0.00174724
