# J1-J2 AHM model
# L = 18, J = 1.0, Delta = 0.2
# Heatmap of integrated spin conductivity I(omega)
# alpha, omega, I(omega)

1.3 2.5999999999999998E-005 0.000164638
1.3 2.6999999999999999E-005 0.000167878
1.3 2.8000000000000000E-005 0.000167878
1.3 2.9000000000000000E-005 0.000175071
1.3 3.0000000000000001E-005 0.000176742
1.3 3.1000000000000001E-005 0.000180195
1.3 3.1999999999999999E-005 0.000183738
1.3 3.3000000000000003E-005 0.000184415
1.3 3.4000000000000000E-005 0.000191217
1.3 3.4999999999999997E-005 0.000202151
1.3 3.6000000000000001E-005 0.000202304
1.3 3.6999999999999998E-005 0.000206072
1.3 3.8000000000000002E-005 0.000206289
1.3 3.8999999999999999E-005 0.000207625
1.3 4.0000000000000003E-005 0.00020815
1.3 4.1000000000000000E-005 0.000212721
1.3 4.1999999999999998E-005 0.00021547
1.3 4.3000000000000002E-005 0.000216934
1.3 4.3999999999999999E-005 0.000223344
1.3 4.5000000000000003E-005 0.000224251
1.3 4.6000000000000000E-005 0.000224904
1.3 4.6999999999999997E-005 0.000226254
1.3 4.8000000000000001E-005 0.000230231
1.3 4.8999999999999998E-005 0.00024268
1.3 5.0000000000000002E-005 0.000246836
1.3 5.1000000000000000E-005 0.00024934
1.3 5.1999999999999997E-005 0.000250099
1.3 5.3000000000000001E-005 0.000250564
1.3 5.3999999999999998E-005 0.000255114
1.3 5.5000000000000002E-005 0.000256111
1.3 5.5999999999999999E-005 0.000262955
1.3 5.7000000000000003E-005 0.000264052
1.3 5.8000000000000000E-005 0.000267277
1.3 5.8999999999999998E-005 0.000271808
1.3 6.0000000000000002E-005 0.00027333
1.3 6.0999999999999999E-005 0.000276514
1.3 6.2000000000000003E-005 0.000279469
1.3 6.3000000000000000E-005 0.000281159
1.3 6.3999999999999997E-005 0.00028308
1.3 6.4999999999999994E-005 0.000286538
1.3 6.6000000000000005E-005 0.000292947
1.3 6.7000000000000002E-005 0.000294334
1.3 6.7999999999999999E-005 0.000295185
1.3 6.8999999999999997E-005 0.000295694
1.3 6.9999999999999994E-005 0.000313708
1.3 7.1000000000000005E-005 0.000316373
1.3 7.2000000000000002E-005 0.000323742
1.3 7.2999999999999999E-005 0.000328367
1.3 7.3999999999999996E-005 0.000329679
1.3 7.4999999999999993E-005 0.000335386
1.3 7.6000000000000004E-005 0.000336836
1.3 7.7000000000000001E-005 0.000340107
1.3 7.7999999999999999E-005 0.000342384
1.3 7.8999999999999996E-005 0.000345373
1.3 8.0000000000000007E-005 0.000346628
1.3 8.1000000000000004E-005 0.000349
1.3 8.2000000000000001E-005 0.000349029
1.3 8.2999999999999998E-005 0.000349679
1.3 8.3999999999999995E-005 0.000353832
1.3 8.5000000000000006E-005 0.000357024
1.3 8.6000000000000003E-005 0.000358667
1.3 8.7000000000000001E-005 0.000360237
1.3 8.7999999999999998E-005 0.000364893
1.3 8.8999999999999995E-005 0.000367185
1.3 9.0000000000000006E-005 0.000367701
1.3 9.1000000000000003E-005 0.000368014
1.3 9.2000000000000000E-005 0.000371452
1.3 9.2999999999999997E-005 0.000372905
1.3 9.3999999999999994E-005 0.000382317
1.3 9.5000000000000005E-005 0.000388794
1.3 9.6000000000000002E-005 0.000415415
1.3 9.7000000000000000E-005 0.000421237
1.3 9.7999999999999997E-005 0.000422663
1.3 9.8999999999999994E-005 0.000425344
1.3 1.0000000000000000E-004 0.000426633
1.3 1.1000000000000000E-004 0.000455083
1.3 1.2000000000000000E-004 0.000489082
1.3 1.2999999999999999E-004 0.000535338
1.3 1.3999999999999999E-004 0.000561235
1.3 1.4999999999999999E-004 0.000595198
1.3 1.6000000000000001E-004 0.000624838
1.3 1.7000000000000001E-004 0.000669142
1.3 1.8000000000000001E-004 0.000702453
1.3 1.9000000000000001E-004 0.000737729
1.3 2.0000000000000001E-004 0.000923617
1.3 2.1000000000000001E-004 0.000998597
1.3 2.2000000000000001E-004 0.00101974
1.3 2.3000000000000001E-004 0.00105036
1.3 2.4000000000000001E-004 0.00108045
1.3 2.5000000000000001E-004 0.00115702
1.3 2.5999999999999998E-004 0.00120423
1.3 2.7000000000000000E-004 0.00129308
1.3 2.7999999999999998E-004 0.00132723
1.3 2.9000000000000000E-004 0.00141654
1.3 2.9999999999999997E-004 0.00145092
1.3 3.1000000000000000E-004 0.00149114
1.3 3.2000000000000003E-004 0.00152881
1.3 3.3000000000000000E-004 0.00157748
1.3 3.4000000000000002E-004 0.00162022
1.3 3.5000000000000000E-004 0.00165541
1.3 3.6000000000000002E-004 0.00168876
1.3 3.6999999999999999E-004 0.00172339
1.3 3.8000000000000002E-004 0.00180132
1.3 3.8999999999999999E-004 0.00185072
1.3 4.0000000000000002E-004 0.00188613
1.3 4.0999999999999999E-004 0.0019158
1.3 4.2000000000000002E-004 0.00193999
1.3 4.2999999999999999E-004 0.00196854
1.3 4.4000000000000002E-004 0.00201354
1.3 4.4999999999999999E-004 0.00209175
1.3 4.6000000000000001E-004 0.00216439
1.3 4.6999999999999999E-004 0.00220512
1.3 4.8000000000000001E-004 0.00230958
1.3 4.8999999999999998E-004 0.00235266
1.3 5.0000000000000001E-004 0.00238294
1.3 5.1000000000000004E-004 0.00244643
1.3 5.1999999999999995E-004 0.00248657
1.3 5.2999999999999998E-004 0.00251501
1.3 5.4000000000000001E-004 0.00254729
1.3 5.5000000000000003E-004 0.00258189
1.3 5.5999999999999995E-004 0.00265566
1.3 5.6999999999999998E-004 0.00268731
1.3 5.8000000000000000E-004 0.00270561
1.3 5.9000000000000003E-004 0.00273614
1.3 5.9999999999999995E-004 0.00288403
1.3 6.0999999999999997E-004 0.00295659
1.3 6.2000000000000000E-004 0.00301976
1.3 6.3000000000000003E-004 0.00308653
1.3 6.4000000000000005E-004 0.00311021
1.3 6.4999999999999997E-004 0.00314909
1.3 6.6000000000000000E-004 0.00317336
1.3 6.7000000000000002E-004 0.00320629
1.3 6.8000000000000005E-004 0.00323271
1.3 6.8999999999999997E-004 0.00326419
1.3 6.9999999999999999E-004 0.00339383
1.3 7.1000000000000002E-004 0.00345143
1.3 7.2000000000000005E-004 0.00347941
1.3 7.2999999999999996E-004 0.00350803
1.3 7.3999999999999999E-004 0.00354332
1.3 7.5000000000000002E-004 0.00357049
1.3 7.6000000000000004E-004 0.0036112
1.3 7.6999999999999996E-004 0.00366104
1.3 7.7999999999999999E-004 0.0037002
1.3 7.9000000000000001E-004 0.00373912
1.3 8.0000000000000004E-004 0.00386459
1.3 8.0999999999999996E-004 0.00389528
1.3 8.1999999999999998E-004 0.00392761
1.3 8.3000000000000001E-004 0.00398544
1.3 8.4000000000000003E-004 0.00408968
1.3 8.4999999999999995E-004 0.00416576
1.3 8.5999999999999998E-004 0.0042059
1.3 8.7000000000000001E-004 0.00424115
1.3 8.8000000000000003E-004 0.00428807
1.3 8.8999999999999995E-004 0.00432508
1.3 8.9999999999999998E-004 0.00437457
1.3 9.1000000000000000E-004 0.00442094
1.3 9.2000000000000003E-004 0.00447731
1.3 9.3000000000000005E-004 0.00453516
1.3 9.3999999999999997E-004 0.00456851
1.3 9.5000000000000000E-004 0.00460144
1.3 9.6000000000000002E-004 0.0046573
1.3 9.7000000000000005E-004 0.00474378
1.3 9.7999999999999997E-004 0.00479153
1.3 9.8999999999999999E-004 0.0048255
1.3 1.0000000000000000E-003 0.00484776
1.3 1.1000000000000001E-003 0.00536863
1.3 1.1999999999999999E-003 0.00572355
1.3 1.2999999999999999E-003 0.00637211
1.3 1.4000000000000000E-003 0.00682333
1.3 1.5000000000000000E-003 0.00731565
1.3 1.6000000000000001E-003 0.00793501
1.3 1.6999999999999999E-003 0.00861952
1.3 1.8000000000000000E-003 0.00901835
1.3 1.9000000000000000E-003 0.00979585
1.3 2.0000000000000000E-003 0.0101648
1.3 2.0999999999999999E-003 0.01056
1.3 2.2000000000000001E-003 0.0109638
1.3 2.3000000000000000E-003 0.0116459
1.3 2.3999999999999998E-003 0.012051
1.3 2.5000000000000001E-003 0.0124609
1.3 2.5999999999999999E-003 0.0130004
1.3 2.7000000000000001E-003 0.0137965
1.3 2.8000000000000000E-003 0.0143014
1.3 2.8999999999999998E-003 0.0146074
1.3 3.0000000000000001E-003 0.014971
1.3 3.0999999999999999E-003 0.0153284
1.3 3.2000000000000002E-003 0.0158229
1.3 3.3000000000000000E-003 0.0163222
1.3 3.3999999999999998E-003 0.01671
1.3 3.5000000000000001E-003 0.0171821
1.3 3.5999999999999999E-003 0.0176821
1.3 3.7000000000000002E-003 0.0183639
1.3 3.8000000000000000E-003 0.0188925
1.3 3.8999999999999998E-003 0.0194045
1.3 4.0000000000000001E-003 0.0198603
1.3 4.1000000000000003E-003 0.020352
1.3 4.1999999999999997E-003 0.0207185
1.3 4.3000000000000000E-003 0.0211166
1.3 4.4000000000000003E-003 0.0216751
1.3 4.4999999999999997E-003 0.0221644
1.3 4.5999999999999999E-003 0.0226719
1.3 4.7000000000000002E-003 0.0232816
1.3 4.7999999999999996E-003 0.023759
1.3 4.8999999999999998E-003 0.0241196
1.3 5.0000000000000001E-003 0.0245363
1.3 5.1000000000000004E-003 0.0253813
1.3 5.1999999999999998E-003 0.0258166
1.3 5.3000000000000000E-003 0.0262906
1.3 5.4000000000000003E-003 0.0267543
1.3 5.4999999999999997E-003 0.0271363
1.3 5.5999999999999999E-003 0.027645
1.3 5.7000000000000002E-003 0.0281207
1.3 5.7999999999999996E-003 0.02871
1.3 5.8999999999999999E-003 0.0291803
1.3 6.0000000000000001E-003 0.0295722
1.3 6.1000000000000004E-003 0.0303478
1.3 6.1999999999999998E-003 0.0307588
1.3 6.3000000000000000E-003 0.0311797
1.3 6.4000000000000003E-003 0.0315856
1.3 6.4999999999999997E-003 0.0320093
1.3 6.6000000000000000E-003 0.0327098
1.3 6.7000000000000002E-003 0.033171
1.3 6.7999999999999996E-003 0.0336294
1.3 6.8999999999999999E-003 0.0342038
1.3 7.0000000000000001E-003 0.0345865
1.3 7.1000000000000004E-003 0.0350829
1.3 7.1999999999999998E-003 0.0354913
1.3 7.3000000000000001E-003 0.0359068
1.3 7.4000000000000003E-003 0.0363245
1.3 7.4999999999999997E-003 0.0367594
1.3 7.6000000000000000E-003 0.0374223
1.3 7.7000000000000002E-003 0.0379802
1.3 7.7999999999999996E-003 0.0383964
1.3 7.9000000000000008E-003 0.0388201
1.3 8.0000000000000002E-003 0.0391976
1.3 8.0999999999999996E-003 0.0396295
1.3 8.2000000000000007E-003 0.0400823
1.3 8.3000000000000001E-003 0.0405471
1.3 8.3999999999999995E-003 0.0410166
1.3 8.5000000000000006E-003 0.041369
1.3 8.6000000000000000E-003 0.0418475
1.3 8.6999999999999994E-003 0.0423106
1.3 8.8000000000000005E-003 0.042684
1.3 8.8999999999999999E-003 0.0433504
1.3 8.9999999999999993E-003 0.0437863
1.3 9.1000000000000004E-003 0.0442338
1.3 9.1999999999999998E-003 0.0446624
1.3 9.2999999999999992E-003 0.0450544
1.3 9.4000000000000004E-003 0.0455419
1.3 9.4999999999999998E-003 0.0460082
1.3 9.5999999999999992E-003 0.0463858
1.3 9.7000000000000003E-003 0.0467745
1.3 9.7999999999999997E-003 0.0471686
1.3 9.9000000000000008E-003 0.0476027
1.3 1.0000000000000000E-002 0.0480356
1.3 1.0999999999999999E-002 0.0527958
1.3 1.2000000000000000E-002 0.0570852
1.3 1.2999999999999999E-002 0.0617815
1.3 1.4000000000000000E-002 0.0660499
1.3 1.4999999999999999E-002 0.0703572
1.3 1.6000000000000000E-002 0.0747538
1.3 1.7000000000000001E-002 0.078918
1.3 1.7999999999999999E-002 0.0834286
1.3 1.9000000000000000E-002 0.0874168
1.3 2.0000000000000000E-002 0.0913211
1.3 2.1000000000000001E-002 0.0956146
1.3 2.1999999999999999E-002 0.100142
1.3 2.3000000000000000E-002 0.104153
1.3 2.4000000000000000E-002 0.108128
1.3 2.5000000000000001E-002 0.112221
1.3 2.5999999999999999E-002 0.116353
1.3 2.7000000000000000E-002 0.120043
1.3 2.8000000000000001E-002 0.123934
1.3 2.9000000000000001E-002 0.127761
1.3 2.9999999999999999E-002 0.131475
1.3 3.1000000000000000E-002 0.1348
1.3 3.2000000000000001E-002 0.138404
1.3 3.3000000000000002E-002 0.142098
1.3 3.4000000000000002E-002 0.145536
1.3 3.5000000000000003E-002 0.14905
1.3 3.5999999999999997E-002 0.152188
1.3 3.6999999999999998E-002 0.155951
1.3 3.7999999999999999E-002 0.159579
1.3 3.9000000000000000E-002 0.162633
1.3 4.0000000000000001E-002 0.166059
1.3 4.1000000000000002E-002 0.169036
1.3 4.2000000000000003E-002 0.172183
1.3 4.2999999999999997E-002 0.175474
1.3 4.3999999999999997E-002 0.178477
1.3 4.4999999999999998E-002 0.181581
1.3 4.5999999999999999E-002 0.184719
1.3 4.7000000000000000E-002 0.187729
1.3 4.8000000000000001E-002 0.190576
1.3 4.9000000000000002E-002 0.193653
1.3 5.0000000000000003E-002 0.196451
1.3 5.0999999999999997E-002 0.199123
1.3 5.1999999999999998E-002 0.201789
1.3 5.2999999999999999E-002 0.204559
1.3 5.3999999999999999E-002 0.2072
1.3 5.5000000000000000E-002 0.209864
1.3 5.6000000000000001E-002 0.212565
1.3 5.7000000000000002E-002 0.215283
1.3 5.8000000000000003E-002 0.217932
1.3 5.8999999999999997E-002 0.220402
1.3 5.9999999999999998E-002 0.222892
1.3 6.0999999999999999E-002 0.225419
1.3 6.2000000000000000E-002 0.227942
1.3 6.3000000000000000E-002 0.230524
1.3 6.4000000000000001E-002 0.232871
1.3 6.5000000000000002E-002 0.235564
1.3 6.6000000000000003E-002 0.238083
1.3 6.7000000000000004E-002 0.240569
1.3 6.8000000000000005E-002 0.242883
1.3 6.9000000000000006E-002 0.24522
1.3 7.0000000000000007E-002 0.247674
1.3 7.0999999999999994E-002 0.24994
1.3 7.1999999999999995E-002 0.252052
1.3 7.2999999999999995E-002 0.254313
1.3 7.3999999999999996E-002 0.256438
1.3 7.4999999999999997E-002 0.258591
1.3 7.5999999999999998E-002 0.260679
1.3 7.6999999999999999E-002 0.262762
1.3 7.8000000000000000E-002 0.264875
1.3 7.9000000000000001E-002 0.267037
1.3 8.0000000000000002E-002 0.269197
1.3 8.1000000000000003E-002 0.27135
1.3 8.2000000000000003E-002 0.273473
1.3 8.3000000000000004E-002 0.275553
1.3 8.4000000000000005E-002 0.277513
1.3 8.5000000000000006E-002 0.279734
1.3 8.5999999999999993E-002 0.281898
1.3 8.6999999999999994E-002 0.283914
1.3 8.7999999999999995E-002 0.285952
1.3 8.8999999999999996E-002 0.287936
1.3 8.9999999999999997E-002 0.289867
1.3 9.0999999999999998E-002 0.291793
1.3 9.1999999999999998E-002 0.293673
1.3 9.2999999999999999E-002 0.29557
1.3 9.4000000000000000E-002 0.297389
1.3 9.5000000000000001E-002 0.299275
1.3 9.6000000000000002E-002 0.301192
1.3 9.7000000000000003E-002 0.303102
1.3 9.8000000000000004E-002 0.304834
1.3 9.9000000000000005E-002 0.306498
1.3 0.10000000000000001 0.308375
1.3 0.11000000000000000 0.325587
1.3 0.12000000000000000 0.341699
1.3 0.13000000000000000 0.356918
1.3 0.14000000000000001 0.371572
1.3 0.14999999999999999 0.385709
1.3 0.16000000000000000 0.39907
1.3 0.17000000000000001 0.412058
1.3 0.17999999999999999 0.424675
1.3 0.19000000000000000 0.436637
1.3 0.20000000000000001 0.44837
1.3 0.20999999999999999 0.459986
1.3 0.22000000000000000 0.471057
1.3 0.23000000000000001 0.482089
1.3 0.23999999999999999 0.493192
1.3 0.25000000000000000 0.503814
1.3 0.26000000000000001 0.514327
1.3 0.27000000000000002 0.524519
1.3 0.28000000000000003 0.534425
1.3 0.28999999999999998 0.544129
1.3 0.29999999999999999 0.553761
1.3 0.31000000000000000 0.563118
1.3 0.32000000000000001 0.572552
1.3 0.33000000000000002 0.581349
1.3 0.34000000000000002 0.590195
1.3 0.34999999999999998 0.598729
1.3 0.35999999999999999 0.60711
1.3 0.37000000000000000 0.615174
1.3 0.38000000000000000 0.623095
1.3 0.39000000000000001 0.630739
1.3 0.40000000000000002 0.63825
1.3 0.40999999999999998 0.645525
1.3 0.41999999999999998 0.652474
1.3 0.42999999999999999 0.659271
1.3 0.44000000000000000 0.665816
1.3 0.45000000000000001 0.672213
1.3 0.46000000000000002 0.678403
1.3 0.46999999999999997 0.684454
1.3 0.47999999999999998 0.690291
1.3 0.48999999999999999 0.695924
1.3 0.50000000000000000 0.701445
1.3 0.51000000000000001 0.706773
1.3 0.52000000000000002 0.712027
1.3 0.53000000000000003 0.717042
1.3 0.54000000000000004 0.721996
1.3 0.55000000000000004 0.726807
1.3 0.56000000000000005 0.731488
1.3 0.56999999999999995 0.736056
1.3 0.57999999999999996 0.740481
1.3 0.58999999999999997 0.744719
1.3 0.59999999999999998 0.74888
1.3 0.60999999999999999 0.752914
1.3 0.62000000000000000 0.756862
1.3 0.63000000000000000 0.760703
1.3 0.64000000000000001 0.764458
1.3 0.65000000000000002 0.768123
1.3 0.66000000000000003 0.771702
1.3 0.67000000000000004 0.775246
1.3 0.68000000000000005 0.77867
1.3 0.68999999999999995 0.782006
1.3 0.69999999999999996 0.785351
1.3 0.70999999999999996 0.788595
1.3 0.71999999999999997 0.79178
1.3 0.72999999999999998 0.79489
1.3 0.73999999999999999 0.797925
1.3 0.75000000000000000 0.800973
1.3 0.76000000000000001 0.803954
1.3 0.77000000000000002 0.806894
1.3 0.78000000000000003 0.809801
1.3 0.79000000000000004 0.812599
1.3 0.80000000000000004 0.81541
1.3 0.81000000000000005 0.818145
1.3 0.81999999999999995 0.820858
1.3 0.82999999999999996 0.823501
1.3 0.83999999999999997 0.826131
1.3 0.84999999999999998 0.828712
1.3 0.85999999999999999 0.831258
1.3 0.87000000000000000 0.833791
1.3 0.88000000000000000 0.836297
1.3 0.89000000000000001 0.838728
1.3 0.90000000000000002 0.841091
1.3 0.91000000000000003 0.843455
1.3 0.92000000000000004 0.845777
1.3 0.93000000000000005 0.848075
1.3 0.93999999999999995 0.850356
1.3 0.94999999999999996 0.852618
1.3 0.95999999999999996 0.854811
1.3 0.96999999999999997 0.856968
1.3 0.97999999999999998 0.859121
1.3 0.98999999999999999 0.861238
1.3 1.0000000000000000 0.863331
1.3 1.1000000000000001 0.88323
1.3 1.2000000000000000 0.90103
1.3 1.3000000000000000 0.917144
1.3 1.3999999999999999 0.931755
1.3 1.5000000000000000 0.944336
1.3 1.6000000000000001 0.954886
1.3 1.7000000000000000 0.963866
1.3 1.8000000000000000 0.971339
1.3 1.8999999999999999 0.977472
1.3 2.0000000000000000 0.982453
1.3 2.1000000000000001 0.986464
1.3 2.2000000000000002 0.989659
1.3 2.2999999999999998 0.99213
1.3 2.3999999999999999 0.994075
1.3 2.5000000000000000 0.99557
1.3 2.6000000000000001 0.996723
1.3 2.7000000000000002 0.997605
1.3 2.7999999999999998 0.998269
1.3 2.8999999999999999 0.998764
1.3 3.0000000000000000 0.999131
1.3 3.1000000000000001 0.999392
1.3 3.2000000000000002 0.999578
1.3 3.2999999999999998 0.999712
1.3 3.3999999999999999 0.999804
1.3 3.5000000000000000 0.999868
1.3 3.6000000000000001 0.999912
1.3 3.7000000000000002 0.999942
1.3 3.7999999999999998 0.999963
1.3 3.8999999999999999 0.999976
1.3 4.0000000000000000 0.999985
1.3 4.0999999999999996 0.999991
1.3 4.2000000000000002 0.999994
1.3 4.2999999999999998 0.999997
1.3 4.4000000000000004 0.999998
1.3 4.5000000000000000 0.999999
1.3 4.5999999999999996 0.999999
1.3 4.7000000000000002 1
1.3 4.7999999999999998 1
1.3 4.9000000000000004 1
1.3 5.0000000000000000 1
1.3 5.0999999999999996 1
1.3 5.2000000000000002 1
1.3 5.2999999999999998 1
1.3 5.4000000000000004 1
1.3 5.5000000000000000 1
1.3 5.5999999999999996 1
1.3 5.7000000000000002 1
1.3 5.7999999999999998 1
1.3 5.9000000000000004 1
1.3 6.0000000000000000 1
1.3 6.0999999999999996 1
1.3 6.2000000000000002 1
1.3 6.2999999999999998 1
1.3 6.4000000000000004 1
1.3 6.5000000000000000 1
1.3 6.5999999999999996 1
1.3 6.7000000000000002 1
1.3 6.7999999999999998 1
1.3 6.9000000000000004 1
1.3 7.0000000000000000 1
1.3 7.0999999999999996 1
1.3 7.2000000000000002 1
1.3 7.2999999999999998 1
1.3 7.4000000000000004 1
1.3 7.5000000000000000 1
1.3 7.5999999999999996 1
1.3 7.7000000000000002 1
1.3 7.7999999999999998 1
1.3 7.9000000000000004 1
1.3 8.0000000000000000 1
1.3 8.0999999999999996 1
1.3 8.1999999999999993 1
1.3 8.3000000000000007 1
1.3 8.4000000000000004 1
1.3 8.5000000000000000 1
1.3 8.5999999999999996 1
1.3 8.6999999999999993 1
1.3 8.8000000000000007 1
1.3 8.9000000000000004 1
1.3 9.0000000000000000 1
1.3 9.0999999999999996 1
1.3 9.1999999999999993 1
1.3 9.3000000000000007 1
1.3 9.4000000000000004 1
1.3 9.5000000000000000 1
1.3 9.5999999999999996 1
1.3 9.6999999999999993 1
1.3 9.8000000000000007 1
1.3 9.9000000000000004 1
1.3 10.000000000000000 1

1.4 0.0000000000000000 2.05301e-06
1.4 9.9999999999999995E-007 1.43345e-05
1.4 1.9999999999999999E-006 1.78991e-05
1.4 3.0000000000000001E-006 1.9628e-05
1.4 3.9999999999999998E-006 2.54437e-05
1.4 5.0000000000000004E-006 2.86612e-05
1.4 6.0000000000000002E-006 3.27684e-05
1.4 6.9999999999999999E-006 4.05113e-05
1.4 7.9999999999999996E-006 5.13851e-05
1.4 9.0000000000000002E-006 5.69632e-05
1.4 1.0000000000000001E-005 6.00631e-05
1.4 1.1000000000000000E-005 6.42289e-05
1.4 1.2000000000000000E-005 7.6511e-05
1.4 1.2999999999999999E-005 8.0974e-05
1.4 1.4000000000000000E-005 8.54703e-05
1.4 1.5000000000000000E-005 8.57314e-05
1.4 1.5999999999999999E-005 8.93839e-05
1.4 1.7000000000000000E-005 9.11875e-05
1.4 1.8000000000000000E-005 9.31743e-05
1.4 1.9000000000000001E-005 9.63411e-05
1.4 2.0000000000000002E-005 9.92972e-05
1.4 2.0999999999999999E-005 0.000104008
1.4 2.1999999999999999E-005 0.000109684
1.4 2.3000000000000000E-005 0.000114606
1.4 2.4000000000000001E-005 0.000115486
1.4 2.5000000000000001E-005 0.00012566
1.4 2.5999999999999998E-005 0.000130739
1.4 2.6999999999999999E-005 0.00014211
1.4 2.8000000000000000E-005 0.000154408
1.4 2.9000000000000000E-005 0.000158187
1.4 3.0000000000000001E-005 0.000164181
1.4 3.1000000000000001E-005 0.000165296
1.4 3.1999999999999999E-005 0.000168805
1.4 3.3000000000000003E-005 0.000174305
1.4 3.4000000000000000E-005 0.00017826
1.4 3.4999999999999997E-005 0.000179203
1.4 3.6000000000000001E-005 0.000182517
1.4 3.6999999999999998E-005 0.00018979
1.4 3.8000000000000002E-005 0.000195691
1.4 3.8999999999999999E-005 0.000198045
1.4 4.0000000000000003E-005 0.000205303
1.4 4.1000000000000000E-005 0.000214988
1.4 4.1999999999999998E-005 0.000229888
1.4 4.3000000000000002E-005 0.000229891
1.4 4.3999999999999999E-005 0.000235479
1.4 4.5000000000000003E-005 0.000238703
1.4 4.6000000000000000E-005 0.000268319
1.4 4.6999999999999997E-005 0.000273299
1.4 4.8000000000000001E-005 0.000274926
1.4 4.8999999999999998E-005 0.00028141
1.4 5.0000000000000002E-005 0.00028292
1.4 5.1000000000000000E-005 0.000286196
1.4 5.1999999999999997E-005 0.00028631
1.4 5.3000000000000001E-005 0.000306389
1.4 5.3999999999999998E-005 0.00030801
1.4 5.5000000000000002E-005 0.000310013
1.4 5.5999999999999999E-005 0.000311166
1.4 5.7000000000000003E-005 0.000312503
1.4 5.8000000000000000E-005 0.000313316
1.4 5.8999999999999998E-005 0.000319706
1.4 6.0000000000000002E-005 0.000339515
1.4 6.0999999999999999E-005 0.000342506
1.4 6.2000000000000003E-005 0.00034421
1.4 6.3000000000000000E-005 0.000348897
1.4 6.3999999999999997E-005 0.000350049
1.4 6.4999999999999994E-005 0.000362734
1.4 6.6000000000000005E-005 0.000364456
1.4 6.7000000000000002E-005 0.000365255
1.4 6.7999999999999999E-005 0.00036931
1.4 6.8999999999999997E-005 0.000370639
1.4 6.9999999999999994E-005 0.000380302
1.4 7.1000000000000005E-005 0.000380967
1.4 7.2000000000000002E-005 0.000381974
1.4 7.2999999999999999E-005 0.00038522
1.4 7.3999999999999996E-005 0.000387077
1.4 7.4999999999999993E-005 0.000392556
1.4 7.6000000000000004E-005 0.000392608
1.4 7.7000000000000001E-005 0.000394691
1.4 7.7999999999999999E-005 0.000470616
1.4 7.8999999999999996E-005 0.000473897
1.4 8.0000000000000007E-005 0.00047777
1.4 8.1000000000000004E-005 0.000478045
1.4 8.2000000000000001E-005 0.000481838
1.4 8.2999999999999998E-005 0.000483185
1.4 8.3999999999999995E-005 0.000489009
1.4 8.5000000000000006E-005 0.00049
1.4 8.6000000000000003E-005 0.000491596
1.4 8.7000000000000001E-005 0.000493103
1.4 8.7999999999999998E-005 0.000493902
1.4 8.8999999999999995E-005 0.000503461
1.4 9.0000000000000006E-005 0.000504847
1.4 9.1000000000000003E-005 0.0005105
1.4 9.2000000000000000E-005 0.000510875
1.4 9.2999999999999997E-005 0.000518191
1.4 9.3999999999999994E-005 0.000519362
1.4 9.5000000000000005E-005 0.000521297
1.4 9.6000000000000002E-005 0.00052401
1.4 9.7000000000000000E-005 0.000529233
1.4 9.7999999999999997E-005 0.000530975
1.4 9.8999999999999994E-005 0.000531647
1.4 1.0000000000000000E-004 0.000532598
1.4 1.1000000000000000E-004 0.000584721
1.4 1.2000000000000000E-004 0.000629583
1.4 1.2999999999999999E-004 0.000707317
1.4 1.3999999999999999E-004 0.000751745
1.4 1.4999999999999999E-004 0.000816183
1.4 1.6000000000000001E-004 0.00087526
1.4 1.7000000000000001E-004 0.000970061
1.4 1.8000000000000001E-004 0.00106128
1.4 1.9000000000000001E-004 0.00109954
1.4 2.0000000000000001E-004 0.00116532
1.4 2.1000000000000001E-004 0.00121111
1.4 2.2000000000000001E-004 0.00123591
1.4 2.3000000000000001E-004 0.001282
1.4 2.4000000000000001E-004 0.00131845
1.4 2.5000000000000001E-004 0.00136831
1.4 2.5999999999999998E-004 0.00145876
1.4 2.7000000000000000E-004 0.00150696
1.4 2.7999999999999998E-004 0.00154803
1.4 2.9000000000000000E-004 0.00159998
1.4 2.9999999999999997E-004 0.00162925
1.4 3.1000000000000000E-004 0.0017
1.4 3.2000000000000003E-004 0.00177195
1.4 3.3000000000000000E-004 0.00195572
1.4 3.4000000000000002E-004 0.0021284
1.4 3.5000000000000000E-004 0.00216656
1.4 3.6000000000000002E-004 0.0021923
1.4 3.6999999999999999E-004 0.00223832
1.4 3.8000000000000002E-004 0.00228123
1.4 3.8999999999999999E-004 0.0023334
1.4 4.0000000000000002E-004 0.00239451
1.4 4.0999999999999999E-004 0.00247551
1.4 4.2000000000000002E-004 0.00252379
1.4 4.2999999999999999E-004 0.00260085
1.4 4.4000000000000002E-004 0.00262501
1.4 4.4999999999999999E-004 0.00265947
1.4 4.6000000000000001E-004 0.00275629
1.4 4.6999999999999999E-004 0.00280147
1.4 4.8000000000000001E-004 0.00284529
1.4 4.8999999999999998E-004 0.00288591
1.4 5.0000000000000001E-004 0.00292842
1.4 5.1000000000000004E-004 0.00298879
1.4 5.1999999999999995E-004 0.00313347
1.4 5.2999999999999998E-004 0.00318968
1.4 5.4000000000000001E-004 0.00329804
1.4 5.5000000000000003E-004 0.00334427
1.4 5.5999999999999995E-004 0.00342198
1.4 5.6999999999999998E-004 0.00346611
1.4 5.8000000000000000E-004 0.00351697
1.4 5.9000000000000003E-004 0.00356826
