# Heisenberg model
# L=16, J=1, W=4.0
# CDF of level statistics r_S
# r_S CDF
3.878767762620000115e-01 1.448863636359999929e-01
3.878879702520000028e-01 1.455965909090000121e-01
3.879079772849999830e-01 1.463068181820000035e-01
3.879090876260000154e-01 1.470170454549999950e-01
3.879680404079999811e-01 1.477272727270000086e-01
3.880101631139999951e-01 1.484375000000000000e-01
3.880186653869999724e-01 1.491477272729999914e-01
3.880680945810000004e-01 1.498579545450000050e-01
3.880693844540000215e-01 1.505681818179999965e-01
3.880878419150000092e-01 1.512784090909999879e-01
3.881169176929999964e-01 1.519886363640000071e-01
3.881324019160000138e-01 1.526988636359999929e-01
3.881544001030000079e-01 1.534090909090000121e-01
3.881760374950000148e-01 1.541193181820000035e-01
3.881829291200000198e-01 1.548295454549999950e-01
3.882175857840000077e-01 1.555397727270000086e-01
3.882362485170000044e-01 1.562500000000000000e-01
3.882385042520000162e-01 1.569602272729999914e-01
3.882541885490000122e-01 1.576704545450000050e-01
3.882596752110000216e-01 1.583806818179999965e-01
3.883102864949999899e-01 1.590909090909999879e-01
3.883257268279999841e-01 1.598011363640000071e-01
3.883280268170000160e-01 1.605113636359999929e-01
3.883305850730000008e-01 1.612215909090000121e-01
3.883307200309999985e-01 1.619318181820000035e-01
3.883567338760000043e-01 1.626420454549999950e-01
3.883813700579999972e-01 1.633522727270000086e-01
3.883829439859999844e-01 1.640625000000000000e-01
3.884148882640000022e-01 1.647727272729999914e-01
3.884440452199999783e-01 1.654829545450000050e-01
3.884557462100000080e-01 1.661931818179999965e-01
3.884661917359999994e-01 1.669034090909999879e-01
3.884733270840000086e-01 1.676136363640000071e-01
3.884973845649999924e-01 1.683238636359999929e-01
3.885075899320000192e-01 1.690340909090000121e-01
3.885090168829999913e-01 1.697443181820000035e-01
3.885264650970000067e-01 1.704545454549999950e-01
3.885829533729999730e-01 1.711647727270000086e-01
3.886087503580000213e-01 1.718750000000000000e-01
3.886223880970000044e-01 1.725852272729999914e-01
3.886513648409999910e-01 1.732954545450000050e-01
3.886633973820000088e-01 1.740056818179999965e-01
3.887160031570000007e-01 1.747159090909999879e-01
3.887473613749999890e-01 1.754261363640000071e-01
3.887741994330000117e-01 1.761363636359999929e-01
3.887910238510000061e-01 1.768465909090000121e-01
3.887934330289999907e-01 1.775568181820000035e-01
3.887953765689999841e-01 1.782670454549999950e-01
3.888168378749999876e-01 1.789772727270000086e-01
3.889166538170000242e-01 1.796875000000000000e-01
3.889878805249999960e-01 1.803977272729999914e-01
3.889972312930000120e-01 1.811079545450000050e-01
3.890057987339999857e-01 1.818181818179999965e-01
3.890480975719999845e-01 1.825284090909999879e-01
3.890565519959999774e-01 1.832386363640000071e-01
3.891028868979999888e-01 1.839488636359999929e-01
3.891166289210000184e-01 1.846590909090000121e-01
3.891251266199999836e-01 1.853693181820000035e-01
3.891536478970000212e-01 1.860795454549999950e-01
3.892116344039999731e-01 1.867897727270000086e-01
3.892162245019999967e-01 1.875000000000000000e-01
3.892195563579999851e-01 1.882102272729999914e-01
3.892196867509999936e-01 1.889204545450000050e-01
3.892257521570000045e-01 1.896306818179999965e-01
3.892560593489999832e-01 1.903409090909999879e-01
3.892576329920000022e-01 1.910511363640000071e-01
3.892605905520000187e-01 1.917613636359999929e-01
3.892670557549999799e-01 1.924715909090000121e-01
3.892715479689999869e-01 1.931818181820000035e-01
3.892803515609999931e-01 1.938920454549999950e-01
3.892864125100000128e-01 1.946022727270000086e-01
3.893032055890000009e-01 1.953125000000000000e-01
3.893250147360000080e-01 1.960227272729999914e-01
3.893468208659999763e-01 1.967329545450000050e-01
3.893665361060000274e-01 1.974431818179999965e-01
3.893702366990000052e-01 1.981534090909999879e-01
3.893746420209999726e-01 1.988636363640000071e-01
3.894013696099999922e-01 1.995738636359999929e-01
3.894135932589999904e-01 2.002840909090000121e-01
3.894521870780000006e-01 2.009943181820000035e-01
3.894993225410000037e-01 2.017045454549999950e-01
3.895000738739999857e-01 2.024147727270000086e-01
3.895100945630000089e-01 2.031250000000000000e-01
3.895246324939999893e-01 2.038352272729999914e-01
3.895334037220000156e-01 2.045454545450000050e-01
3.895424849510000231e-01 2.052556818179999965e-01
3.896216996469999971e-01 2.059659090909999879e-01
3.896245004930000144e-01 2.066761363640000071e-01
3.896296165079999874e-01 2.073863636359999929e-01
3.896304015959999867e-01 2.080965909090000121e-01
3.896979156129999899e-01 2.088068181820000035e-01
3.897119557129999912e-01 2.095170454549999950e-01
3.897134723239999987e-01 2.102272727270000086e-01
3.897157741589999946e-01 2.109375000000000000e-01
3.897294888310000038e-01 2.116477272729999914e-01
3.897351419080000157e-01 2.123579545450000050e-01
3.897481197870000247e-01 2.130681818179999965e-01
3.897499171079999991e-01 2.137784090909999879e-01
3.898051306049999942e-01 2.144886363640000071e-01
3.898156663130000199e-01 2.151988636359999929e-01
3.898168572430000256e-01 2.159090909090000121e-01
3.898168717020000229e-01 2.166193181820000035e-01
3.898285305790000210e-01 2.173295454549999950e-01
3.898870359439999822e-01 2.180397727270000086e-01
3.898896437420000249e-01 2.187500000000000000e-01
3.899026039199999794e-01 2.194602272729999914e-01
3.899200306410000039e-01 2.201704545450000050e-01
3.899246239940000192e-01 2.208806818179999965e-01
3.899508947159999739e-01 2.215909090909999879e-01
3.899630229859999964e-01 2.223011363640000071e-01
3.899749314439999726e-01 2.230113636359999929e-01
3.899998386970000008e-01 2.237215909090000121e-01
3.900332790800000171e-01 2.244318181820000035e-01
3.900401852050000007e-01 2.251420454549999950e-01
3.900763096770000216e-01 2.258522727270000086e-01
3.900819298759999887e-01 2.265625000000000000e-01
3.901566413709999792e-01 2.272727272729999914e-01
3.901759406199999947e-01 2.279829545450000050e-01
3.902212589469999937e-01 2.286931818179999965e-01
3.902345218600000165e-01 2.294034090909999879e-01
3.902494754440000158e-01 2.301136363640000071e-01
3.902646359390000153e-01 2.308238636359999929e-01
3.902846075970000106e-01 2.315340909090000121e-01
3.902885051389999860e-01 2.322443181820000035e-01
3.903076226469999743e-01 2.329545454549999950e-01
3.903187690880000060e-01 2.336647727270000086e-01
3.903205156869999914e-01 2.343750000000000000e-01
3.903295103830000112e-01 2.350852272729999914e-01
3.903517441820000267e-01 2.357954545450000050e-01
3.903608427370000022e-01 2.365056818179999965e-01
3.903859105840000177e-01 2.372159090909999879e-01
3.903866289049999772e-01 2.379261363640000071e-01
3.903972084719999902e-01 2.386363636359999929e-01
3.903978624289999866e-01 2.393465909090000121e-01
3.904180908809999906e-01 2.400568181820000035e-01
3.904182727200000147e-01 2.407670454549999950e-01
3.904295311870000229e-01 2.414772727270000086e-01
3.904369719860000254e-01 2.421875000000000000e-01
3.904382421170000117e-01 2.428977272729999914e-01
3.904472700030000021e-01 2.436079545450000050e-01
3.904505369090000011e-01 2.443181818179999965e-01
3.905122361739999937e-01 2.450284090909999879e-01
3.905449033239999923e-01 2.457386363640000071e-01
3.905854184859999800e-01 2.464488636359999929e-01
3.905871809529999905e-01 2.471590909090000121e-01
3.905971443499999807e-01 2.478693181820000035e-01
3.906683528279999984e-01 2.485795454549999950e-01
3.906812464719999767e-01 2.492897727270000086e-01
3.906879203290000158e-01 2.500000000000000000e-01
3.906930325329999731e-01 2.507102272730000192e-01
3.907002524040000258e-01 2.514204545450000050e-01
3.907173810280000215e-01 2.521306818180000242e-01
3.907199454240000147e-01 2.528409090909999879e-01
3.907296798930000037e-01 2.535511363640000071e-01
3.907468760050000212e-01 2.542613636359999929e-01
3.907695652350000048e-01 2.549715909090000121e-01
3.907806664890000059e-01 2.556818181819999758e-01
3.907952188980000074e-01 2.563920454549999950e-01
3.908085302070000155e-01 2.571022727269999808e-01
3.908293414999999826e-01 2.578125000000000000e-01
3.908416668179999776e-01 2.585227272730000192e-01
3.908527092440000072e-01 2.592329545450000050e-01
3.908656241919999941e-01 2.599431818180000242e-01
3.908985869830000071e-01 2.606534090909999879e-01
3.909020879519999880e-01 2.613636363640000071e-01
3.909027056719999726e-01 2.620738636359999929e-01
3.909156612970000055e-01 2.627840909090000121e-01
3.909156730480000119e-01 2.634943181819999758e-01
3.909264164819999943e-01 2.642045454549999950e-01
3.909505282269999937e-01 2.649147727269999808e-01
3.909926769879999986e-01 2.656250000000000000e-01
3.909976696110000205e-01 2.663352272730000192e-01
3.910038290699999752e-01 2.670454545450000050e-01
3.910317285859999936e-01 2.677556818180000242e-01
3.910437561749999791e-01 2.684659090909999879e-01
3.910526609800000220e-01 2.691761363640000071e-01
3.910792038329999887e-01 2.698863636359999929e-01
3.911002761990000076e-01 2.705965909090000121e-01
3.911135964310000213e-01 2.713068181819999758e-01
3.911284874770000197e-01 2.720170454549999950e-01
3.911464360019999975e-01 2.727272727269999808e-01
3.911568757359999982e-01 2.734375000000000000e-01
3.911608506470000135e-01 2.741477272730000192e-01
3.911664146320000257e-01 2.748579545450000050e-01
3.911802640550000043e-01 2.755681818180000242e-01
3.911981390000000003e-01 2.762784090909999879e-01
3.912198008400000204e-01 2.769886363640000071e-01
3.912205768729999922e-01 2.776988636359999929e-01
3.912261590100000186e-01 2.784090909090000121e-01
3.912496756659999964e-01 2.791193181819999758e-01
3.912537003859999918e-01 2.798295454549999950e-01
3.912708145870000265e-01 2.805397727269999808e-01
3.912934462379999978e-01 2.812500000000000000e-01
3.913029556400000053e-01 2.819602272730000192e-01
3.913147736390000242e-01 2.826704545450000050e-01
3.913285081869999904e-01 2.833806818180000242e-01
3.913317197160000038e-01 2.840909090909999879e-01
3.913469399369999824e-01 2.848011363640000071e-01
3.913656937950000247e-01 2.855113636359999929e-01
3.913692275690000000e-01 2.862215909090000121e-01
3.913903781349999944e-01 2.869318181819999758e-01
3.913951943610000095e-01 2.876420454549999950e-01
3.914105942600000221e-01 2.883522727269999808e-01
3.914382604169999724e-01 2.890625000000000000e-01
3.914643203529999949e-01 2.897727272730000192e-01
3.914659096559999774e-01 2.904829545450000050e-01
3.914840587769999880e-01 2.911931818180000242e-01
3.914866646740000067e-01 2.919034090909999879e-01
3.915231065900000029e-01 2.926136363640000071e-01
3.915280774009999853e-01 2.933238636359999929e-01
3.915296238220000169e-01 2.940340909090000121e-01
3.915510641370000267e-01 2.947443181819999758e-01
3.915516833730000035e-01 2.954545454549999950e-01
3.915600926710000040e-01 2.961647727269999808e-01
3.915677392090000097e-01 2.968750000000000000e-01
3.915871343139999960e-01 2.975852272730000192e-01
3.915924512499999732e-01 2.982954545450000050e-01
3.915971264259999751e-01 2.990056818180000242e-01
3.916135503629999959e-01 2.997159090909999879e-01
3.916182864709999989e-01 3.004261363640000071e-01
3.916315134999999725e-01 3.011363636359999929e-01
3.916390630309999898e-01 3.018465909090000121e-01
3.916596720789999875e-01 3.025568181819999758e-01
3.916672357359999856e-01 3.032670454549999950e-01
3.916867258980000210e-01 3.039772727269999808e-01
3.917034112130000079e-01 3.046875000000000000e-01
3.917140142930000124e-01 3.053977272730000192e-01
3.917180043619999941e-01 3.061079545450000050e-01
3.917336327429999931e-01 3.068181818180000242e-01
3.917447171289999974e-01 3.075284090909999879e-01
3.917451185770000066e-01 3.082386363640000071e-01
3.917476911230000081e-01 3.089488636359999929e-01
3.917500542430000232e-01 3.096590909090000121e-01
3.917862856150000073e-01 3.103693181819999758e-01
3.918115338620000165e-01 3.110795454549999950e-01
3.918248926969999935e-01 3.117897727269999808e-01
3.918677671899999937e-01 3.125000000000000000e-01
3.918983372739999749e-01 3.132102272730000192e-01
3.919155136720000043e-01 3.139204545450000050e-01
3.919196343440000119e-01 3.146306818180000242e-01
3.919383335430000059e-01 3.153409090909999879e-01
3.919391506789999813e-01 3.160511363640000071e-01
3.919393883260000044e-01 3.167613636359999929e-01
3.919423429150000193e-01 3.174715909090000121e-01
3.919446339689999781e-01 3.181818181819999758e-01
3.919457267779999921e-01 3.188920454549999950e-01
3.919482826999999836e-01 3.196022727269999808e-01
3.919534685939999874e-01 3.203125000000000000e-01
3.919684106429999759e-01 3.210227272730000192e-01
3.919823518889999914e-01 3.217329545450000050e-01
3.919927818889999971e-01 3.224431818180000242e-01
3.920098648609999792e-01 3.231534090909999879e-01
3.920120622850000180e-01 3.238636363640000071e-01
3.920206656529999778e-01 3.245738636359999929e-01
3.920368246750000063e-01 3.252840909090000121e-01
3.920680518229999745e-01 3.259943181819999758e-01
3.920820771740000099e-01 3.267045454549999950e-01
3.921012096770000177e-01 3.274147727269999808e-01
3.921061581690000186e-01 3.281250000000000000e-01
3.921212963630000270e-01 3.288352272730000192e-01
3.921280362630000238e-01 3.295454545450000050e-01
3.921394492020000011e-01 3.302556818180000242e-01
3.921469359609999761e-01 3.309659090909999879e-01
3.921708457049999930e-01 3.316761363640000071e-01
3.922026576000000042e-01 3.323863636359999929e-01
3.922250979620000022e-01 3.330965909090000121e-01
3.922266549449999751e-01 3.338068181819999758e-01
3.922381705569999988e-01 3.345170454549999950e-01
3.922558687720000270e-01 3.352272727269999808e-01
3.922681926930000063e-01 3.359375000000000000e-01
3.922763815429999856e-01 3.366477272730000192e-01
3.923100195559999781e-01 3.373579545450000050e-01
3.923125612689999930e-01 3.380681818180000242e-01
3.923187628490000245e-01 3.387784090909999879e-01
3.923342692530000231e-01 3.394886363640000071e-01
3.923485136779999993e-01 3.401988636359999929e-01
3.923600938890000056e-01 3.409090909090000121e-01
3.923611837950000125e-01 3.416193181819999758e-01
3.923630416250000197e-01 3.423295454549999950e-01
3.923773157839999803e-01 3.430397727269999808e-01
3.923921930800000069e-01 3.437500000000000000e-01
3.923940679810000165e-01 3.444602272730000192e-01
3.924089075050000153e-01 3.451704545450000050e-01
3.924152560379999821e-01 3.458806818180000242e-01
3.924155091659999872e-01 3.465909090909999879e-01
3.924186253929999868e-01 3.473011363640000071e-01
3.924207357150000242e-01 3.480113636359999929e-01
3.924219555969999940e-01 3.487215909090000121e-01
3.924715860349999863e-01 3.494318181819999758e-01
3.924939548579999826e-01 3.501420454549999950e-01
3.924968371370000098e-01 3.508522727269999808e-01
3.925191038110000252e-01 3.515625000000000000e-01
3.925295748150000041e-01 3.522727272730000192e-01
3.925410143229999815e-01 3.529829545450000050e-01
3.925421337139999856e-01 3.536931818180000242e-01
3.925502266770000137e-01 3.544034090909999879e-01
3.925792840510000103e-01 3.551136363640000071e-01
3.925809663220000134e-01 3.558238636359999929e-01
3.925904200059999738e-01 3.565340909090000121e-01
3.926028120039999902e-01 3.572443181819999758e-01
3.926208175190000205e-01 3.579545454549999950e-01
3.926354186830000037e-01 3.586647727269999808e-01
3.926423411650000195e-01 3.593750000000000000e-01
3.926611359930000100e-01 3.600852272730000192e-01
3.926638470000000103e-01 3.607954545450000050e-01
3.926697977029999787e-01 3.615056818180000242e-01
3.926739118040000198e-01 3.622159090909999879e-01
3.926763850930000133e-01 3.629261363640000071e-01
3.926826052610000173e-01 3.636363636359999929e-01
3.926977851019999854e-01 3.643465909090000121e-01
3.926977966819999999e-01 3.650568181819999758e-01
3.927034518609999747e-01 3.657670454549999950e-01
3.927254797770000083e-01 3.664772727269999808e-01
3.927290602629999738e-01 3.671875000000000000e-01
3.927478412240000272e-01 3.678977272730000192e-01
3.927486470250000083e-01 3.686079545450000050e-01
3.927584998309999742e-01 3.693181818180000242e-01
3.927647909290000183e-01 3.700284090909999879e-01
3.927868770369999929e-01 3.707386363640000071e-01
3.928071721349999934e-01 3.714488636359999929e-01
3.928238740309999977e-01 3.721590909090000121e-01
3.928281227689999766e-01 3.728693181819999758e-01
3.928287239900000172e-01 3.735795454549999950e-01
3.928328078930000133e-01 3.742897727269999808e-01
3.928765300329999932e-01 3.750000000000000000e-01
3.928782431980000212e-01 3.757102272730000192e-01
3.928901975299999849e-01 3.764204545450000050e-01
3.929019589500000187e-01 3.771306818180000242e-01
3.929161047829999864e-01 3.778409090909999879e-01
3.929279918140000105e-01 3.785511363640000071e-01
3.929282601810000219e-01 3.792613636359999929e-01
3.929392837949999828e-01 3.799715909090000121e-01
3.929702188490000192e-01 3.806818181819999758e-01
3.929772294250000186e-01 3.813920454549999950e-01
3.930027716860000075e-01 3.821022727269999808e-01
3.930549350220000071e-01 3.828125000000000000e-01
3.930982980569999730e-01 3.835227272730000192e-01
3.931009891889999941e-01 3.842329545450000050e-01
3.931049579290000207e-01 3.849431818180000242e-01
3.931112405489999850e-01 3.856534090909999879e-01
3.931150620280000063e-01 3.863636363640000071e-01
3.931277491590000062e-01 3.870738636359999929e-01
3.931307464550000130e-01 3.877840909090000121e-01
3.931392766069999878e-01 3.884943181819999758e-01
3.931452599160000227e-01 3.892045454549999950e-01
3.931676679050000178e-01 3.899147727269999808e-01
3.931694535390000134e-01 3.906250000000000000e-01
3.931744287439999930e-01 3.913352272730000192e-01
3.931753658000000096e-01 3.920454545450000050e-01
3.931800300050000141e-01 3.927556818180000242e-01
3.931880365450000081e-01 3.934659090909999879e-01
3.932023093609999798e-01 3.941761363640000071e-01
3.932613900899999959e-01 3.948863636359999929e-01
3.932615842159999930e-01 3.955965909090000121e-01
3.932795687260000062e-01 3.963068181819999758e-01
3.933136564570000049e-01 3.970170454549999950e-01
3.933141342939999729e-01 3.977272727269999808e-01
3.933173178020000216e-01 3.984375000000000000e-01
3.933365312139999737e-01 3.991477272730000192e-01
3.933617453089999771e-01 3.998579545450000050e-01
3.933734598609999744e-01 4.005681818180000242e-01
3.933734777740000021e-01 4.012784090909999879e-01
3.933838653699999743e-01 4.019886363640000071e-01
3.934124132399999807e-01 4.026988636359999929e-01
3.934189517400000224e-01 4.034090909090000121e-01
3.934280146879999829e-01 4.041193181819999758e-01
3.934333238589999837e-01 4.048295454549999950e-01
3.934778828080000013e-01 4.055397727269999808e-01
3.934849027819999900e-01 4.062500000000000000e-01
