# Fitting to data1.dat with error function
#     r_S CDF(fit)
5.316358304892875308e-01 7.401604403572989987e-01
5.317194336225695706e-01 7.413082316892026791e-01
5.317857960097353009e-01 7.422174518930400033e-01
5.319180264504046463e-01 7.440241620766909758e-01
5.320187804618806693e-01 7.453963509529530906e-01
5.320233461960195420e-01 7.454584412110443203e-01
5.320313118354367266e-01 7.455667484106330845e-01
5.324242428865002541e-01 7.508792316670257483e-01
5.324411235526913533e-01 7.511061313765696745e-01
5.325665071975650422e-01 7.527880140459985991e-01
5.326875970500335455e-01 7.544065134500443914e-01
5.327459529710548702e-01 7.551844675159593567e-01
5.328240067825347204e-01 7.562229408959575405e-01
5.328831293640026168e-01 7.570079567355534333e-01
5.330729413666144278e-01 7.595189677973288589e-01
5.331196305357350784e-01 7.601344433611412210e-01
5.331766437973097794e-01 7.608848485760164593e-01
5.331900621226141057e-01 7.610612730754651167e-01
5.331969244041988576e-01 7.611514710205612433e-01
5.332565636708287427e-01 7.619345857670496436e-01
5.333012489569057824e-01 7.625204184761864568e-01
5.333963637438775551e-01 7.637647525670003823e-01
5.337081875315290436e-01 7.678188776729908405e-01
5.337259576542275896e-01 7.680487409345497785e-01
5.339056296273462232e-01 7.703657343566476801e-01
5.340246913973524245e-01 7.718939475549631002e-01
5.340584315693980288e-01 7.723259760810050611e-01
5.340904020886960701e-01 7.727349195848531860e-01
5.342385776262760233e-01 7.746248582243751013e-01
5.342970182458742778e-01 7.753677983661133588e-01
5.345032000060505606e-01 7.779778071257957839e-01
5.345665989345536051e-01 7.787768659677501981e-01
5.346537555363055638e-01 7.798726686738002289e-01
5.346791789137913531e-01 7.801917242737403946e-01
5.347155378709392837e-01 7.806475564510451104e-01
5.347875528333468909e-01 7.815488025833057240e-01
5.348182656452458161e-01 7.819325147976368129e-01
5.348279872229392273e-01 7.820538908654435239e-01
5.348402496253893412e-01 7.822069341266902898e-01
5.349582232027375595e-01 7.836761555649391919e-01
5.350223930743471801e-01 7.844729003803622147e-01
5.350238810817493640e-01 7.844913555384096515e-01
5.350269516749169840e-01 7.845294359746386448e-01
5.350376013565878441e-01 7.846614794022837014e-01
5.351456795650288978e-01 7.859988625716542998e-01
5.351856951801492457e-01 7.864927954053761994e-01
5.352195942390804984e-01 7.869107082213663285e-01
5.352743816960748857e-01 7.875851266280211593e-01
5.355503227817356438e-01 7.909628744123631261e-01
5.356482307375619589e-01 7.921537040755708414e-01
5.357026860734760421e-01 7.928142931341282118e-01
5.357236134135358041e-01 7.930678287062824516e-01
5.359900347648001162e-01 7.962794558552093171e-01
5.360180438762853772e-01 7.966153620312546035e-01
5.360190309223912264e-01 7.966271933939783612e-01
5.360316554014630253e-01 7.967784822148116231e-01
5.361107748461365619e-01 7.977251005489409685e-01
5.364749642267131469e-01 8.020482907065604739e-01
5.365290829071042156e-01 8.026859216991368839e-01
5.367976369422856608e-01 8.058316291226587103e-01
5.370319475208138460e-01 8.085511201557362693e-01
5.370963547363400981e-01 8.092945439821721543e-01
5.371945195746357093e-01 8.104242034699797870e-01
5.372122387583571079e-01 8.106276724554903890e-01
5.373947655405519885e-01 8.127157917101713869e-01
5.374695191133966876e-01 8.135668529264337145e-01
5.375235354547751587e-01 8.141803296568277393e-01
5.375718940994052009e-01 8.147284870213284957e-01
5.375862447397573574e-01 8.148909617338859768e-01
5.378465699554405566e-01 8.178229233487139815e-01
5.379583543108725774e-01 8.190729577076114598e-01
5.379725939120043599e-01 8.192318059113548046e-01
5.380579066814088485e-01 8.201816705254533213e-01
5.381565243415170618e-01 8.212757560134562596e-01
5.384979485579368674e-01 8.250311259813616349e-01
5.386801770204810991e-01 8.270148348696735319e-01
5.387055114278169743e-01 8.272894821286851386e-01
5.387923862553138932e-01 8.282291693182770587e-01
5.388780440087720391e-01 8.291524885069385675e-01
5.388921761674907440e-01 8.293045156284108987e-01
5.389672212661047457e-01 8.301103641356404328e-01
5.390134346018325973e-01 8.306053961683637077e-01
5.393984178732446066e-01 8.346932633220798259e-01
5.394148464587278369e-01 8.348662749551077900e-01
5.396120068578581508e-01 8.369334487719861659e-01
5.396244441561373062e-01 8.370632840840532829e-01
5.397763767145365987e-01 8.386439095787936449e-01
5.398389029802284078e-01 8.392914851561352751e-01
5.399209389588007779e-01 8.401385422686442617e-01
5.399442012983947103e-01 8.403782035854066024e-01
5.400137740977760670e-01 8.410935765507339124e-01
5.400143066528009239e-01 8.410990443605153022e-01
5.400835900221546693e-01 8.418093340032464234e-01
5.400975168315752528e-01 8.419518590502801381e-01
5.401889219896299776e-01 8.428851939784852698e-01
5.403115390308504962e-01 8.441315280768231233e-01
5.403564535759607379e-01 8.445864239782983063e-01
5.405225771162976978e-01 8.462613092125923497e-01
5.406622911748886207e-01 8.476606449703618651e-01
5.406841360906130545e-01 8.478786706445762267e-01
5.406930682289626811e-01 8.479677591563784533e-01
5.407459217421329845e-01 8.484942070343832743e-01
5.408616851077107102e-01 8.496430299292732080e-01
5.409581250548377573e-01 8.505956460344972214e-01
5.410544866428154132e-01 8.515434556120031750e-01
5.411379956333969288e-01 8.523615881858830345e-01
5.412983510999249681e-01 8.539240996008087281e-01
5.414744144129769454e-01 8.556268300110984049e-01
5.415903197019263926e-01 8.567404344120143067e-01
5.416492726462742713e-01 8.573046158157990870e-01
5.417850948504137065e-01 8.585987146371157896e-01
5.420111202988251442e-01 8.607345796807410743e-01
5.420985022449701374e-01 8.615543953814204237e-01
5.421627133639956853e-01 8.621547224222514405e-01
5.422270987414860022e-01 8.627548929581846382e-01
5.425097888654037970e-01 8.653688603604110519e-01
5.426263358960301542e-01 8.664365304218850650e-01
5.426804360910555403e-01 8.669301502877690968e-01
5.428459229254454232e-01 8.684322803211610431e-01
5.428920148467782925e-01 8.688485664457362700e-01
5.432105016731977321e-01 8.717001633850756104e-01
5.433935614197218378e-01 8.733195792812158409e-01
5.435552025385413932e-01 8.747376374573163638e-01
5.435678769245696484e-01 8.748483578824959306e-01
5.436355292067349687e-01 8.754381960972295040e-01
5.439380324985293447e-01 8.780518404225761131e-01
5.440752041381610171e-01 8.792242276918482702e-01
5.440862427660860812e-01 8.793182272559947332e-01
5.442289925392573835e-01 8.805291767605503139e-01
5.443358598451258912e-01 8.814301056860830430e-01
5.450719406886980201e-01 8.875052240561300820e-01
5.450985746133992782e-01 8.877207955353136892e-01
5.452670500082021920e-01 8.890775750753105999e-01
5.453509229929077717e-01 8.897486316545291096e-01
5.454404289257673843e-01 8.904615397839654722e-01
5.454649501044114279e-01 8.906562702053604230e-01
5.456824686173495920e-01 8.923727735065482003e-01
5.460304249821068545e-01 8.950780850936190802e-01
5.460414415633680907e-01 8.951629260607516514e-01
5.460866065648087853e-01 8.955102317853120830e-01
5.461176779332558295e-01 8.957486770862386205e-01
5.461810624307528172e-01 8.962338736875062883e-01
5.462374960609909236e-01 8.966644823270824016e-01
5.463813785608312434e-01 8.977564834306717145e-01
5.464225737205594680e-01 8.980675842965416544e-01
5.465065169016507518e-01 8.986993797746064550e-01
5.465484770689313931e-01 8.990141199013026441e-01
5.465700533872330791e-01 8.991756844784590808e-01
5.466541411140241058e-01 8.998035390550015444e-01
5.466918214545235521e-01 9.000839575122517866e-01
5.467623356401992707e-01 9.006071858681623521e-01
5.468875575176340709e-01 9.015314137042002018e-01
5.468980728847122608e-01 9.016087373549634965e-01
5.469288154199316576e-01 9.018345443299944364e-01
5.472032063479655983e-01 9.038331768257925614e-01
5.472864033813281681e-01 9.044332237248313699e-01
5.478544288190843048e-01 9.084565593329171351e-01
5.478565836988500415e-01 9.084715796219621220e-01
5.479732082570332174e-01 9.092817729559767859e-01
5.482145735408479048e-01 9.109416155741638654e-01
5.482697787390768962e-01 9.113180594321491634e-01
5.483215700972077222e-01 9.116701457140859999e-01
5.484145137038938245e-01 9.122993779446439966e-01
5.485123647087183363e-01 9.129582134497921109e-01
5.485366534062948718e-01 9.131211762668473009e-01
5.485753261184378449e-01 9.133801767546558814e-01
5.487131557110993541e-01 9.142985616322586440e-01
5.492375965865320397e-01 9.177264293712769083e-01
5.492938737410824057e-01 9.180880463110216994e-01
5.495588215098491380e-01 9.197744276453143630e-01
5.500651306533023144e-01 9.229238834672151004e-01
5.501274017512514103e-01 9.233046554282313689e-01
5.501706105534638347e-01 9.235680244637216596e-01
5.505735524334812725e-01 9.259910308396970269e-01
5.505991411901979271e-01 9.261428986403446029e-01
5.510256950267097276e-01 9.286395310868376107e-01
5.510618194222207666e-01 9.288479563231997194e-01
5.511126711966871650e-01 9.291405608985376929e-01
5.514825729961828626e-01 9.312412547927653161e-01
5.515716378432676814e-01 9.317398136854362356e-01
5.516700067234622251e-01 9.322872065657510365e-01
5.519187227374727778e-01 9.336561085718697584e-01
5.520740816148635988e-01 9.345002488518816541e-01
5.525457481674306282e-01 9.370120599956861529e-01
5.528051297911327211e-01 9.383610336876880842e-01
5.537563957515231339e-01 9.431160311965314236e-01
5.540581931101242752e-01 9.445626864712683979e-01
5.557089888454269655e-01 9.519685395293639996e-01
5.564452945684649210e-01 9.550057290612736782e-01
5.566154677387694649e-01 9.556852116461829194e-01
5.568419093948182574e-01 9.565765180678212909e-01
5.573718032734874539e-01 9.586057508789154191e-01
5.585414832428454712e-01 9.628134227352627139e-01
5.588080131605169809e-01 9.637216020162627794e-01
5.593884301787312996e-01 9.656365707612353244e-01
5.597781664199044105e-01 9.668752054348155323e-01
5.601159807765433429e-01 9.679188475550837278e-01
5.602359209503371407e-01 9.682827969552147973e-01
5.602488943145603750e-01 9.683219583754453241e-01
5.616294690913488097e-01 9.722667403814048148e-01
5.674656299327461850e-01 9.847134695962760365e-01
5.729281088094407837e-01 9.916700335627388618e-01
