time,C4-_Jperp0.2,C4+_Jperp0.2,C4-_Jperp0.6,C4+_Jperp0.6,C4-_Jperp2.0,C4+_Jperp2.0
7.000999999999999091e+02,-2.023834082990760711e-04,3.032188785155552450e-03,1.757030398065572015e-05,1.727811234574940522e-03,-8.080100537480218047e-05,5.521537124070975038e-04
7.100999999999999091e+02,-5.490902134521089640e-05,3.021440504735433373e-03,-8.320287853159634190e-05,1.687311059232559545e-03,3.635552467102934007e-05,6.274455882385673606e-04
7.200999999999999091e+02,-4.786905219218404487e-05,2.977948725317852447e-03,1.589492859012959093e-04,1.746144157694857211e-03,2.111422812922800424e-04,5.085076458342637287e-04
7.300999999999999091e+02,-1.614317031770581189e-05,3.064691779616309040e-03,1.500784624298484506e-04,1.676839730837201585e-03,3.543630736720522592e-05,6.998363428233469801e-04
7.400999999999999091e+02,-6.751972432066879364e-05,3.081463272795197453e-03,1.174121385416227744e-04,1.420107738526007590e-03,-7.959611329085457731e-05,5.532367103544122552e-04
7.500999999999999091e+02,-6.278614253746852756e-05,2.914751588350127012e-03,5.473318416203317707e-05,1.682795612534333969e-03,2.565322072813890639e-04,5.246109558796677435e-04
7.600999999999999091e+02,-7.104277933662668813e-05,2.952567567724060163e-03,-1.147155298002804037e-04,1.540939147072714751e-03,-1.057318377304015223e-04,5.901242181565655425e-04
7.700999999999999091e+02,-1.019941746115729351e-04,3.077998570639958222e-03,3.397170975714010864e-05,1.662542545607052303e-03,-2.829301984283019234e-04,3.937037498105035302e-04
7.800999999999999091e+02,-1.758118402082761375e-04,2.990030373557129098e-03,-4.695549876610057119e-05,1.779622424776289465e-03,4.120997587760283907e-05,4.461639798338211393e-04
7.900999999999999091e+02,-1.058270721905624489e-04,3.006987864762847296e-03,5.716931098812168944e-05,1.526117020246506957e-03,-2.338149379380410854e-04,6.025151876590299988e-04
8.000999999999999091e+02,-1.190644025952569880e-04,2.986171586263904314e-03,7.814541093212088265e-05,1.885444377323672099e-03,-2.248785807933554570e-05,7.268343601429455092e-04
8.100999999999999091e+02,-4.534843817053936895e-05,2.903601637553382929e-03,3.288756768288624834e-06,1.694617071131773040e-03,-8.990439179532533451e-05,5.804968051934844856e-04
8.200999999999999091e+02,-7.085311974056619766e-05,2.962217219738295763e-03,-3.400818928151820407e-05,1.818035547344324342e-03,4.359596777822279980e-05,5.273798317662803294e-04
8.300999999999999091e+02,-8.381675353294988965e-05,2.856481991367127837e-03,-4.505702816813394855e-05,1.646268417364688159e-03,1.238432878161403326e-04,3.755771421912594034e-04
8.400999999999999091e+02,-2.181565665974706929e-05,2.860108521059712833e-03,9.311253496577465366e-05,1.572406090410585202e-03,1.140678427940600495e-04,5.604672186253790165e-04
8.500999999999999091e+02,-3.660562302495993684e-05,2.854267503330872383e-03,1.051751329959865739e-04,1.691614434394342684e-03,-1.741806960232770616e-04,4.773193012490050996e-04
8.600999999999999091e+02,-3.294231229608997970e-05,3.017945017810915679e-03,9.848435296582249158e-05,1.382195151290139829e-03,-1.850251006574335987e-04,4.806989240176793719e-04
8.700999999999999091e+02,5.420191415721711977e-05,2.964668052998604801e-03,-5.915164313600316306e-05,1.673387332504633774e-03,6.841945193278875536e-05,4.948904111783456036e-04
8.800999999999999091e+02,8.169588140289645224e-05,2.919238792853365641e-03,7.891702890482557163e-05,1.687579021868610470e-03,9.695173587046844259e-06,6.406347958965464282e-04
8.900999999999999091e+02,2.829704459330440136e-05,2.921427860709603294e-03,7.467947251963277723e-05,1.598242224848848243e-03,5.594315676803963337e-05,6.647035222456195748e-04
9.000999999999999091e+02,9.536518837729013179e-05,2.827895768369967887e-03,1.664271577195053704e-06,1.732652034296321749e-03,-8.909510034370055238e-05,2.943505750097159747e-04
9.100999999999999091e+02,8.416200170158116205e-05,2.989230752827207530e-03,1.874682011433945173e-04,1.750190691177685607e-03,-7.638593085299954084e-06,3.807826238038650364e-04
9.200999999999999091e+02,7.377426832626722694e-05,3.018282991469419321e-03,-9.875003054611163501e-05,1.836557405532714344e-03,7.570096052468388962e-05,5.293655356757582652e-04
9.300999999999999091e+02,-1.685415587965134469e-05,3.162927270623051585e-03,-1.083080853948180687e-04,1.709486278848161437e-03,1.153261432921176191e-04,6.785372860409735665e-04
9.400999999999999091e+02,-1.865388736555238496e-05,3.062997797596574319e-03,-1.685202977841565651e-04,1.771667561491488060e-03,1.356272855068809216e-04,5.234195444414794325e-04
9.500999999999999091e+02,-9.567572877395808613e-05,3.121436676475400872e-03,1.139103336158419277e-04,1.857209938920077828e-03,4.274785362486480008e-05,6.651197474795522528e-04
9.600999999999999091e+02,-5.187515117291823923e-05,2.910079571711188685e-03,1.698853681296792507e-05,1.709910187530615418e-03,5.443928423959113833e-05,5.101052033631344471e-04
9.700999999999999091e+02,-1.324309482436684760e-05,3.013861630941686107e-03,6.684423547285666648e-05,1.698134778223218304e-03,-2.614249267213883312e-04,5.935305353171306747e-04
9.800999999999999091e+02,9.526325785780249229e-05,2.864636437277767646e-03,-1.399166052217285482e-04,1.635917119223425373e-03,1.164190544525976480e-04,6.518969874544839650e-04
9.900999999999999091e+02,4.633581597164305966e-05,2.850449842986811123e-03,-1.099072061191116264e-05,1.631146639650832503e-03,-2.633354216981428344e-04,6.734804344187934281e-04
1.000099999999999909e+03,1.679082701055110904e-05,2.993321432983711561e-03,-7.779344632765286126e-05,1.611085324318526409e-03,-1.437444572708881582e-04,6.971313218146271695e-04
1.100099999999999909e+03,2.476796955178758755e-04,2.896606218044159037e-03,1.828107784222996206e-04,1.537442845452495748e-03,-1.158405745582471968e-05,3.977992185018482921e-04
1.200099999999999909e+03,-2.339147367756517904e-05,3.075924991079166063e-03,-7.608067033565832284e-05,1.773157278368888085e-03,-2.183186849007397526e-04,5.118239250205223198e-04
1.300099999999999909e+03,-6.095968304369362399e-05,2.988005989999281079e-03,7.613016850445709634e-05,1.616706251408706442e-03,-5.683150802232146096e-05,5.595382824100208737e-04
1.400099999999999909e+03,-1.708969794523917214e-04,2.977465830770906381e-03,9.005012749220358236e-05,1.689854716332107529e-03,-3.488272162981349233e-06,6.761147327350732579e-04
1.500099999999999909e+03,-3.702015067761072321e-05,3.031673813872042596e-03,-6.516393598090393506e-06,1.682143831570381007e-03,2.334012160374604466e-05,5.547137968047288325e-04
1.600099999999999909e+03,4.620851416200174759e-05,2.990277252788974601e-03,-1.601099663459998779e-04,1.562231602287589022e-03,5.434167834736206048e-05,5.124447430917805201e-04
1.700099999999999909e+03,-1.279454313531227583e-04,2.753096766395046399e-03,1.782481974728094176e-04,1.672678640944058170e-03,-7.920734416389260495e-05,5.148118214453701680e-04
1.800099999999999909e+03,6.581229118230346104e-05,3.014830816520800653e-03,-1.288942999207827651e-04,1.587015717691824153e-03,1.946689947779287326e-05,6.321920840985587996e-04
1.900099999999999909e+03,5.959855050382819946e-05,2.966921221588454585e-03,-1.113606008502636044e-04,1.734073646958370811e-03,1.329553843754962520e-04,5.128714109594687421e-04
2.000099999999999909e+03,-1.740421666046786461e-05,2.932759168635375689e-03,4.872428152670688420e-05,1.764549890211719466e-03,1.976856336021072383e-04,5.652583608766804414e-04
2.100099999999999909e+03,1.011932662866525640e-04,2.915554706558643946e-03,-2.094299927502746427e-05,1.802271577359245086e-03,-5.012213887893921102e-05,2.598930612609543986e-04
2.200099999999999909e+03,-2.617019819001674093e-05,3.013947107714569362e-03,1.144543584241467389e-04,1.798085804965284798e-03,6.923336518444737160e-05,3.709874363029445421e-04
2.300099999999999909e+03,-3.402386874451247416e-05,2.925510337062101843e-03,-6.068150496515323938e-05,1.765963647130028985e-03,5.568607829285960372e-05,5.666075007132245767e-04
2.400099999999999909e+03,-1.192233424509101246e-04,2.802846368539277117e-03,1.388540973854925728e-05,1.504448648312208198e-03,8.418954909411661405e-05,4.792606411528495237e-04
2.500099999999999909e+03,1.154210195027128991e-04,3.052316814120104894e-03,6.516347821382413011e-05,1.611069532397823873e-03,9.059886904188422011e-05,1.190960999672259436e-04
2.600099999999999909e+03,4.676238550688341839e-05,3.201686015942408880e-03,-2.713810911714277437e-05,1.710367313423923931e-03,5.204630296749430252e-05,5.679686061052551449e-04
2.700099999999999909e+03,2.112516310341368915e-04,3.134648483307331084e-03,-2.139968689769531884e-05,1.761253094644451081e-03,-6.288757923165729045e-05,3.505262547881292184e-04
2.800099999999999909e+03,-1.832040546442125181e-05,3.026629071979379353e-03,-8.431419658507614541e-05,1.690609961897794958e-03,-2.013536570803530000e-04,3.578213236128759459e-04
2.900099999999999909e+03,4.161972955831724400e-05,3.077410871642440125e-03,9.660365836993007585e-05,1.742699563072316318e-03,-2.688546700241053826e-04,3.792628945799836598e-04
3.000099999999999909e+03,1.084056150943904907e-04,3.032403427641913122e-03,-7.724780819112342779e-05,1.516688998597467281e-03,-1.552090240260849249e-04,5.150972002458121786e-04
3.100099999999999909e+03,2.080728347408194515e-05,2.998706775568904526e-03,7.047622222054144138e-05,1.628799712818458558e-03,1.478199846178210482e-04,5.345960994300372584e-04
3.200099999999999909e+03,1.510047737635902654e-05,3.126191977941187184e-03,-1.472186618690503393e-05,1.637108252415033936e-03,4.128914641160187437e-05,4.318293388047327519e-04
3.300099999999999909e+03,-2.496499064047004901e-04,2.761290700566997221e-03,-6.771890235216224726e-05,1.580917630410873069e-03,1.055240749852371507e-04,4.764977091779251943e-04
3.400099999999999909e+03,-2.675630762259442437e-04,2.887401262044712695e-03,-3.177449868096579534e-05,1.515978549847244415e-03,-5.803284813479031367e-05,6.723805918402307779e-04
3.500099999999999909e+03,-1.065850490882446421e-04,3.040516044615221292e-03,2.444900872824740598e-05,1.605098901567836127e-03,1.758074995456377851e-04,4.810830189437267294e-04
3.600099999999999909e+03,1.140774010951051668e-04,3.017779976319459687e-03,4.118015728949754335e-05,1.671251440882787643e-03,-1.859593787341910353e-04,6.242391675617339764e-04
3.700099999999999909e+03,-2.240899371143141488e-05,2.886441177015215426e-03,6.482499583863358885e-05,1.693243537768686661e-03,-2.323586092784831619e-04,5.670881377086838546e-04
3.800099999999999909e+03,-1.525493794927288158e-05,2.962080719996044737e-03,4.921262804544878641e-05,1.713501200156744998e-03,-2.267243753790921016e-04,3.656331041372394412e-04
3.900099999999999909e+03,-9.975607487086997306e-05,2.920989114458329237e-03,3.027075795635160283e-05,1.775507711395527726e-03,1.324316911323351930e-04,2.790897543612854033e-04
4.000099999999999909e+03,-3.373755059716675598e-05,2.929517199988291090e-03,-7.139737764179322418e-05,1.723267360744827571e-03,-4.074983552887183070e-05,2.261148637137481163e-04
4.100100000000000364e+03,1.267034847897034538e-04,2.917433630647705157e-03,3.489899542350544061e-05,1.521780158630993245e-03,5.753341347467469814e-05,3.022200796319202696e-04
4.200100000000000364e+03,4.670721027950231206e-05,2.974645081955240057e-03,-2.359033477792105485e-04,1.632846303577020590e-03,3.811147142322402696e-05,4.786905886227104550e-04
4.300100000000000364e+03,-1.239680275375391601e-04,3.112763055872336867e-03,-4.938747110279250498e-05,1.738365993210031109e-03,-2.814115293506849963e-04,2.352333500091846694e-04
4.400100000000000364e+03,3.128586931699704570e-05,2.988510817095354263e-03,1.439136466647455851e-04,1.592253137909708247e-03,-8.109933126267797755e-05,3.843335290769076592e-04
4.500100000000000364e+03,-1.210083490496793147e-05,3.070809883029635388e-03,2.220249996565460185e-04,1.830534873273008357e-03,-6.512922376782167460e-05,1.581262128924849962e-04
4.600100000000000364e+03,7.672205768420524668e-05,3.114129778454259589e-03,-2.068947157800448289e-04,1.715215147383271355e-03,-9.238351640984614568e-05,2.275961117508924693e-04
4.700100000000000364e+03,-2.936009540145451455e-05,2.923081407610238214e-03,-2.459975169853238774e-04,1.447606911901037257e-03,-1.275457762499316965e-04,1.497113214637080735e-04
4.800100000000000364e+03,4.563393714486500732e-05,2.846031524218011616e-03,4.924027887897074803e-05,1.587272544696413656e-03,1.726290099260407735e-04,2.006525478718669357e-04
4.900100000000000364e+03,7.994828287303664088e-05,3.035614452581954833e-03,9.784220045768078503e-05,1.636371013349025840e-03,4.514497871460848382e-04,2.042476423411620698e-04
5.000100000000000364e+03,1.068831199669225855e-04,2.751208772115050494e-03,-1.688835316292610017e-04,1.808120598523246672e-03,5.297810509973192980e-05,5.181234551154715673e-04
5.100100000000000364e+03,-2.114600436330673315e-04,2.831370074204232323e-03,-1.105286500696900365e-04,1.639113031667506059e-03,-5.309789000209759707e-05,2.837053196292446027e-04
5.200100000000000364e+03,2.236980832736477009e-04,3.085140310145820589e-03,4.531116148341028253e-05,1.870923689019061021e-03,3.004834280251212966e-05,2.353305207791185985e-04
5.300100000000000364e+03,6.547809962604399920e-05,3.120904151199729252e-03,4.738127886949212037e-05,1.555074055094506254e-03,-1.101591363832262458e-04,1.721827445280944488e-04
5.400100000000000364e+03,2.968442467884063263e-05,2.968219682869652123e-03,-2.011633271688097153e-05,1.590444727080977776e-03,1.279766249879080750e-04,3.994186549144782428e-04
5.500100000000000364e+03,-1.014548810016478362e-04,3.159657516474960633e-03,7.742623612415145469e-05,1.728744684203055697e-03,3.751934354906815181e-05,2.510972677476196332e-04
5.600100000000000364e+03,9.026870742128222878e-06,3.067867649465877075e-03,-1.558990499202486050e-04,1.839050886577029299e-03,6.267536118817082188e-05,5.028424157821591577e-05
5.700100000000000364e+03,1.627438010918728337e-05,3.084020576537525003e-03,-9.749769215091749812e-06,1.652270675406320669e-03,1.571278335345957446e-05,5.703576106205204702e-04
5.800100000000000364e+03,-1.267779702786949912e-04,2.996972178483226553e-03,1.474216475147705722e-04,1.674669632815644011e-03,-5.860298435034047473e-05,5.858613769288030775e-04
5.900100000000000364e+03,1.058337417552813575e-04,2.981054900150470130e-03,-6.883272793342162376e-05,1.665924339384610960e-03,-1.265731534278168881e-04,3.192524934596868073e-04
6.000100000000000364e+03,-2.379439556637327822e-04,2.988027703058177085e-03,-1.053214094427941801e-04,1.856988969775001577e-03,-3.151721288293110536e-04,5.434729779385509161e-04
6.100100000000000364e+03,-1.546708221777933710e-05,2.769064810673835687e-03,-2.246496259743175706e-04,1.612883247974385668e-03,-1.518098967718187057e-04,5.400070273130938526e-04
6.200100000000000364e+03,2.258226850405823456e-04,3.011169067002276729e-03,-9.180897608858231502e-05,1.748479174403307383e-03,-1.145145777747964800e-04,4.802813916174826286e-04
6.300100000000000364e+03,2.712289646405008660e-05,2.826414845751718842e-03,1.714598418493921712e-04,1.599734198373277015e-03,-1.076522225177616547e-04,1.891497338634629737e-04
6.400100000000000364e+03,-3.441193572755475288e-05,2.752328712100929938e-03,7.309368903736736440e-05,1.801478045078378767e-03,7.079254938864076375e-05,4.305710202708922050e-04
6.500100000000000364e+03,1.207687679453798603e-04,3.046671713726584706e-03,-2.206285566908321944e-05,1.689985861100231452e-03,5.634080299524013823e-05,1.598913048780925300e-04
6.600100000000000364e+03,-1.767163488086088616e-04,3.152397129742932902e-03,-5.715786978217876402e-05,1.795251049811881277e-03,1.005476971550974701e-04,4.016361041105099010e-04
6.700100000000000364e+03,1.343332909661964555e-05,2.909971438879620492e-03,-1.065800475172675181e-04,1.717967052299091205e-03,1.033687145356085009e-04,5.226426611425879706e-04
6.800100000000000364e+03,-2.114280715907974407e-04,2.943654030231192958e-03,2.688321933018894932e-05,1.667466809161693639e-03,-1.649921215885982479e-04,3.684519219690309054e-04
6.900100000000000364e+03,1.909777367773215237e-04,2.908821338969862832e-03,-7.070159449042692421e-05,1.775823657390407243e-03,-1.297245407605271297e-04,3.466185321295622910e-04
7.000100000000000364e+03,2.261700662349890964e-05,3.001921782906978239e-03,1.354048858375029533e-04,1.679484554293048494e-03,3.060184239130224384e-04,3.258444847992098296e-04
7.100100000000000364e+03,-4.868526527264899982e-05,2.699570001107968412e-03,1.071647870168643637e-04,1.802628013919614072e-03,3.235321918026218317e-05,3.656646402295254017e-04
7.200100000000000364e+03,1.406283788883292492e-04,2.981265280965724514e-03,4.575213512022693597e-05,1.487371987493779158e-03,-3.615840700862642249e-05,6.801334707015854308e-04
7.300100000000000364e+03,1.133198134673830574e-04,2.847407295000317726e-03,-1.266939924342091008e-04,1.759678554562591358e-03,-3.699883107769154957e-05,6.254806207902798400e-04
7.400100000000000364e+03,-3.076004271157904176e-05,2.954799238215040716e-03,1.320734104283422124e-04,1.557512951966525403e-03,-3.375250409015179783e-06,5.023900631502043780e-04
7.500100000000000364e+03,-2.155511930334463814e-05,2.973307416073043326e-03,-2.566774235851605680e-04,1.713089013556569817e-03,4.495743715335300992e-05,2.707892858829294295e-04
7.600100000000000364e+03,9.274665319431190156e-06,3.064874748320511443e-03,5.824607100717491649e-05,1.599616455439600198e-03,-9.730731938034525874e-05,3.033036809990407342e-04
7.700100000000000364e+03,2.297180014182313755e-04,3.213859809636627606e-03,-3.290851791981923204e-05,1.737862895853395330e-03,-2.462512363148736593e-04,4.610004410867926173e-04
7.800100000000000364e+03,2.244888878817410667e-05,3.089973239653715474e-03,-1.597891019622158762e-04,1.533483423031062201e-03,-1.312888044891249691e-04,3.180378738594072168e-04
7.900100000000000364e+03,-1.576494363702946836e-04,2.955622872242708813e-03,2.592333633319660654e-05,1.707160331976786223e-03,6.644931775132063053e-05,4.257876666104835092e-04
8.000100000000000364e+03,-1.588314934010768697e-04,3.195510114736288976e-03,3.205871196724570149e-05,1.817805453889766946e-03,-3.169871280483349622e-05,5.812240144143207337e-04
8.100100000000000364e+03,1.259616479499644441e-04,2.902845703238065688e-03,-1.347944363746376886e-04,1.738584733163369258e-03,-9.380959315380612434e-05,2.064308873662992153e-04
8.200100000000000364e+03,1.715567359725275591e-04,2.799068806076843770e-03,-8.623188326823210911e-05,1.604586936039040191e-03,6.417096634670125762e-05,2.281576797640654756e-04
8.300100000000000364e+03,6.324918423545637593e-05,3.003780432785632584e-03,-1.323211213396482044e-04,1.691660752580426358e-03,1.104541399496079834e-04,4.225184367259942719e-04
8.400100000000000364e+03,6.886347764348874740e-05,3.041957136275625848e-03,1.811874083926967737e-06,1.650523664790530878e-03,6.064153105355864220e-05,3.842120981072823759e-04
8.500100000000000364e+03,2.343531707607190929e-04,2.914461464984357576e-03,7.444173967956870853e-05,1.624670165206917091e-03,-2.312888454840286329e-05,5.000496732424155070e-04
8.600100000000000364e+03,-6.191412550621073400e-05,2.965266887074860004e-03,-6.382057728894528022e-05,1.777018747621668133e-03,1.212950096025678965e-04,3.840821830593644333e-04
8.700100000000000364e+03,1.811495491042156795e-04,3.111837197145935104e-03,1.190420497016875251e-04,1.772614175958645271e-03,2.011772904151922761e-04,3.314734535153970462e-04
8.800100000000000364e+03,4.758919671101849119e-06,3.160935254944029129e-03,-5.266494036062085592e-05,1.736313623711408004e-03,-4.693740563036853899e-06,3.477398660840822853e-04
8.900100000000000364e+03,-5.122631035404209452e-05,2.934707813043955886e-03,-4.117219045427301710e-05,1.678244595350360333e-03,6.850389451441476075e-05,4.043153191533942854e-04
9.000100000000000364e+03,2.836356580961411981e-05,3.053068080701201292e-03,-1.304651651806518632e-04,1.570501485329541935e-03,-8.562677667950590276e-05,2.936312841241375555e-04
9.100100000000000364e+03,-1.189916171027169623e-04,3.218220185868338884e-03,-9.491108524447124453e-05,1.608163717210859840e-03,-6.499715227816860522e-05,1.729778125382631481e-04
9.200100000000000364e+03,-7.563925191927208978e-05,2.917764222696985627e-03,-3.484998932067914199e-05,1.648504158736483448e-03,6.433777211056304385e-05,4.654765935292550275e-04
9.300100000000000364e+03,-1.144020201799833829e-04,3.124191200039175883e-03,-1.216995345768826127e-04,1.706269057948889018e-03,1.297125453381035398e-04,3.669300093792151902e-04
9.400100000000000364e+03,1.075278506732372304e-04,2.970585420438155190e-03,1.737059898129049429e-04,1.464794090480127896e-03,-1.803577875605894988e-05,5.786531766422944780e-04
9.500100000000000364e+03,3.588840700597353313e-05,3.029136062899529750e-03,-1.902744079890632300e-04,1.656016482147506770e-03,-5.010026213418492810e-05,2.203385979027220872e-04
9.600100000000000364e+03,-1.169090835722752953e-04,3.118196636415505960e-03,1.542945606468589317e-04,1.725366392718865336e-03,-1.603076228671792430e-04,3.815083848593018917e-04
9.700100000000000364e+03,5.427976547390738442e-05,3.104737866326404486e-03,3.071860990751080041e-05,1.802660507544615260e-03,-6.231616877321186825e-05,3.750352480964510606e-04
9.800100000000000364e+03,7.723475918825396943e-05,2.810241081248017209e-03,-2.987797987297573018e-05,1.811667030765734673e-03,1.037881575256615176e-04,5.764426833096772135e-04
9.900100000000000364e+03,-9.709184779907325017e-05,3.023802966155888280e-03,-7.369887930222656920e-05,1.725523988508241699e-03,2.094920216407332924e-04,2.759758175918023923e-04
1.000010000000000036e+04,9.569967632798616211e-05,2.796824053402636751e-03,-2.292985549084188018e-05,1.638402688444777705e-03,1.237554434122107271e-04,4.108005327603509284e-04
