time,C3-_Jperp0.2,C3+_Jperp0.2,C3-_Jperp0.6,C3+_Jperp0.6,C3-_Jperp2.0,C3+_Jperp2.0
6.300100000000000364e+03,6.899495216232138378e-05,2.642132580365454315e-04,-2.986275597213389785e-05,-3.415295618589495256e-06,1.827092073927109709e-04,-9.501049557090412393e-05
6.400100000000000364e+03,7.405936474404265770e-05,3.015798488650703107e-04,-1.169525512826140963e-04,7.147857666565604552e-05,8.376553794898382917e-05,1.390782393068933380e-04
6.500100000000000364e+03,2.246675859055894081e-04,3.675859712708795589e-04,2.199322894551816737e-05,-3.959432644078415419e-05,1.665931427380299822e-04,1.148145111246550199e-05
6.600100000000000364e+03,7.428251871725308827e-05,1.111372245782829348e-04,7.467675037830105484e-05,1.578853984352197100e-04,3.221856908924807103e-04,6.564424833237973538e-05
6.700100000000000364e+03,7.065686143697396814e-05,2.535511514054939624e-04,1.002337025657566439e-04,-1.268396892858679220e-04,1.205730122047047481e-04,-1.259769326026551777e-04
6.800100000000000364e+03,1.900006584796885920e-04,4.166227093252493721e-04,2.999809686677267642e-05,-1.923177142908029467e-04,1.599125240739052406e-04,-1.142871077779989130e-05
6.900100000000000364e+03,3.224571610001737161e-05,2.603914983443332012e-04,6.119051084849374406e-05,4.194717879051429807e-05,2.176016520721707267e-05,1.785732811237495906e-04
7.000100000000000364e+03,3.007240736163836487e-05,2.887011624036370737e-04,-5.402102711554107128e-05,5.499227081202197532e-05,-7.415504390839068745e-06,7.430450100505692484e-05
7.100100000000000364e+03,7.804258199053722026e-05,2.620148047971945196e-04,-4.319741314898438423e-05,-8.010144802294465530e-05,9.820850891758680246e-05,1.726046894052286537e-04
7.200100000000000364e+03,-3.003458027522271437e-04,1.567175494022627355e-04,2.082349250462002966e-04,3.376122959826463301e-05,2.871569462423296389e-06,-7.889875872343183553e-05
7.300100000000000364e+03,-5.648875136496834973e-05,1.552924752570585508e-04,7.298666910656814808e-05,1.161240496667872995e-04,1.274879846115207279e-04,1.171143190422937677e-04
7.400100000000000364e+03,-1.274614352095011022e-05,4.259159828728955027e-04,-1.614113068647368579e-04,-9.967686724301158833e-05,-1.238975396295487652e-04,2.696519698117986547e-05
7.500100000000000364e+03,5.373906813931965490e-05,3.397975847026971476e-04,-9.786181882192452035e-05,4.014161313493576805e-05,-8.238955084127679387e-05,-1.546256400400896713e-04
7.600100000000000364e+03,1.063837091623745089e-04,4.048259283283289637e-04,-1.711086283400001568e-05,-2.882447707836772747e-05,1.719502763823163713e-04,-6.406516541358138234e-05
7.700100000000000364e+03,1.202506125039692653e-04,1.564060569177139160e-04,-9.188540219876522403e-05,-9.970760360849078544e-05,-1.774998290997234355e-04,2.096776967984628065e-04
7.800100000000000364e+03,-1.906237844952001729e-04,3.318039557950422142e-04,-1.046052450872071807e-04,-8.392708731445159241e-05,-6.535215393786177312e-05,-2.437907549759533857e-04
7.900100000000000364e+03,-1.375366516538837125e-05,9.812448098060950509e-05,3.742385841892610160e-05,1.195108691775552189e-04,-1.021945976498545708e-05,1.161475072647942270e-04
8.000100000000000364e+03,-8.371581225260116450e-05,3.415188219756964570e-04,-2.884625542148989191e-05,1.410501897767289857e-04,-3.285317031607656868e-04,-2.137113720766052922e-05
8.100100000000000364e+03,5.752903389657251744e-05,4.925724909802679840e-04,9.731119816353430536e-05,5.032104510782029898e-05,1.226286625371678747e-04,-2.907962186166664945e-06
8.200100000000000364e+03,-5.156206556209853441e-05,2.263046896253101522e-04,-1.544092421283395323e-04,-1.465320982535957696e-04,1.273511960437177120e-04,1.481083623975313756e-04
8.300100000000000364e+03,2.371125410828813700e-04,2.717389216894480633e-04,9.827356051129528165e-05,3.798112574090256127e-05,-3.044366519661699045e-04,1.051844707972240195e-06
8.400100000000000364e+03,6.325761313586039626e-05,4.877398236645378335e-04,1.000963202664512699e-04,-9.853219863828672521e-05,-1.023828868799655817e-04,6.396935042156636766e-05
8.500100000000000364e+03,9.613552176680975766e-05,2.438948945022576442e-04,-6.369619059715822215e-05,6.930517598379238654e-05,-2.207888621301219321e-04,3.027185464665323416e-04
8.600100000000000364e+03,2.552259036123118033e-04,3.086224073247864088e-04,-1.200744549085632547e-04,5.581469881298366676e-05,-2.147111135265994690e-04,1.461343416504663581e-05
8.700100000000000364e+03,-1.845192865374556954e-04,4.176124770974207461e-04,1.347840491043143807e-04,3.122917860885158093e-05,-1.443306931185593417e-04,-1.145337256817173906e-04
8.800100000000000364e+03,-1.948082595528043072e-04,2.008899137158299338e-04,5.496153845903360474e-05,2.552886637688494917e-06,-2.625199571776316008e-04,1.571776584183613257e-04
8.900100000000000364e+03,-2.204118543870499066e-04,1.599141729838474211e-04,1.223948525727206274e-04,9.842795007455080872e-05,7.053342734103435526e-05,1.510412297365350319e-04
9.000100000000000364e+03,-7.770964934672107123e-05,2.849065720600240520e-04,6.552886029225185160e-05,-7.718461362362214102e-05,-3.169271886242232251e-04,-1.813128594051308963e-04
9.100100000000000364e+03,-8.397908925717146130e-06,4.641473698864538632e-04,9.924893758712323769e-05,8.776902454290303509e-05,-6.570488270199223543e-05,4.255453225812200831e-04
9.200100000000000364e+03,-1.029960298401263156e-04,4.504769086749629121e-04,-1.784530385285249823e-04,1.236102044667306465e-04,6.006062712694911659e-05,1.795375593638890013e-05
9.300100000000000364e+03,-1.300946231881358660e-04,3.415582429086036573e-04,-6.270198830748261354e-05,-3.564231089170706064e-05,1.796661826577465506e-04,1.691749410580768861e-04
9.400100000000000364e+03,1.455900210191590088e-04,2.549434821628268513e-04,1.154063188603462071e-05,1.360690894465381765e-04,1.144429510814010803e-04,7.196416002049416051e-05
9.500100000000000364e+03,1.479207835752784268e-04,3.675098455884703592e-04,1.935816849058936257e-04,6.293917485820784373e-05,-2.138326687719947685e-04,-1.119531760565783840e-05
9.600100000000000364e+03,1.557138648377170704e-04,2.695230327442499937e-04,2.216325190241336845e-04,2.264526206201706991e-05,-1.801838828483534973e-04,9.565889011278630536e-05
9.700100000000000364e+03,-1.037745225634345808e-05,2.407888086011759790e-04,1.859811977119901381e-04,1.167504592080165713e-05,-2.265125220797393872e-04,1.123874925573639346e-04
9.800100000000000364e+03,1.283335395133429967e-04,2.500352121414168606e-04,-8.384415035618479725e-05,3.168307131618784700e-05,-7.726161631158703561e-06,2.529935392811010256e-04
9.900100000000000364e+03,4.326430617367816461e-05,1.205350063641275244e-04,-2.340846830890903007e-05,1.510194975490077843e-04,2.167745489517229068e-05,1.249258047926594766e-04
1.000010000000000036e+04,1.279116235513251868e-04,2.381978284649096268e-04,-1.366961549525703404e-04,-1.013879663903953298e-04,-1.075729821462815590e-04,1.243661268185719147e-04
