time,C4-_L14_U0.08,C4+_L12_U0.08,C4+_L13_U0.08,C4+_L14_U0.08,C4-_L14_U0.32,C4+_L12_U0.32,C4+_L13_U0.32,C4+_L14_U0.32,C4-_L14_U1.28,C4+_L12_U1.28,C4+_L13_U1.28,C4+_L14_U1.28
2.409999999999998366e+01,8.003393701813223959e-01,9.608551776538101219e-01,9.595557089397895867e-01,9.599867130985029196e-01,-1.879737213780485749e-02,6.222390479610239167e-01,5.826463334408485961e-01,6.011996351869404176e-01,6.144067762577747061e-04,1.673652988430010258e-01,1.579280800988968059e-01,1.565262900433826154e-01
2.509999999999998366e+01,7.894956798690196953e-01,9.599654089936617840e-01,9.587302694861459251e-01,9.590158229653567012e-01,-1.929300873146919809e-02,6.180121645423892751e-01,5.793975180200907626e-01,5.981398869235059479e-01,5.365157437838517784e-04,1.664139841260622033e-01,1.584346126801648713e-01,1.553368163130732782e-01
2.609999999999998366e+01,7.786553741992628952e-01,9.589006858216864160e-01,9.579029094650673981e-01,9.581241755607944333e-01,-1.891926665081196043e-02,6.121849466538505924e-01,5.760608320585891562e-01,5.951050930107143477e-01,1.047217053333918254e-03,1.632285819001860760e-01,1.585449046051706778e-01,1.549803343097789221e-01
2.709999999999998366e+01,7.678453584521912623e-01,9.577779777257913185e-01,9.570763258790628836e-01,9.572593106572558908e-01,-1.798071819475184283e-02,6.064967578223848799e-01,5.723491778980644984e-01,5.920932542556203160e-01,1.451358068786362272e-03,1.588134802296774228e-01,1.580943840922184596e-01,1.549774811460541135e-01
2.809999999999998366e+01,7.571016257564956442e-01,9.568102293403715208e-01,9.561628329335094545e-01,9.564363937661443105e-01,-1.670359812947552411e-02,6.021858568440804360e-01,5.680858834967860149e-01,5.891679335844889343e-01,1.395038436609876645e-03,1.536873959812460888e-01,1.563869640123226601e-01,1.547899977050171960e-01
2.909999999999998366e+01,7.464124223834947003e-01,9.559214604202908028e-01,9.551161675054904432e-01,9.556020836846356170e-01,-1.521886647784212628e-02,5.992772489450295392e-01,5.634034709233197713e-01,5.857470575689560643e-01,1.310023473607258666e-03,1.491681503838304668e-01,1.530843662974932795e-01,1.538117981636541454e-01
3.009999999999998366e+01,7.357586284396897547e-01,9.550436886409534587e-01,9.539585499248294242e-01,9.547075045912184477e-01,-1.368497680000235923e-02,5.972918339933046550e-01,5.586752109971641067e-01,5.818050421869505051e-01,1.331315440597297594e-03,1.469250504196799867e-01,1.489579251100829616e-01,1.515710054310541732e-01
3.109999999999998366e+01,7.251813628409411461e-01,9.542458960670225920e-01,9.527861939268834623e-01,9.537789072117507372e-01,-1.220915428863551290e-02,5.953644311661137056e-01,5.542791662165442723e-01,5.779423097683193955e-01,1.328406927214292182e-03,1.455411378525121591e-01,1.447925661119446039e-01,1.483538444129506306e-01
3.209999999999998010e+01,7.146703241549958729e-01,9.534970907564033205e-01,9.516597861910950362e-01,9.528648407529032305e-01,-1.082286355740496621e-02,5.935590538422530482e-01,5.502426886721190069e-01,5.745849849398808606e-01,1.276037955372772044e-03,1.447250099637699128e-01,1.411365826191029182e-01,1.447052320568225914e-01
3.309999999999998010e+01,7.042295019937204748e-01,9.527622818067303934e-01,9.506460402522600717e-01,9.519832052938430600e-01,-9.567342485837581484e-03,5.920697425761983768e-01,5.467041030496596621e-01,5.715363464954795747e-01,1.139983713291903419e-03,1.451165510735836772e-01,1.389955799787131185e-01,1.411338638232040310e-01
3.409999999999998010e+01,6.938743309961113992e-01,9.520424689580709865e-01,9.497671906208783321e-01,9.511053247638140418e-01,-8.465921659151762202e-03,5.907354637119158758e-01,5.436871588806220235e-01,5.686044196291901720e-01,1.028114493122928887e-03,1.450374417444908748e-01,1.385615524099029217e-01,1.386096197432512001e-01
3.509999999999998010e+01,6.836097706729666879e-01,9.513416511706956902e-01,9.489479122985635673e-01,9.502090722320731819e-01,-7.442106304924851409e-03,5.890721160722590666e-01,5.408926714712277706e-01,5.657037063818334266e-01,6.823457227443283611e-04,1.448441746493654148e-01,1.385445462141118578e-01,1.374352932552354023e-01
3.609999999999998010e+01,6.734409887922874205e-01,9.506308359826445287e-01,9.481086716150124438e-01,9.493201052226449832e-01,-6.532106738963198989e-03,5.869066634926699555e-01,5.382197961018655441e-01,5.626168196879264283e-01,4.633379541033077250e-04,1.436825693107875168e-01,1.384219474983625353e-01,1.369617461364322497e-01
3.709999999999998010e+01,6.633834237284226276e-01,9.499630096174994653e-01,9.472863670495530464e-01,9.484405318055332268e-01,-5.693727720523299000e-03,5.843921379568329799e-01,5.355807065589541782e-01,5.591510889851063482e-01,4.212703008562174449e-04,1.414705122479266441e-01,1.378909493356067772e-01,1.367135497505027053e-01
3.809999999999998010e+01,6.534263018876482754e-01,9.493161777937737522e-01,9.465128536236503409e-01,9.475764088141112040e-01,-4.886537734339942846e-03,5.817605879628843235e-01,5.328764440819957482e-01,5.555479763254125292e-01,5.983477774133114015e-04,1.389320040295688730e-01,1.368704449483061081e-01,1.363061576001938779e-01
3.909999999999998010e+01,6.435905293926991177e-01,9.486053626057225907e-01,9.457308385466409728e-01,9.467375928452351763e-01,-4.121040202912663528e-03,5.790670250082267101e-01,5.300580687858974516e-01,5.520819454926427783e-01,8.202412960578013036e-04,1.368361075005657679e-01,1.354979448377497953e-01,1.354809251641594103e-01
4.009999999999998010e+01,6.338743345463366818e-01,9.479025453382121658e-01,9.449421271697928670e-01,9.459445133267854189e-01,-3.379292320629624299e-03,5.765004886021178887e-01,5.271046481979014819e-01,5.487994378036903376e-01,8.176863777826251468e-04,1.357195644380534139e-01,1.336192067941710526e-01,1.339388385864378750e-01
4.109999999999998010e+01,6.242736730309087489e-01,9.472627116949594583e-01,9.441325006183514112e-01,9.451782987810054548e-01,-2.654374974511906644e-03,5.741940065473684074e-01,5.239467609171144513e-01,5.455523209515059646e-01,5.775952414221354045e-04,1.342395190152791129e-01,1.317588452846869262e-01,1.322770316971839666e-01
4.209999999999998010e+01,6.148094832440185176e-01,9.465928858496791554e-01,9.432975798411052937e-01,9.444130624635518334e-01,-1.913693993973109497e-03,5.719085288825364044e-01,5.207016797364962812e-01,5.423035346519068378e-01,2.992677881222935887e-04,1.329226991702532890e-01,1.302490221882314225e-01,1.305392828300085128e-01
4.309999999999998010e+01,6.054816877501361105e-01,9.459190610441285951e-01,9.424633923579267547e-01,9.436550090446028660e-01,-1.205838461501592676e-03,5.694460142169713857e-01,5.175092554364809638e-01,5.391133212827877719e-01,2.488343309263383847e-04,1.316929997256207907e-01,1.286299054304823608e-01,1.287432144528407318e-01
4.409999999999998010e+01,5.962942174031498066e-01,9.452592325995242684e-01,9.416771104014322047e-01,9.429119050199314955e-01,-5.634998637785798787e-04,5.668344684038963965e-01,5.142999258747786850e-01,5.359962265063411557e-01,3.486017709830635568e-04,1.306976241165290487e-01,1.274971474034830854e-01,1.271780966175561911e-01
4.509999999999998010e+01,5.872387412193034173e-01,9.446523903785016829e-01,9.408955451472443832e-01,9.421450548429605165e-01,4.152561679194672001e-05,5.641319035678457050e-01,5.110649338531317865e-01,5.328772071726518567e-01,3.940912128714312620e-04,1.303641632736441680e-01,1.264064516314709619e-01,1.257406539405793722e-01
4.609999999999998010e+01,5.783123736952388017e-01,9.439795653130186315e-01,9.401285964021859343e-01,9.413623233755263886e-01,5.869456309117994331e-04,5.614093345509211241e-01,5.078002342140501835e-01,5.297692921198987603e-01,1.656482273290919220e-04,1.289952714651648458e-01,1.257202535565576096e-01,1.244663904624493667e-01
4.709999999999998010e+01,5.695149334822077192e-01,9.433127386879411880e-01,9.393559015008100532e-01,9.405915373876352348e-01,1.092432348579348280e-03,5.585987471381519409e-01,5.046050902381407077e-01,5.267443476347095643e-01,6.994357163890612327e-05,1.271697485925548932e-01,1.246338520662556293e-01,1.234544027848799852e-01
4.809999999999998010e+01,5.608509486940156386e-01,9.426439125827285048e-01,9.385845393885078325e-01,9.398233128890973731e-01,1.480368406827395475e-03,5.556171239789116090e-01,5.014141558046728564e-01,5.238281913448826765e-01,4.450259925539039508e-05,1.263245805703482327e-01,1.235012634752676863e-01,1.224898089511162746e-01
4.909999999999998010e+01,5.523205821294505657e-01,9.419380960950153314e-01,9.377813704356616764e-01,9.390628678538260887e-01,1.788505701928262605e-03,5.523984512763167043e-01,4.982549150021640672e-01,5.209598855231430958e-01,1.788021627784627875e-04,1.254874236194420678e-01,1.221798343828027628e-01,1.214122797259918757e-01
5.009999999999998010e+01,5.439306703344419791e-01,9.412892647911543786e-01,9.369630999587915676e-01,9.383009469184072637e-01,2.037845306088952296e-03,5.490957610140519973e-01,4.951052826568382303e-01,5.181155503636315496e-01,1.631381952415062125e-04,1.243218127452138805e-01,1.211952437756500661e-01,1.203264353746123921e-01
5.109999999999998010e+01,5.356737582942863174e-01,9.406524303681043087e-01,9.361801470399844227e-01,9.375340374051519543e-01,2.204284656850286767e-03,5.459911121424376734e-01,4.919969740456938689e-01,5.152821732842884916e-01,6.744535794594430362e-05,1.227015735746802144e-01,1.200909938809508609e-01,1.193406750464125060e-01
5.209999999999998010e+01,5.275525960136342452e-01,9.400465878871493430e-01,9.353917472427047963e-01,9.367728674954798329e-01,2.291735305801215119e-03,5.427634375584496906e-01,4.888640672869201675e-01,5.123866132164972553e-01,-5.138509977588462689e-05,1.220646934062874917e-01,1.188044098998506243e-01,1.181994256092292334e-01
5.309999999999998010e+01,5.195752959576190877e-01,9.394307480055186232e-01,9.345787848611581961e-01,9.360082830679412602e-01,2.318714687879443875e-03,5.396127790708258321e-01,4.856621989068338752e-01,5.094613926742431742e-01,7.729866851594218623e-06,1.211564381975890614e-01,1.175326380918986502e-01,1.168600478831135769e-01
5.409999999999998010e+01,5.117290592697729679e-01,9.388588966868615104e-01,9.337568068520880615e-01,9.352537366251305606e-01,2.293953806493967146e-03,5.366061506854933327e-01,4.824518531993071124e-01,5.065465140499859631e-01,3.389214236758073716e-05,1.199637899577215699e-01,1.164780603746792403e-01,1.157195134035185480e-01
5.509999999999998010e+01,5.040219942649066809e-01,9.382680503069202871e-01,9.329345275979463725e-01,9.345207166246323194e-01,2.199319530148697438e-03,5.336945421593113359e-01,4.792224466685808260e-01,5.036355985851068695e-01,-1.851728241069403389e-06,1.189463839025533265e-01,1.155762568930444600e-01,1.147568308746762938e-01
5.609999999999998010e+01,4.964547149523824143e-01,9.376662067862356897e-01,9.320786318115427127e-01,9.337999318291252404e-01,2.061527462032180374e-03,5.308699518199303524e-01,4.759104783710801923e-01,5.006915317814957245e-01,-6.230498186689509938e-05,1.179189640082594082e-01,1.146917206351557861e-01,1.137203198825701284e-01
5.709999999999998010e+01,4.890223131057294115e-01,9.370853578069702206e-01,9.312027924666604894e-01,9.330907287085212776e-01,1.859673128049870025e-03,5.283454241936564877e-01,4.726196324423353468e-01,4.977176775857534152e-01,-1.019847520852749489e-04,1.169586368361074935e-01,1.136789009806649792e-01,1.125816137004793521e-01
5.809999999999998010e+01,4.817274213513039749e-01,9.365085077879752307e-01,9.303155009005963372e-01,9.323985378973744798e-01,1.642886108416366682e-03,5.257488815162368878e-01,4.693737649953539925e-01,4.947188833403227126e-01,-1.071298643628869095e-05,1.157649872123274332e-01,1.124755076211796101e-01,1.113950621819597420e-01
5.909999999999998010e+01,4.745483112261004721e-01,9.359096634874933818e-01,9.294209463310765251e-01,9.317040136464412869e-01,1.426005118776868270e-03,5.231973482457833446e-01,4.661743513343150624e-01,4.916808639104263134e-01,8.688352897941478377e-05,1.146684718280663873e-01,1.112599485856690107e-01,1.104113367489806263e-01
6.009999999999998010e+01,4.674981183649513650e-01,9.353018215264031765e-01,9.285352385908164363e-01,9.310105490107811743e-01,1.235381077117955924e-03,5.208638605468542959e-01,4.630488040349875489e-01,4.886324993848373266e-01,2.560337587309662586e-04,1.142829390217280361e-01,1.103747504673244645e-01,1.093996502694403877e-01
6.109999999999998010e+01,4.605784288367177348e-01,9.347219722872054382e-01,9.276946552996934159e-01,9.303072650463342086e-01,1.074113393681323672e-03,5.182963239317016635e-01,4.600269167132093329e-01,4.856034750584607429e-01,3.584340611484652288e-04,1.132765481895980225e-01,1.093313136882072822e-01,1.084307818052691191e-01
6.209999999999998010e+01,4.537795448592396585e-01,9.341521204486833430e-01,9.268440495902116050e-01,9.296110497461030908e-01,8.772521344237728088e-04,5.154697331742333910e-01,4.570808977182030941e-01,4.826339768143073083e-01,3.639644597373802048e-04,1.119066549972061453e-01,1.085268720597234171e-01,1.073917484146430096e-01
6.309999999999998010e+01,4.471138596093260364e-01,9.336372543138784508e-01,9.260182802420373616e-01,9.289245277017057489e-01,6.830354929729763732e-04,5.127721693834011996e-01,4.541727241910135104e-01,4.797344224407697477e-01,1.209005650821753588e-04,1.111035450993272666e-01,1.076944637693098283e-01,1.065595034035942135e-01
6.409999999999998010e+01,4.405644028031572845e-01,9.330903964969108344e-01,9.252466073113640999e-01,9.282249116705975078e-01,5.204435586847863584e-04,5.102916509550495805e-01,4.513302917723353569e-01,4.768234457584125119e-01,3.188934289211025990e-05,1.099239148503231428e-01,1.067201031109747539e-01,1.055023843107675274e-01
6.509999999999998010e+01,4.341364000295356851e-01,9.325335412792674639e-01,9.244926181204337068e-01,9.275403247835427578e-01,3.503204098409589068e-04,5.076160917631785674e-01,4.484383347129662911e-01,4.739361566468735520e-01,9.453795807844129562e-05,1.089045060273297755e-01,1.054403814301990844e-01,1.044533112846873502e-01
6.609999999999998010e+01,4.278257450104236970e-01,9.320006798232460810e-01,9.237673329694068292e-01,9.268653488251777928e-01,2.260697546255356909e-04,5.049805409330549999e-01,4.455026482251168152e-01,4.710344028990231524e-01,1.008637883909808627e-04,1.087252583069802520e-01,1.045700066380000487e-01,1.035355283233459905e-01
6.709999999999998010e+01,4.216405582837343680e-01,9.315138064103334337e-01,9.230634528391682414e-01,9.261862177852629996e-01,9.652564422168675377e-05,5.024190055721646786e-01,4.425024299621899693e-01,4.681386177488626177e-01,7.567057575425340866e-05,1.077288813139759133e-01,1.038367389448311695e-01,1.025330189760667032e-01
6.809999999999998010e+01,4.155608838874714772e-01,9.310349309179614119e-01,9.223524411654614452e-01,9.254975819059023667e-01,-2.245732404590882145e-05,4.998574702112741908e-01,4.394925021796236009e-01,4.652783964013231244e-01,1.146460047273089846e-04,1.067935887396381789e-01,1.028881913363910300e-01,1.015758060318457112e-01
6.909999999999998010e+01,4.096004249173835210e-01,9.304870733609262867e-01,9.216573417414748448e-01,9.248112708935993798e-01,-1.355071925835562143e-04,4.973319423759565705e-01,4.364300963174813086e-01,4.624405263695196555e-01,1.327921523168262917e-04,1.066674143666547225e-01,1.017909354944571965e-01,1.006592419983523418e-01
7.009999999999998010e+01,4.037483965959673404e-01,9.299682082658509152e-01,9.209392257221640232e-01,9.241528412685198202e-01,-2.572684206543116806e-04,4.949754498690225879e-01,4.333479554219307750e-01,4.596419160852029395e-01,1.899417385939386439e-04,1.057511480866557552e-01,1.008286079459160406e-01,9.977771424499820574e-02
7.109999999999998010e+01,3.980052894663367313e-01,9.294283486293564156e-01,9.202181620594807043e-01,9.235031883710881351e-01,-3.326274942605140800e-04,4.926149565259139163e-01,4.303346971052442460e-01,4.568554066881864162e-01,1.358076213990114527e-04,1.051252831413012762e-01,9.994484887894870828e-02,9.899988577116175525e-02
7.209999999999998010e+01,3.923759925952049477e-01,9.289084837942136463e-01,9.195139314642230000e-01,9.228367214526025375e-01,-4.145145390269739847e-04,4.901204351709507190e-01,4.273459372237199405e-01,4.540924638364247645e-01,5.431583722560250294e-05,1.039116058392698660e-01,9.903730848197631054e-02,9.801579470923608983e-02
7.309999999999998010e+01,3.868450359541132366e-01,9.283826205186652691e-01,9.188083524405529223e-01,9.221811110073045992e-01,-5.083550596948194483e-04,4.876779246862594230e-01,4.243676589558673662e-01,4.513417795342004046e-01,1.639427236574155227e-05,1.031505540657188247e-01,9.848603557817692256e-02,9.705287924990473047e-02
7.409999999999998010e+01,3.814255288709323399e-01,9.278677543838602659e-01,9.181013501513407560e-01,9.215291460419620106e-01,-6.075870239872008249e-04,4.850213694662184882e-01,4.214064916329496868e-01,4.485470312331371057e-01,1.478211500441981420e-04,1.026368441185718655e-01,9.776559001143823868e-02,9.617287687006192964e-02
7.509999999999998010e+01,3.761051883685620489e-01,9.273618859096635081e-01,9.173974106144735519e-01,9.208793245066351218e-01,-6.817952831135938889e-04,4.824418303425416221e-01,4.184670782264062749e-01,4.457557502949373585e-01,8.147957352074188106e-05,1.015823868586386430e-01,9.671316905631086036e-02,9.531880474971361761e-02
7.609999999999998010e+01,3.708837073151842190e-01,9.268700137964129837e-01,9.166945469315362915e-01,9.202304413663908722e-01,-7.234430134933854915e-04,4.801193449430931071e-01,4.155753105459550900e-01,4.430195647170323547e-01,-7.661482196969325999e-05,1.006080403117107919e-01,9.543979866122181965e-02,9.456364878836644172e-02
7.709999999999998010e+01,3.657591734119062243e-01,9.263861396037030849e-01,9.160194013429534543e-01,9.195911704345002269e-01,-7.578670237975196865e-04,4.779288871374117176e-01,4.127823347390648934e-01,4.403298539922511634e-01,-4.232848316813905533e-05,9.992149150125473334e-02,9.456784057656766884e-02,9.376280037350558094e-02
7.809999999999998010e+01,3.607327471446541978e-01,9.258902685301823032e-01,9.153204667057313060e-01,9.189601762536255825e-01,-7.705179197359548994e-04,4.755053806245505554e-01,4.100849782420122880e-01,4.376658392731210268e-01,2.144552631497841414e-04,9.926258088678553693e-02,9.431221007270661205e-02,9.299484533335845848e-02
7.909999999999998010e+01,3.557944171696036384e-01,9.254153919980806497e-01,9.146500938304196193e-01,9.183262984606372914e-01,-7.936319613757924964e-04,4.731098799649127162e-01,4.073702625809171862e-01,4.350007485558319287e-01,2.391831050675405140e-04,9.841611106549250088e-02,9.370172985739595728e-02,9.222157208866531286e-02
8.009999999999998010e+01,3.509467201169541029e-01,9.249475136464520020e-01,9.139716018470255277e-01,9.176786199490886142e-01,-8.352413617559047675e-04,4.707503868308476891e-01,4.046694009334257380e-01,4.323693047302121228e-01,2.411030371563395002e-04,9.761320144439615543e-02,9.286710162181550932e-02,9.167766119283904391e-02
8.109999999999998010e+01,3.461856956225555781e-01,9.244986303561074648e-01,9.133009120933510694e-01,9.170429037562880525e-01,-8.326434751612345675e-04,4.683028753009378931e-01,4.020295318369522253e-01,4.297839272423490953e-01,2.473979235210515193e-04,9.619093587337701479e-02,9.186502742651711517e-02,9.079277485590778185e-02
8.209999999999998010e+01,3.415081738602823158e-01,9.239937616219783267e-01,9.126370924486055802e-01,9.164119964108677907e-01,-8.433163360282516525e-04,4.660684082973341469e-01,3.994221484606909622e-01,4.271792041238199333e-01,2.584277824701775028e-04,9.581181192407907388e-02,9.098290818734498797e-02,8.972080486406393274e-02
8.309999999999998010e+01,3.369216540292976347e-01,9.234928918481195570e-01,9.119426771814551635e-01,9.157870450314663513e-01,-8.587022741734171840e-04,4.639459647066236925e-01,3.968639669956404159e-01,4.245789628774290780e-01,2.463944293292722604e-04,9.567632468070874641e-02,9.036028261552772611e-02,8.879900012144587018e-02
8.409999999999998010e+01,3.324177001114946850e-01,9.229700277927739283e-01,9.112693240562343977e-01,9.151619439517355570e-01,-8.402622838558132436e-04,4.618595286414860501e-01,3.943761000753265300e-01,4.220265684711935750e-01,1.707181256725898350e-04,9.493960653623306767e-02,8.975475404345796548e-02,8.805567242443304576e-02
8.509999999999998010e+01,3.279920771140005242e-01,9.224751564593205444e-01,9.106118666836227060e-01,9.145388974328105824e-01,-8.093916078734200194e-04,4.596700710448483607e-01,3.918834454785428689e-01,4.195447278603662289e-01,1.840911485444151274e-04,9.439194967445008189e-02,8.932851385580656278e-02,8.738019619382657310e-02
8.609999999999998010e+01,3.236409906442237472e-01,9.219862835662728795e-01,9.099518543464900633e-01,9.139170892947247049e-01,-7.727787830987274719e-04,4.575616303807495400e-01,3.894751911883998496e-01,4.170525542134059238e-01,1.048749109070652030e-04,9.358062842848817453e-02,8.886291745052442292e-02,8.671077069232799306e-02
8.709999999999998010e+01,3.193695677503340935e-01,9.214874132725491274e-01,9.093022160052340874e-01,9.133038801572322951e-01,-7.165145911603617830e-04,4.554281844905584964e-01,3.870551785545408019e-01,4.146095465120684387e-01,4.446260661252500457e-05,9.277902060647816307e-02,8.801433306381534205e-02,8.602343105700756276e-02
8.809999999999998010e+01,3.151610936609434144e-01,9.209965408993663338e-01,9.086431293413060883e-01,9.126937144662019552e-01,-6.926230517065066561e-04,4.533687540696005880e-01,3.847128501734998207e-01,4.122207487293395589e-01,7.811287792016988435e-05,9.200044461445718025e-02,8.709539615058976836e-02,8.530204335573082775e-02
8.909999999999998010e+01,3.110284057579198458e-01,9.205346609881431830e-01,9.079666284366332274e-01,9.120784581989700435e-01,-6.675372730514203979e-04,4.515303698472981075e-01,3.823356920841796680e-01,4.098061248931357814e-01,7.801639043174758063e-05,9.123238315351815675e-02,8.639972408034626850e-02,8.456110812273102961e-02
9.009999999999998010e+01,3.069706216259455167e-01,9.200967748385421308e-01,9.072923429930959127e-01,9.114634492930709930e-01,-6.097349230516980242e-04,4.497219918963063501e-01,3.799470894877742255e-01,4.073977447364803273e-01,1.661993911148056482e-04,9.102649862109435386e-02,8.578664112485612225e-02,8.386870229032446222e-02
9.109999999999998010e+01,3.029826408815524119e-01,9.196528902485354706e-01,9.066184069186133954e-01,9.108532911796451970e-01,-5.601818464647138418e-04,4.476845660743095645e-01,3.775663345763650147e-01,4.050282814647436225e-01,2.945303040416914417e-04,8.988271791616013473e-02,8.508520156460144812e-02,8.317476543064376837e-02
9.209999999999998010e+01,2.990724891100484117e-01,9.192060064383260620e-01,9.059577163582590575e-01,9.102528821109713286e-01,-4.908067605726809971e-04,4.455231143308951425e-01,3.751659551637186452e-01,4.026746104704179707e-01,4.395843450251629247e-04,8.941927744142405543e-02,8.459616458966341679e-02,8.252627365366384249e-02
9.309999999999998010e+01,2.952243212756773816e-01,9.187011377041969240e-01,9.053235112211112101e-01,9.096631133918978707e-01,-4.412603617452903119e-04,4.434546820285439339e-01,3.728363325369490333e-01,4.003269028397354323e-01,3.773553111716165310e-04,8.913868966912272263e-02,8.375831539018692429e-02,8.180658513706529078e-02
9.409999999999998010e+01,2.914441238379555932e-01,9.181812728690541547e-01,9.046886513682532716e-01,9.090567665313921131e-01,-4.141447525992207612e-04,4.412662246409500000e-01,3.705192100131571298e-01,3.979345148239228358e-01,3.432662553517281008e-04,8.833447824894002931e-02,8.276736841873717776e-02,8.124898060698663993e-02
9.509999999999998010e+01,2.877198882704804506e-01,9.176864015356007709e-01,9.040319248508160710e-01,9.084481288232388874e-01,-3.782678608423839235e-04,4.392638061354823265e-01,3.681714693974142971e-01,3.955938874463383326e-01,2.365279974993257813e-04,8.775277433412977113e-02,8.204901361717520381e-02,8.064273690363787939e-02
9.609999999999998010e+01,2.840598443257340011e-01,9.172645112270809697e-01,9.033714667896592942e-01,9.078408567555683595e-01,-3.581379103682774158e-04,4.374594290206653135e-01,3.658734753763538960e-01,3.932914219419187396e-01,2.588840258307300484e-04,8.729113635043629638e-02,8.136463898471681111e-02,7.974971476503579793e-02
9.709999999999998010e+01,2.804557517452411219e-01,9.168456201387640281e-01,9.027209819300503479e-01,9.072302504382949717e-01,-3.339834596172889343e-04,4.354850163684210185e-01,3.635346478731124042e-01,3.909996975579496659e-01,2.648267813270608457e-04,8.651616534050057816e-02,8.089273797386944964e-02,7.905023715942280371e-02
9.809999999999998010e+01,2.769146254512024896e-01,9.164027352888249878e-01,9.020891599791501791e-01,9.066258437129660619e-01,-3.275614794631713988e-04,4.333395679697056857e-01,3.612543871178906518e-01,3.887451534208850590e-01,1.950190942129029659e-04,8.585595292694503389e-02,8.011408890819189665e-02,7.853954618860284342e-02
9.909999999999998010e+01,2.734320343383173646e-01,9.159308579769260827e-01,9.014754975134285919e-01,9.060294277877775082e-01,-3.233829718187845046e-04,4.312451302322185542e-01,3.589275145982825932e-01,3.864908886029201907e-01,1.674152077379115579e-04,8.590812502878979184e-02,7.954497983996776378e-02,7.790907298592873731e-02
1.000999999999999801e+02,2.700042492669315064e-01,9.117639413752424149e-01,9.008327495215870950e-01,9.054424455589963339e-01,-3.128976530550657228e-04,4.128122777660531151e-01,3.566223618158854691e-01,3.842383521786847944e-01,2.299479437765057166e-04,7.918974022098540511e-02,7.920363688785050926e-02,7.721824556292569697e-02
1.100999999999999801e+02,2.386212227190488144e-01,9.078169675884271150e-01,8.944691163290984237e-01,8.997268599408831946e-01,-1.628101658582088349e-04,3.961437940529570767e-01,3.352270171130382059e-01,3.626048634262318271e-01,1.350142927074825792e-04,7.530306884113845134e-02,7.330208062071627562e-02,7.112446605271714739e-02
1.200999999999999801e+02,2.118309569928766289e-01,9.038559974406654707e-01,8.882686290042676180e-01,8.941425131280584804e-01,-6.623905442831321607e-05,3.802824790381189590e-01,3.158506069191118759e-01,3.432227246610119464e-01,1.612235669620933466e-04,7.091490439787787037e-02,6.829315483687091459e-02,6.576715576507327632e-02
1.300999999999999659e+02,1.888351402556991132e-01,9.002059464539220457e-01,8.822472621701884510e-01,8.887588975921202339e-01,-2.237386388282682639e-05,3.659664869957821032e-01,2.979881711215237039e-01,3.250252963224877223e-01,1.663084224576659843e-04,6.675956171428915065e-02,6.387245486235663960e-02,6.083280979769387087e-02
1.400999999999999659e+02,1.689947022426594170e-01,8.966188790914362272e-01,8.763690687866613205e-01,8.835488864253359109e-01,-3.463096777888923883e-05,3.521275946672854373e-01,2.815560824776794924e-01,3.079543148332427593e-01,2.878761654970587720e-04,6.346891403920217056e-02,5.938046071106193452e-02,5.658489734556799294e-02
1.500999999999999659e+02,1.517321243452788293e-01,8.929158418811110609e-01,8.706447664011188747e-01,8.784253219177553529e-01,-1.373238380637793027e-04,3.386247725774687023e-01,2.663452585994979804e-01,2.918735039043615642e-01,1.067983240198651276e-04,6.013080076665952567e-02,5.522799546604494764e-02,5.226199989860837863e-02
1.600999999999999659e+02,1.368373478157930978e-01,8.892567932337592795e-01,8.650157673259832869e-01,8.734952150792764103e-01,-2.186916208844697570e-04,3.257780876203126286e-01,2.518949272123803818e-01,2.770698646261661735e-01,-5.692422310905623310e-05,5.740994053782327161e-02,5.186877445565843403e-02,4.883844949549959874e-02
1.700999999999999659e+02,1.238775680548168251e-01,8.858746725851279757e-01,8.595136173765460796e-01,8.686214732232931945e-01,-2.444135279224907359e-04,3.152358842998186916e-01,2.382330691525119670e-01,2.629205743024724540e-01,3.403646138847622607e-04,5.525886775523774358e-02,4.866684268103013689e-02,4.521933286982272870e-02
1.800999999999999659e+02,1.124981535889515993e-01,8.826065223042008911e-01,8.541307332058689639e-01,8.638819198014451306e-01,-2.044835146992444747e-04,3.040435451009260714e-01,2.261877679250083317e-01,2.497901972267713433e-01,4.239765218550158359e-06,5.167922068298388266e-02,4.516950700497505272e-02,4.243386652545701188e-02
1.900999999999999659e+02,1.024078561184189468e-01,8.794993301741547143e-01,8.488330490326371214e-01,8.592633654887553707e-01,-8.930092154400149772e-05,2.941364745231753175e-01,2.146412438521741184e-01,2.375286048686828799e-01,-1.523205890009651125e-04,5.023141982219427037e-02,4.329227313983938924e-02,3.945540150342036895e-02
2.000999999999999659e+02,9.346392296048722237e-02,8.764801151700558624e-01,8.437320290876194617e-01,8.546436834489927747e-01,-4.045577816705528661e-05,2.837903121752446411e-01,2.040297315001552425e-01,2.257346764422741292e-01,-4.723823996630918378e-05,4.748953053119410461e-02,4.059161592692053094e-02,3.702942961182336540e-02
2.100999999999999659e+02,8.545897655981704588e-02,8.735128866494711319e-01,8.386476012900971888e-01,8.501398659172209049e-01,-3.746658914407485075e-05,2.748764491778781793e-01,1.937357249879232690e-01,2.148003232905645044e-01,2.399442712572172007e-04,4.508440664999029124e-02,3.805091123867277575e-02,3.476115183234373962e-02
