time,C3-_L14_U0.08,C3+_L12_U0.08,C3+_L13_U0.08,C3+_L14_U0.08,C3-_L14_U0.32,C3+_L12_U0.32,C3+_L13_U0.32,C3+_L14_U0.32,C3-_L14_U1.28,C3+_L12_U1.28,C3+_L13_U1.28,C3+_L14_U1.28
2.609999999999998366e+01,7.660935359283693735e-01,9.862532058848242356e-01,9.854570202279032687e-01,9.861352086956288732e-01,-6.363157155812423221e-03,8.340665048495199407e-01,8.175972077276113525e-01,8.279063551011147659e-01,1.362912861528007766e-03,3.484936674427349668e-01,3.487018141254314973e-01,3.474650705590088817e-01
2.709999999999998366e+01,7.545359789191947719e-01,9.860641537064229745e-01,9.853468695352625151e-01,9.858941217464481932e-01,-4.431282032950859852e-03,8.321866291091065682e-01,8.158176219917747662e-01,8.261900155609752661e-01,1.843695975320557836e-03,3.439082639272256214e-01,3.466550040619045814e-01,3.463572397136142067e-01
2.809999999999998366e+01,7.430724203721176258e-01,9.859041095342314653e-01,9.851681573990170859e-01,9.857049791115100046e-01,-2.578103903381975121e-03,8.311098458741621453e-01,8.136072929666084974e-01,8.247861153853236482e-01,1.922946141362522629e-03,3.393458624358943743e-01,3.439223175467010507e-01,3.446812289337272128e-01
2.909999999999998366e+01,7.316954565837373581e-01,9.856950518343063905e-01,9.849203055061573897e-01,9.855034650072901359e-01,-9.766003551346549676e-04,8.297613696522928572e-01,8.111960428280466928e-01,8.231118328173818721e-01,1.855373889712268491e-03,3.355395274784180870e-01,3.400779872872246590e-01,3.421290440420906021e-01
3.009999999999998366e+01,7.203966161044199623e-01,9.855009982755240650e-01,9.846308446718262664e-01,9.852716725311922996e-01,2.541615251104407881e-04,8.283719397081298341e-01,8.089290971473573899e-01,8.211006778111527016e-01,1.702936394852702998e-03,3.335993567433934159e-01,3.358753839486043891e-01,3.387239111202144937e-01
3.109999999999998366e+01,7.091853470394641201e-01,9.853159472014276776e-01,9.843521819909811787e-01,9.850414866206718134e-01,1.038464003755017575e-03,8.270584239809014582e-01,8.069857722162475655e-01,8.191557012684611561e-01,1.833386274082109222e-03,3.314801702549824425e-01,3.320552278871331531e-01,3.347737905792110835e-01
3.209999999999998010e+01,6.980730807755797240e-01,9.850938859125119018e-01,9.841117752343188085e-01,9.847996956734301754e-01,1.415772026322292907e-03,8.256500154825047177e-01,8.052099412906577047e-01,8.171374774022817089e-01,1.935751980713539336e-03,3.294539919512917137e-01,3.286080796701419948e-01,3.309304157370842048e-01
3.309999999999998010e+01,6.870922482736784298e-01,9.848748254518248091e-01,9.838802660861463156e-01,9.845562286788038797e-01,1.369442571730142407e-03,8.247939827994364981e-01,8.035467901829730364e-01,8.154083075477758236e-01,1.747410883100573376e-03,3.277138388178159611e-01,3.261797118182073185e-01,3.276226500759069626e-01
3.409999999999998010e+01,6.762328086965175844e-01,9.846407608499947450e-01,9.836770917476517218e-01,9.843473878754482875e-01,9.678165408994639229e-04,8.241557040544185142e-01,8.019010908728774201e-01,8.143271278652867151e-01,1.492806649052817302e-03,3.269147684996279724e-01,3.246820156163656712e-01,3.249036008742073323e-01
3.509999999999998010e+01,6.654891756851375462e-01,9.843706863094213722e-01,9.834799300540455480e-01,9.841461144789254156e-01,2.701442914976122833e-04,8.229920190185090467e-01,8.001790233829089161e-01,8.135553730608202638e-01,1.133299934785771948e-03,3.251636143980670135e-01,3.229398862025605887e-01,3.230496852798919183e-01
3.609999999999998010e+01,6.548867354863018297e-01,9.841236181186007181e-01,9.832687835743197935e-01,9.839527488033423808e-01,-5.854889065897149773e-04,8.212010428216115487e-01,7.984185112137143214e-01,8.125553663294254880e-01,1.097703634675143607e-03,3.231884405827712969e-01,3.211575372907935488e-01,3.217981819675493349e-01
3.709999999999998010e+01,6.444017137782954707e-01,9.838785504799325565e-01,9.831039646550645550e-01,9.837511735649753231e-01,-1.531730049574741691e-03,8.192812122301798006e-01,7.967128717811873262e-01,8.110294037986929272e-01,1.552015562516388843e-03,3.210022481978414000e-01,3.197295255189363528e-01,3.204739157786597459e-01
3.809999999999998010e+01,6.340557580897762113e-01,9.836764947125407055e-01,9.829612368457829596e-01,9.835479097815484906e-01,-2.486198043724727191e-03,8.175941186459300125e-01,7.950294207274728464e-01,8.093242970855107910e-01,1.785915296154405585e-03,3.184050196417284595e-01,3.181107185903628287e-01,3.188433119994066312e-01
3.909999999999998010e+01,6.238511847891460294e-01,9.835314546814921677e-01,9.827929121260191581e-01,9.833379282821129719e-01,-3.428560081314781498e-03,8.160968106040173975e-01,7.932071373680258386e-01,8.077165471616939429e-01,1.379046357879398733e-03,3.163738408979990258e-01,3.160228209724155191e-01,3.169720483053274918e-01
4.009999999999998010e+01,6.137945378689544373e-01,9.833844140982912485e-01,9.826111282770951805e-01,9.831305256163156425e-01,-4.283064124522508245e-03,8.147083795311298449e-01,7.913341806025154801e-01,8.060265612556544168e-01,4.306898515147047175e-04,3.137236076774755911e-01,3.135591535097773663e-01,3.148180013455079140e-01
4.109999999999998010e+01,6.038997134738161021e-01,9.832123666131852291e-01,9.824230636823920726e-01,9.829184668865409424e-01,-5.031792369888573972e-03,8.134128434868597157e-01,7.894812072556842697e-01,8.043548990389361997e-01,-2.863737328906378575e-04,3.108893582635272046e-01,3.113023563630695767e-01,3.124498165499779434e-01
4.209999999999998010e+01,5.941349592850684314e-01,9.830493216127652589e-01,9.822346957462815276e-01,9.827144343668434701e-01,-5.629133443198331040e-03,8.122881144306932644e-01,7.876515366348759706e-01,8.026658152281622716e-01,1.161587393358719516e-04,3.090141932490059196e-01,3.088859332503541832e-01,3.099037353040774434e-01
4.309999999999998010e+01,5.845299437544880794e-01,9.828592691582878071e-01,9.820149549319745486e-01,9.825190225829412149e-01,-6.090433859775045561e-03,8.109706032183632285e-01,7.857977404083613671e-01,8.009641592007071820e-01,1.026721484389372550e-03,3.070500204017953538e-01,3.062940228389034458e-01,3.074960639619719882e-01
4.409999999999998010e+01,5.750655726551777702e-01,9.826622147712769095e-01,9.818060030922953763e-01,9.823188165660338145e-01,-6.391190961385342581e-03,8.095312297104271249e-01,7.839432808056268076e-01,7.993925114419090372e-01,1.508772584847104361e-03,3.046998135835953803e-01,3.042403878562646713e-01,3.052347209618750945e-01
4.509999999999998010e+01,5.657355588246971712e-01,9.824661606603423136e-01,9.816188747316628715e-01,9.821117530617746727e-01,-6.521833891672997041e-03,8.080788708759102379e-01,7.821139880455290072e-01,7.978782774053715388e-01,1.170308333334335073e-03,3.029006552576626321e-01,3.021641906932502897e-01,3.029494489479844233e-01
4.609999999999998010e+01,5.565496221367507435e-01,9.822821098623220060e-01,9.814085372450292999e-01,9.819160865082252609e-01,-6.532319026138762134e-03,8.066664668924115045e-01,7.803004833811916230e-01,7.961796301297684453e-01,3.792969723681418378e-04,3.010424917392730548e-01,3.000435428214454081e-01,3.007057002941479484e-01
4.709999999999998010e+01,5.475107054123252714e-01,9.821060612729113348e-01,9.812081247472408396e-01,9.817243543434854836e-01,-6.439599129215927732e-03,8.054098868278845025e-01,7.784589453176875562e-01,7.944705159053374599e-01,-2.459543226957754255e-04,2.989413068350014746e-01,2.979086945912194917e-01,2.988553349710336704e-01
4.809999999999998010e+01,5.386212191835381136e-01,9.819730245547770853e-01,9.810088252382374030e-01,9.815271344546431243e-01,-6.271288761212767161e-03,8.040913767442789961e-01,7.765992543496197387e-01,7.929290140172612356e-01,-1.917430305717481194e-04,2.972031538775412596e-01,2.960667052918195541e-01,2.969814350374329059e-01
4.909999999999998010e+01,5.298827366402666383e-01,9.817809715481473631e-01,9.808126319170545893e-01,9.813279408022488326e-01,-6.052932764513459934e-03,8.027099377703195149e-01,7.747931801432786925e-01,7.914158035170382188e-01,2.584334526394837530e-04,2.957880293465824928e-01,2.945193963116678471e-01,2.950951689011112045e-01
5.009999999999998010e+01,5.212744648544624937e-01,9.815919193697461020e-01,9.806660553373599543e-01,9.811342424161708653e-01,-5.778074596600279826e-03,8.011716760061130538e-01,7.730181526519509516e-01,7.898994388429680935e-01,7.166330630295063590e-04,2.941148821096256083e-01,2.927447526612562134e-01,2.931285600702316918e-01
5.109999999999998010e+01,5.128130243536029864e-01,9.814138702281830495e-01,9.805240359988286469e-01,9.809422760511407047e-01,-5.469486512479422580e-03,7.993667156113591910e-01,7.712109964629437764e-01,7.883923583264454971e-01,6.398269306767568210e-04,2.924677371608701559e-01,2.909758268165473227e-01,2.912531708707922773e-01
5.209999999999998010e+01,5.044903697155981304e-01,9.812568268842201125e-01,9.803552317069630373e-01,9.807423344552801403e-01,-5.124376199864959583e-03,7.974618680890593891e-01,7.693769468216975493e-01,7.868520773635431231e-01,2.018576551040044114e-04,2.904665610573730627e-01,2.889833811068642233e-01,2.892992912403422046e-01
5.309999999999998010e+01,4.963020617716631944e-01,9.811097863010191933e-01,9.801823023516137434e-01,9.805378472675864154e-01,-4.781802568477728360e-03,7.958436966228161769e-01,7.674436132281358125e-01,7.852796247309355993e-01,3.143066889371618177e-05,2.883743769451712069e-01,2.867447698122592148e-01,2.873653904775322343e-01
5.409999999999998010e+01,4.882461245141762052e-01,9.809657465460467352e-01,9.800093818230676268e-01,9.803447927412942686e-01,-4.441767179708785290e-03,7.943643682638618087e-01,7.655858851380072938e-01,7.836732906691198375e-01,2.063610383825940713e-04,2.864772099944795092e-01,2.848780006352822358e-01,2.854176478407482453e-01
5.509999999999998010e+01,4.803317247753760011e-01,9.808467136929792662e-01,9.798253841283839360e-01,9.801665050733778806e-01,-4.093198894689398237e-03,7.929090128155183992e-01,7.637471267350264270e-01,7.820316060283044601e-01,4.654627449261368715e-04,2.844720335389514521e-01,2.833342314145469998e-01,2.836738976671520085e-01
5.609999999999998010e+01,4.725494511441785672e-01,9.806966722815497750e-01,9.796281078470715498e-01,9.799783004413863408e-01,-3.769432816380348817e-03,7.916174722563502630e-01,7.618627542031446431e-01,7.804574204743705002e-01,3.250354154945510310e-04,2.824968597236556800e-01,2.814662039243005509e-01,2.818169400808078762e-01
5.709999999999998010e+01,4.648978781100599478e-01,9.805136217596056580e-01,9.793879529476342549e-01,9.797902864435230619e-01,-3.506397044027068088e-03,7.905386912788548992e-01,7.599732975692798931e-01,7.788776452220097513e-01,-1.565895980103633570e-05,2.811457408251926138e-01,2.794539043338943318e-01,2.798986978199169973e-01
5.809999999999998010e+01,4.573760624182079959e-01,9.803285706855092707e-01,9.791440969739091393e-01,9.796017580970222127e-01,-3.258541375756757522e-03,7.893570265599871849e-01,7.581511344954500187e-01,7.772654325240383466e-01,-1.807106228963492698e-05,2.793005784509037248e-01,2.774233121305570982e-01,2.779845152906453287e-01
5.909999999999998010e+01,4.499891497139595908e-01,9.801805298262320498e-01,9.789168639465384292e-01,9.794155370259690629e-01,-3.024118252316976892e-03,7.880305255061779146e-01,7.563603617721929018e-01,7.756503741922763373e-01,1.562838023280325517e-04,2.768493627439214677e-01,2.757115411143303274e-01,2.760811140267298014e-01
6.009999999999998010e+01,4.427242601067004624e-01,9.800054815128976804e-01,9.787030079397484039e-01,9.792513985862537629e-01,-2.821459489146037596e-03,7.865981440971702154e-01,7.546540140362726357e-01,7.740245490859581912e-01,2.958917492268711940e-04,2.753972349566761735e-01,2.738961213483978030e-01,2.741501438808086610e-01
6.109999999999998010e+01,4.355894830284466335e-01,9.797984243651247649e-01,9.785100213770996369e-01,9.790809788885301845e-01,-2.667788026340735946e-03,7.851607683317849418e-01,7.529914533065980020e-01,7.724128234929007464e-01,4.095530123578142623e-04,2.742231316355839277e-01,2.718284706088345826e-01,2.723905912741578228e-01
6.209999999999998010e+01,4.285753690705636498e-01,9.796423812972381295e-01,9.783093780729872346e-01,9.789019564109617821e-01,-2.534644237517914584e-03,7.837533587046636718e-01,7.512664449722229465e-01,7.708323154513326836e-01,4.111146821562670418e-04,2.728760130891518254e-01,2.700629436872635791e-01,2.705036661714009250e-01
6.309999999999998010e+01,4.216798492543770149e-01,9.795073440269514986e-01,9.781206932207112681e-01,9.787186451519450658e-01,-2.429304408549784033e-03,7.823479468200932319e-01,7.494797260270962269e-01,7.692821126459350456e-01,3.492212022980576824e-04,2.711838641800478622e-01,2.686220986317758297e-01,2.687647733720281984e-01
6.409999999999998010e+01,4.148964823247475731e-01,9.793593031676742777e-01,9.779601839229115079e-01,9.785334462735911787e-01,-2.361883074692603182e-03,7.809255541238399045e-01,7.476242735302380815e-01,7.677666431886829290e-01,3.526270961935458557e-04,2.696477290001519922e-01,2.669133519318239722e-01,2.671316105879190661e-01
6.509999999999998010e+01,4.082189838624405431e-01,9.792142631366258509e-01,9.777991477439262891e-01,9.783454642722574368e-01,-2.329478277779796404e-03,7.794891772297303234e-01,7.459441671018701703e-01,7.662483941399378384e-01,1.685235610771881139e-04,2.685186296394082572e-01,2.651885489452908695e-01,2.654565339229345566e-01
6.609999999999998010e+01,4.016590954923268675e-01,9.790682228295009004e-01,9.776406193624210816e-01,9.781673637508027097e-01,-2.279322171572365982e-03,7.781666716610230461e-01,7.442083949462000581e-01,7.646817629640367819e-01,2.922390802652193487e-04,2.668114794101881238e-01,2.636877584815960351e-01,2.637833793035528895e-01
6.709999999999998010e+01,3.952068391723628782e-01,9.788821714793284334e-01,9.774776502669196843e-01,9.779994453331098958e-01,-2.228070050417507806e-03,7.769720216155744374e-01,7.424464085732994656e-01,7.630988823745625815e-01,3.341534355407032317e-04,2.652063381577579038e-01,2.619915699979904478e-01,2.622096483855799742e-01
6.809999999999998010e+01,3.888644397977056855e-01,9.787081234420701437e-01,9.773014759637395077e-01,9.778364135502852772e-01,-2.204692183701677417e-03,7.757274280063527483e-01,7.407334745883354943e-01,7.615405554046121850e-01,2.861942660858660462e-04,2.636361999855987293e-01,2.603331434564885583e-01,2.605513742351460715e-01
6.909999999999998010e+01,3.826416650620188542e-01,9.785960925215360096e-01,9.771186756452718836e-01,9.776676275690718843e-01,-2.208801927609771801e-03,7.743030375675485910e-01,7.389586486714213587e-01,7.599860629632112508e-01,2.802708730411985236e-04,2.616080215058925185e-01,2.586619857203050765e-01,2.587307452534118313e-01
7.009999999999998010e+01,3.765296674934213161e-01,9.784380489014968818e-01,9.769483086428714103e-01,9.774995517109890120e-01,-2.193211868980248468e-03,7.728916324553254391e-01,7.370878551783561772e-01,7.584271904287576138e-01,4.136255859981104264e-04,2.599508756770595452e-01,2.569524416498148445e-01,2.570089818362194523e-01
7.109999999999998010e+01,3.705196526007979441e-01,9.782740036250004989e-01,9.767686117012850389e-01,9.773281949024805737e-01,-2.174109790993617418e-03,7.714932126696831816e-01,7.352513742819009046e-01,7.569411403298398344e-01,4.947837624026526701e-04,2.581777196393282847e-01,2.553613119786413144e-01,2.553059352474982280e-01
7.209999999999998010e+01,3.646091001406561727e-01,9.781739760173808751e-01,9.765686513365767762e-01,9.771579385640987159e-01,-2.146301509627665353e-03,7.700308651224115897e-01,7.334104639331442410e-01,7.554621729784959383e-01,5.158383413826694375e-04,2.567645952843850554e-01,2.538692992950080662e-01,2.536966828309822897e-01
7.309999999999998010e+01,3.588005858984916752e-01,9.780639456489992334e-01,9.763839931343971656e-01,9.769916658493084105e-01,-2.110535255540640486e-03,7.685964859708528385e-01,7.316213099588856350e-01,7.539540407733688054e-01,4.671522709390283495e-04,2.561705430077846901e-01,2.522269127814187883e-01,2.520270428871583257e-01
7.409999999999998010e+01,3.530972721108021073e-01,9.778888973356647529e-01,9.762268421072662905e-01,9.768279587241343043e-01,-2.051432765175586689e-03,7.674318020636679005e-01,7.299789484847399867e-01,7.524241968255281909e-01,4.674540384559782704e-04,2.545594012273080242e-01,2.504676299848823118e-01,2.503853337017147296e-01
7.509999999999998010e+01,3.474891011910041239e-01,9.777238517830921793e-01,9.760700841149548834e-01,9.766579579833747360e-01,-1.983427781717302281e-03,7.662641215426567731e-01,7.282961197356988547e-01,7.509281586342410053e-01,4.022942381459901047e-04,2.525272223955707940e-01,2.486685239571921613e-01,2.489085879615534069e-01
7.609999999999998010e+01,3.419764478227202975e-01,9.775968167214150739e-01,9.759084519938044933e-01,9.764776314123804202e-01,-1.907882308638711010e-03,7.649835685675185903e-01,7.265954251973544276e-01,7.494193347102804381e-01,3.367035725642483920e-04,2.512921137060061261e-01,2.474655578254707500e-01,2.473834748680922568e-01
7.709999999999998010e+01,3.365669978494547632e-01,9.774487758621380751e-01,9.757225919945903270e-01,9.763031900502122662e-01,-1.834622601924642453e-03,7.637639467401834414e-01,7.249017006087640214e-01,7.479392035763442470e-01,2.958551232727693039e-04,2.500600052804646811e-01,2.462753770588602675e-01,2.458280110914656258e-01
7.809999999999998010e+01,3.312404879739984653e-01,9.772897319660226456e-01,9.755427067386506224e-01,9.761479418304873645e-01,-1.754714416711016921e-03,7.624933824778000746e-01,7.231641989215671362e-01,7.464696624600063446e-01,3.315174282586114932e-04,2.482788485386714095e-01,2.448137192462050971e-01,2.443254403294847499e-01
7.909999999999998010e+01,3.260046640326742518e-01,9.771476927632026799e-01,9.753704386918753411e-01,9.759944500149732027e-01,-1.690917865659651714e-03,7.611868588494999921e-01,7.215179491332974759e-01,7.449959802142813725e-01,4.981066702948847057e-04,2.467807167030698634e-01,2.432863598963253271e-01,2.427410580878595625e-01
8.009999999999998010e+01,3.208559822807899309e-01,9.769986516278492683e-01,9.751959209256858552e-01,9.758298565536185354e-01,-1.628421080818604318e-03,7.599912099327759130e-01,7.198657251254707568e-01,7.434905165475770294e-01,4.338511111523595237e-04,2.449665570570210005e-01,2.418063224715397141e-01,2.411498099087545366e-01
8.109999999999998010e+01,3.158081756262724471e-01,9.768706162900961942e-01,9.750343891533093110e-01,9.756666492872636542e-01,-1.527575954339714225e-03,7.588784673319148855e-01,7.182146761551092551e-01,7.419496219144372517e-01,3.143017746680846288e-04,2.437364488074950375e-01,2.399657222921630917e-01,2.397229297355070454e-01
8.209999999999998010e+01,3.108471979989408940e-01,9.767355790198094523e-01,9.748753160756720160e-01,9.755071855052245278e-01,-1.436825142969920489e-03,7.576718308311607419e-01,7.164183463424061982e-01,7.404943302745453648e-01,3.564618181322981019e-04,2.424693373016825471e-01,2.382492326734227672e-01,2.381485848766875524e-01
8.309999999999998010e+01,3.059709667355030027e-01,9.765365240806462843e-01,9.746944464124738250e-01,9.753347290267522229e-01,-1.372619884753006154e-03,7.563722993017889529e-01,7.147360388014041277e-01,7.390568333756031283e-01,4.758026416874996814e-04,2.411222187552504725e-01,2.368823366302984235e-01,2.366793333343582550e-01
8.409999999999998010e+01,3.011698444046014278e-01,9.764004865342834627e-01,9.745219144784725840e-01,9.751719338909802248e-01,-1.293010280000044454e-03,7.552036199095021329e-01,7.131568833829620147e-01,7.375850308941730438e-01,6.268986665477544644e-04,2.404351582939298626e-01,2.355744678591568664e-01,2.351401213779175936e-01
8.509999999999998010e+01,2.964597170975147300e-01,9.763174636199591916e-01,9.743658751372745730e-01,9.750248265220605726e-01,-1.226287188627113662e-03,7.539650195279333778e-01,7.115968593876274007e-01,7.361328169267555843e-01,6.726806636995261547e-04,2.387030058645160657e-01,2.344151755360539269e-01,2.336825986571380298e-01
8.609999999999998010e+01,2.918303337529343788e-01,9.761734238649867335e-01,9.742155598529146365e-01,9.748636911099922697e-01,-1.157701006446869860e-03,7.525845794252493670e-01,7.099938602091967477e-01,7.346887850885420734e-01,6.235676791781953479e-04,2.376819160086087734e-01,2.331482796762338605e-01,2.321906635034768907e-01
8.709999999999998010e+01,2.872839228881177154e-01,9.760023766559570157e-01,9.740399601085524273e-01,9.747009882978684425e-01,-1.079706531398163692e-03,7.510742860567558576e-01,7.083030613633914951e-01,7.332606365281408856e-01,5.147843683554517279e-04,2.366198225443839065e-01,2.317010273234005879e-01,2.309069035517348489e-01
8.809999999999998010e+01,2.828182813647163729e-01,9.758713404899752586e-01,9.738316836346286864e-01,9.745395133020371414e-01,-9.901505747962201405e-04,7.495390209063756970e-01,7.066799105258121383e-01,7.318428656523591203e-01,5.525811392129484747e-04,2.348616678267687330e-01,2.303045249809305417e-01,2.293876009330475529e-01
8.909999999999998010e+01,2.784375434102348557e-01,9.757463059804506456e-01,9.736466682309894427e-01,9.743606508005403510e-01,-9.131304071220644209e-04,7.482344950206265555e-01,7.051330662212401679e-01,7.303980690004744369e-01,6.145761578311014113e-04,2.333765371352679030e-01,2.287920298298398436e-01,2.280034381313550129e-01
9.009999999999998010e+01,2.741324856094206619e-01,9.756372758881451945e-01,9.734832776842412549e-01,9.741973517046076392e-01,-8.466968871992699682e-04,7.470568257868608342e-01,7.036132092897265933e-01,7.289808628435845428e-01,5.664270442628685336e-04,2.319414108441542610e-01,2.274779609108622813e-01,2.267416012519926360e-01
9.109999999999998010e+01,2.698958768952530729e-01,9.755452504891350962e-01,9.733197918675842164e-01,9.740458157938254313e-01,-7.920978191829754298e-04,7.459350933445206833e-01,7.020253096456462449e-01,7.276032074197184008e-01,4.338555479170598398e-04,2.311003368296410121e-01,2.259965752969211039e-01,2.252008889587378826e-01
9.209999999999998010e+01,2.657282198144531038e-01,9.754172151513818001e-01,9.731447986163327402e-01,9.738899417971060846e-01,-7.333834947852048815e-04,7.448363349415160206e-01,7.004258564188997616e-01,7.262255211526632559e-01,2.492061113005467673e-04,2.292961780636696145e-01,2.248170389399833380e-01,2.236613931153683954e-01
9.309999999999998010e+01,2.616376128794712375e-01,9.752961817461619498e-01,9.729628513028433234e-01,9.737308101607559108e-01,-7.020854059572107430e-04,7.437845234884579160e-01,6.988110066036545831e-01,7.248322515027927349e-01,3.103274022376436366e-04,2.276760354911232243e-01,2.236068668261564640e-01,2.224553629042038683e-01
9.409999999999998010e+01,2.576259522505802702e-01,9.751701469605611461e-01,9.727877801094062526e-01,9.735643919725153195e-01,-6.685413043324313614e-04,7.426957537982079582e-01,6.972317131317038452e-01,7.234006319109412830e-01,4.957337123075950067e-04,2.273010024882189672e-01,2.221673179234686379e-01,2.212638714043601851e-01
9.509999999999998010e+01,2.536750469659566076e-01,9.750641176964842671e-01,9.726163919292474258e-01,9.734038244314094923e-01,-6.361542290939580999e-04,7.414871195549028737e-01,6.956683214337753274e-01,7.219904730388002623e-01,5.471522457992397627e-04,2.265589371864723811e-01,2.208154287503254765e-01,2.199968910706548986e-01
9.609999999999998010e+01,2.497928116887817573e-01,9.749360823587309710e-01,9.724431547568097578e-01,9.732401160455610434e-01,-6.462808804378662210e-04,7.401446365606864086e-01,6.941281555636388267e-01,7.205680549479798191e-01,4.639135860091817606e-04,2.250458040307546925e-01,2.195183685273054408e-01,2.183772091759277334e-01
9.709999999999998010e+01,2.459823045826757537e-01,9.747960437080634977e-01,9.722701608213706326e-01,9.730853146640959794e-01,-6.267224020505047805e-04,7.389879436237051236e-01,6.925860759362389985e-01,7.191052325802480549e-01,3.584556621617346599e-04,2.238807015017321433e-01,2.180952142114739867e-01,2.169745565207168159e-01
9.809999999999998010e+01,2.422337659366003704e-01,9.746500034009387692e-01,9.720842720140467907e-01,9.729282399733989450e-01,-6.194718350241224577e-04,7.377643263112682037e-01,6.909868446178708545e-01,7.176615920447674268e-01,4.406229972245613883e-04,2.221775516245429460e-01,2.167363017045920992e-01,2.155811854408642425e-01
9.909999999999998010e+01,2.385550235449730161e-01,9.745139658545759476e-01,9.719067186725357521e-01,9.727726040123747531e-01,-6.103500279241565402e-04,7.363978704064406688e-01,6.894207379889137899e-01,7.162720290254618316e-01,5.758618677626137130e-04,2.214124842986182895e-01,2.155173879480487831e-01,2.142629877013736972e-01
1.000999999999999801e+02,2.349392641296463580e-01,9.732606199311010231e-01,9.717332791632566913e-01,9.726228554538892679e-01,-5.768476658489936869e-04,7.243754557350193801e-01,6.878715049201979959e-01,7.148954048808977557e-01,5.521607546777125737e-04,2.108275528246485730e-01,2.144154226209031844e-01,2.131476588423652785e-01
1.100999999999999801e+02,2.021028666284296060e-01,9.720852955415695273e-01,9.700617285070276541e-01,9.711314882890366151e-01,-5.677171138234697731e-04,7.132939778050801927e-01,6.724584674920484062e-01,7.013057857711139098e-01,3.456838133083776801e-04,1.999385945963244593e-01,2.025280088462168837e-01,2.006404021678930560e-01
1.200999999999999801e+02,1.745619505433712582e-01,9.708899656305141068e-01,9.683744486055939626e-01,9.696761514248105618e-01,-4.316965407785385619e-04,7.022604456963630337e-01,6.576725108441668910e-01,6.880579193737339505e-01,2.709005664488012472e-04,1.900517245517605591e-01,1.908794160009087970e-01,1.891115363060564269e-01
1.300999999999999659e+02,1.515168224697772403e-01,9.698386754744309224e-01,9.667879332384260449e-01,9.682139472693671589e-01,-7.318881050675893334e-06,6.912538831120832450e-01,6.434386145807795554e-01,6.751134813790985456e-01,3.557932097593219725e-04,1.815299746377681267e-01,1.805951777856797391e-01,1.780418110027242318e-01
1.400999999999999659e+02,1.322045782598518515e-01,9.687603778642905894e-01,9.650495300521110265e-01,9.668011078192413343e-01,-2.669135587842264677e-05,6.809035789557799090e-01,6.294656313483686372e-01,6.625012462740332841e-01,1.415102783571143413e-04,1.733662562305482990e-01,1.709053336746432505e-01,1.681458351486161407e-01
1.500999999999999659e+02,1.159412969629033952e-01,9.677641028923984479e-01,9.633593789328096513e-01,9.654314847881571016e-01,-2.169217576252687742e-04,6.708669203799706438e-01,6.161178510297643518e-01,6.501921313304183103e-01,-1.368513215618126741e-05,1.652245397594988285e-01,1.619743305131815247e-01,1.587475078226342207e-01
1.600999999999999659e+02,1.023409193414136220e-01,9.667848326138014370e-01,9.617532212181728601e-01,9.640477450460288589e-01,6.563346846507212023e-06,6.607853125967656505e-01,6.033181139406527116e-01,6.381730903607105709e-01,-1.323823553833622645e-06,1.572818408019905634e-01,1.536042710040256554e-01,1.499890909145575046e-01
1.700999999999999659e+02,9.084470034652135373e-02,9.657465460467089535e-01,9.600720509602985731e-01,9.626894566857319147e-01,-4.815021460095973897e-06,6.509684057015571179e-01,5.905788218583322147e-01,6.264963510840985128e-01,1.956927678606888742e-04,1.508352735040683623e-01,1.453904271890359146e-01,1.416618484712280357e-01
1.800999999999999659e+02,8.107046186452364356e-02,9.648232912283790652e-01,9.584655914219506467e-01,9.613775406916584831e-01,9.420810249483357369e-05,6.416279604047425700e-01,5.784332633184092742e-01,6.149523848238973578e-01,1.966658965012066263e-05,1.442596948531470469e-01,1.380983947951886781e-01,1.339975040947382068e-01
1.900999999999999659e+02,7.273630518745970164e-02,9.638990361339729862e-01,9.568881248460967548e-01,9.600308864790401131e-01,2.277921291652435952e-04,6.324373457992468195e-01,5.666355020026416778e-01,6.037867041722404515e-01,2.021096039395535991e-04,1.384661850242821235e-01,1.307863904265237354e-01,1.269060355801573947e-01
2.000999999999999659e+02,6.556455858510898405e-02,9.629687793831097631e-01,9.553367097514606776e-01,9.587560029013910690e-01,1.987472351209837581e-04,6.231768102044689117e-01,5.549685828853994085e-01,5.928526436220978857e-01,5.268386727019741349e-05,1.329126963172758968e-01,1.245862548368252137e-01,1.196428246548773694e-01
2.100999999999999659e+02,5.940453076354632045e-02,9.620765331231420081e-01,9.537828112147903603e-01,9.574763952250716637e-01,1.409168586280108585e-04,6.144087181484920723e-01,5.437361787629728660e-01,5.820596636812711555e-01,5.890911650740793327e-06,1.276192304922833254e-01,1.184927691610768719e-01,1.135285052886795265e-01
2.200999999999999659e+02,5.402819530294444839e-02,9.611942896239362710e-01,9.522987216212367434e-01,9.561869818261805598e-01,-5.415766130371397487e-05,6.057764725859777766e-01,5.326286241320671300e-01,5.716457798183887107e-01,2.412198230375142019e-05,1.223017625551048454e-01,1.126270906773915448e-01,1.075787117552665095e-01
2.300999999999999659e+02,4.935251521953150367e-02,9.602040163085011626e-01,9.506989648164724249e-01,9.549509978579423519e-01,-1.503098207709712081e-04,5.969864053619409194e-01,5.218751028350293586e-01,5.612507018219208277e-01,-6.969881926443909472e-05,1.173553272687996585e-01,1.068154187833641744e-01,1.018698824679181020e-01
