# XXZ spin chain 
# ED for L=20, Delta=0.100
# High-T spin conductivity sigma(omega)
# omega/J sigma(omega) sigma(omega){rescaled} 

0.17849999999999999 1.5672746417465504E-002 1.81567
0.17899999999999999 1.5009753459204014E-002 1.81501
0.17949999999999999 1.4946478795006782E-002 1.81495
0.17999999999999999 1.4185239204335537E-002 1.81419
0.18049999999999999 1.2549647387113458E-002 1.81255
0.18099999999999999 1.4075947130912984E-002 1.81408
0.18149999999999999 1.2804176550560089E-002 1.8128
0.18200000000000000 1.4114298318788281E-002 1.81411
0.18250000000000000 1.2672338611362480E-002 1.81267
0.18300000000000000 1.2358403615854512E-002 1.81236
0.18350000000000000 1.1780996700849656E-002 1.81178
0.18400000000000000 1.1187442008335513E-002 1.81119
0.18450000000000000 1.1473573066484860E-002 1.81147
0.18500000000000000 1.1043587427463740E-002 1.81104
0.18550000000000000 1.0310626885428244E-002 1.81031
0.18600000000000000 1.0486157365073644E-002 1.81049
0.18650000000000000 1.0058378603158561E-002 1.81006
0.18700000000000000 1.0248175274643140E-002 1.81025
0.18750000000000000 1.2204137447026881E-002 1.8122
0.18800000000000000 1.3093109272110975E-002 1.81309
0.18850000000000000 1.2014267538104893E-002 1.81201
0.18900000000000000 1.3528966914971982E-002 1.81353
0.18950000000000000 1.3512277606683960E-002 1.81351
0.19000000000000000 1.4223099366133354E-002 1.81422
0.19050000000000000 1.4098741700668360E-002 1.8141
0.19100000000000000 1.5823939917395797E-002 1.81582
0.19150000000000000 1.6011571254632914E-002 1.81601
0.19200000000000000 1.5898374275590269E-002 1.8159
0.19250000000000000 1.5519158037522754E-002 1.81552
0.19300000000000000 1.5242388314026431E-002 1.81524
0.19350000000000001 1.7187576975376127E-002 1.81719
0.19400000000000001 1.4350886413319511E-002 1.81435
0.19450000000000001 1.5415485795429264E-002 1.81542
0.19500000000000001 1.5169181406785845E-002 1.81517
0.19550000000000001 1.4105825952529360E-002 1.81411
0.19600000000000001 1.3100690901770986E-002 1.8131
0.19650000000000001 1.3057707928541822E-002 1.81306
0.19700000000000001 1.2157141945448606E-002 1.81216
0.19750000000000001 1.3379060056423383E-002 1.81338
0.19800000000000001 1.2989197729886912E-002 1.81299
0.19850000000000001 1.4439755466898650E-002 1.81444
0.19900000000000001 1.3091945127891309E-002 1.81309
0.19950000000000001 1.4726771573518198E-002 1.81473
0.20000000000000001 1.4674549273494557E-002 1.81467
0.20050000000000001 1.5028974208015067E-002 1.81503
0.20100000000000001 1.5028778578658045E-002 1.81503
0.20150000000000001 1.7240122234640692E-002 1.81724
0.20200000000000001 1.6720777009569119E-002 1.81672
0.20250000000000001 1.5305700356562349E-002 1.81531
0.20300000000000001 1.6613388894653018E-002 1.81661
0.20350000000000001 1.6463132791327002E-002 1.81646
0.20400000000000001 1.5655131597808986E-002 1.81566
0.20450000000000002 1.4070642136814958E-002 1.81407
0.20500000000000002 1.7365358999270539E-002 1.81737
0.20550000000000002 1.5132940713444988E-002 1.81513
0.20600000000000002 1.7227939731079476E-002 1.81723
0.20650000000000002 1.7318268517794229E-002 1.81732
0.20700000000000002 1.5777712055131298E-002 1.81578
0.20750000000000002 1.6953685837642195E-002 1.81695
0.20800000000000002 1.6159915578370557E-002 1.81616
0.20849999999999999 1.5111195791587298E-002 1.81511
0.20899999999999999 1.7067739865071194E-002 1.81707
0.20949999999999999 1.4517836695546765E-002 1.81452
0.20999999999999999 1.6198602244716059E-002 1.8162
0.21049999999999999 1.5023668723534389E-002 1.81502
0.21099999999999999 1.7382122193919582E-002 1.81738
0.21149999999999999 1.6120794241147433E-002 1.81612
0.21199999999999999 1.4888556523651337E-002 1.81489
0.21249999999999999 1.4723462802572154E-002 1.81472
0.21299999999999999 1.3752862690469296E-002 1.81375
0.21350000000000000 1.6332627597472338E-002 1.81633
0.21400000000000000 1.5543137694874566E-002 1.81554
0.21450000000000000 1.4090265421224001E-002 1.81409
0.21500000000000000 1.4082738631090330E-002 1.81408
0.21550000000000000 1.5282351942384137E-002 1.81528
0.21600000000000000 1.2988231954654837E-002 1.81299
0.21650000000000000 1.3088200852479066E-002 1.81309
0.21700000000000000 1.3315071466212164E-002 1.81332
0.21750000000000000 1.4387507399351365E-002 1.81439
0.21800000000000000 1.4822345222426925E-002 1.81482
0.21850000000000000 1.2264432198131392E-002 1.81226
0.21900000000000000 1.3047073525031370E-002 1.81305
0.21950000000000000 1.4028923426483200E-002 1.81403
0.22000000000000000 1.1763197512470926E-002 1.81176
0.22050000000000000 1.2241835015117991E-002 1.81224
0.22100000000000000 1.1082281074144390E-002 1.81108
0.22150000000000000 1.3274050424424970E-002 1.81327
0.22200000000000000 1.1443369008801526E-002 1.81144
0.22250000000000000 1.3095901587052337E-002 1.8131
0.22300000000000000 1.1638239676490660E-002 1.81164
0.22350000000000000 1.3456929275524660E-002 1.81346
0.22400000000000000 1.3279341096936072E-002 1.81328
0.22450000000000001 1.2585510451417745E-002 1.81259
0.22500000000000001 1.1969652648650351E-002 1.81197
0.22550000000000001 1.2749713877921235E-002 1.81275
0.22600000000000001 1.3155439181348155E-002 1.81316
0.22650000000000001 1.4623633757636190E-002 1.81462
0.22700000000000001 1.3100060745041596E-002 1.8131
0.22750000000000001 1.3806566140185978E-002 1.81381
0.22800000000000001 1.4373280464218962E-002 1.81437
0.22850000000000001 1.3937039856789910E-002 1.81394
0.22900000000000001 1.4853918102315913E-002 1.81485
0.22950000000000001 1.4029347259100359E-002 1.81403
0.23000000000000001 1.5880099047380056E-002 1.81588
0.23050000000000001 1.7486696296852133E-002 1.81749
0.23100000000000001 1.3694294898082703E-002 1.81369
0.23150000000000001 1.3873978986165637E-002 1.81387
0.23200000000000001 1.4042624553787882E-002 1.81404
0.23250000000000001 1.6395520991871072E-002 1.8164
0.23300000000000001 1.5194896268699229E-002 1.81519
0.23350000000000001 1.5263322806104082E-002 1.81526
0.23400000000000001 1.5568754826869110E-002 1.81557
0.23450000000000001 1.4723150831344759E-002 1.81472
0.23500000000000001 1.7682085681554469E-002 1.81768
0.23550000000000001 1.5951329478730521E-002 1.81595
0.23600000000000002 1.5919274997766322E-002 1.81592
0.23650000000000002 1.5552785788342814E-002 1.81555
0.23700000000000002 1.6496512970870385E-002 1.8165
0.23750000000000002 1.7394553151467818E-002 1.81739
0.23800000000000002 1.6880372364135855E-002 1.81688
0.23850000000000002 1.5292213730915976E-002 1.81529
0.23900000000000002 1.5141251006721243E-002 1.81514
0.23950000000000002 1.4140207510785817E-002 1.81414
0.23999999999999999 1.3648307589625075E-002 1.81365
0.24049999999999999 1.4680435119025705E-002 1.81468
0.24099999999999999 1.4575470360163852E-002 1.81458
0.24149999999999999 1.2740718412690042E-002 1.81274
0.24199999999999999 1.4514145911908879E-002 1.81451
0.24249999999999999 1.2577827848884728E-002 1.81258
0.24299999999999999 1.4224962718740857E-002 1.81422
0.24349999999999999 1.3680506610565619E-002 1.81368
0.24399999999999999 1.2610920995921494E-002 1.81261
0.24450000000000000 1.2271085945097911E-002 1.81227
0.24500000000000000 1.2367437843852077E-002 1.81237
0.24550000000000000 1.3270890423960057E-002 1.81327
0.24600000000000000 1.2357755363039361E-002 1.81236
0.24650000000000000 1.4502972760076508E-002 1.8145
0.24700000000000000 1.2990566574843513E-002 1.81299
0.24750000000000000 1.2791090731546443E-002 1.81279
0.24800000000000000 1.3469765196895998E-002 1.81347
0.24850000000000000 1.4659569435794795E-002 1.81466
0.24900000000000000 1.3304125278923325E-002 1.8133
0.24950000000000000 1.4775602181591473E-002 1.81478
0.25000000000000000 1.2450687144581279E-002 1.81245
0.25050000000000000 1.1763245581692785E-002 1.81176
0.25100000000000000 1.2425711232199542E-002 1.81243
0.25150000000000000 1.2705243485928594E-002 1.81271
0.25200000000000000 1.1035114417718817E-002 1.81104
0.25250000000000000 1.2235979104759704E-002 1.81224
0.25300000000000000 1.1556870404964047E-002 1.81156
0.25350000000000000 1.0816083237452756E-002 1.81082
0.25400000000000000 1.0617087791330101E-002 1.81062
0.25450000000000000 1.0690006717923969E-002 1.81069
0.25500000000000000 9.3414391695969840E-003 1.80934
0.25550000000000000 1.0046112787351159E-002 1.81005
0.25600000000000001 1.0430687647586628E-002 1.81043
0.25650000000000001 9.3330090307727435E-003 1.80933
0.25700000000000001 9.0378423752943814E-003 1.80904
0.25750000000000001 8.8878433430721986E-003 1.80889
0.25800000000000001 9.3555681292561577E-003 1.80936
0.25850000000000001 9.0872027874922493E-003 1.80909
0.25900000000000001 9.1170803123080332E-003 1.80912
0.25950000000000001 8.9860892809672643E-003 1.80899
0.26000000000000001 9.1495321338794719E-003 1.80915
0.26050000000000001 8.9673591407371106E-003 1.80897
0.26100000000000001 9.0264901786867857E-003 1.80903
0.26150000000000001 9.6583214415658179E-003 1.80966
0.26200000000000001 1.0713642888874837E-002 1.81071
0.26250000000000001 9.3180818489029208E-003 1.80932
0.26300000000000001 9.1137111726441560E-003 1.80911
0.26350000000000001 9.4923281996069832E-003 1.80949
