time,alpha=0.0,alpha=0.5,alpha=1.0
2.500099999999999909e+03,5.362019999999999564e-01,5.445910000000000473e-01,5.316910000000000247e-01
2.600099999999999909e+03,5.280209999999999626e-01,5.364389999999999992e-01,5.240070000000000006e-01
2.700099999999999909e+03,5.205089999999999995e-01,5.285940000000000083e-01,5.162020000000000497e-01
2.800099999999999909e+03,5.131710000000000438e-01,5.215750000000000108e-01,5.090449999999999697e-01
2.900099999999999909e+03,5.062470000000000026e-01,5.144279999999999964e-01,5.022649999999999615e-01
3.000099999999999909e+03,4.994239999999999791e-01,5.077460000000000306e-01,4.956380000000000230e-01
3.100099999999999909e+03,4.931630000000000180e-01,5.011010000000000186e-01,4.894789999999999974e-01
3.200099999999999909e+03,4.872210000000000152e-01,4.950080000000000036e-01,4.834189999999999876e-01
3.300099999999999909e+03,4.811239999999999961e-01,4.890010000000000190e-01,4.776389999999999803e-01
3.400099999999999909e+03,4.757730000000000015e-01,4.834499999999999909e-01,4.721659999999999746e-01
3.500099999999999909e+03,4.702890000000000126e-01,4.781449999999999867e-01,4.668089999999999740e-01
3.600099999999999909e+03,4.653760000000000119e-01,4.728339999999999765e-01,4.616219999999999768e-01
3.700099999999999909e+03,4.604440000000000199e-01,4.677419999999999911e-01,4.566450000000000231e-01
3.800099999999999909e+03,4.556700000000000195e-01,4.627519999999999967e-01,4.519420000000000104e-01
3.900099999999999909e+03,4.511549999999999727e-01,4.583960000000000257e-01,4.475339999999999874e-01
4.000099999999999909e+03,4.470899999999999874e-01,4.535460000000000047e-01,4.432360000000000189e-01
4.100100000000000364e+03,4.428360000000000074e-01,4.495370000000000199e-01,4.392949999999999910e-01
4.200100000000000364e+03,4.390060000000000073e-01,4.456950000000000078e-01,4.353099999999999747e-01
4.300100000000000364e+03,4.355419999999999847e-01,4.414540000000000131e-01,4.316550000000000109e-01
4.400100000000000364e+03,4.316780000000000062e-01,4.381039999999999934e-01,4.280370000000000008e-01
4.500100000000000364e+03,4.280919999999999725e-01,4.346349999999999936e-01,4.247290000000000232e-01
4.600100000000000364e+03,4.249910000000000077e-01,4.312190000000000190e-01,4.215729999999999755e-01
4.700100000000000364e+03,4.217170000000000085e-01,4.280309999999999948e-01,4.183520000000000016e-01
4.800100000000000364e+03,4.187540000000000151e-01,4.249769999999999937e-01,4.150229999999999753e-01
4.900100000000000364e+03,4.152870000000000172e-01,4.221570000000000045e-01,4.122799999999999798e-01
5.000100000000000364e+03,4.124189999999999801e-01,4.191130000000000133e-01,4.093780000000000197e-01
5.100100000000000364e+03,4.098950000000000093e-01,4.164240000000000164e-01,4.068169999999999842e-01
5.200100000000000364e+03,4.073209999999999886e-01,4.139829999999999899e-01,4.042410000000000170e-01
5.300100000000000364e+03,4.049570000000000114e-01,4.115219999999999989e-01,4.018079999999999985e-01
5.400100000000000364e+03,4.025219999999999909e-01,4.089760000000000062e-01,3.996629999999999905e-01
5.500100000000000364e+03,4.000190000000000135e-01,4.066069999999999962e-01,3.972729999999999873e-01
5.600100000000000364e+03,3.980839999999999934e-01,4.044690000000000230e-01,3.949420000000000153e-01
5.700100000000000364e+03,3.961810000000000054e-01,4.024070000000000147e-01,3.931540000000000035e-01
5.800100000000000364e+03,3.939810000000000256e-01,4.001799999999999802e-01,3.910080000000000222e-01
5.900100000000000364e+03,3.921479999999999966e-01,3.980049999999999977e-01,3.891350000000000087e-01
6.000100000000000364e+03,3.902499999999999858e-01,3.960940000000000016e-01,3.871760000000000201e-01
6.100100000000000364e+03,3.884989999999999832e-01,3.943650000000000211e-01,3.853300000000000058e-01
6.200100000000000364e+03,3.865830000000000100e-01,3.926160000000000205e-01,3.833429999999999893e-01
6.300100000000000364e+03,3.849369999999999736e-01,3.911959999999999882e-01,3.819980000000000042e-01
6.400100000000000364e+03,3.831200000000000161e-01,3.894719999999999849e-01,3.803449999999999886e-01
6.500100000000000364e+03,3.818170000000000175e-01,3.878139999999999921e-01,3.787949999999999928e-01
6.600100000000000364e+03,3.803989999999999871e-01,3.862869999999999915e-01,3.774310000000000165e-01
6.700100000000000364e+03,3.789939999999999976e-01,3.848239999999999994e-01,3.759080000000000199e-01
6.800100000000000364e+03,3.773790000000000200e-01,3.835930000000000173e-01,3.741479999999999806e-01
6.900100000000000364e+03,3.761079999999999979e-01,3.821269999999999945e-01,3.729879999999999862e-01
7.000100000000000364e+03,3.748480000000000145e-01,3.807340000000000169e-01,3.717779999999999974e-01
7.100100000000000364e+03,3.736990000000000034e-01,3.794139999999999735e-01,3.706990000000000007e-01
7.200100000000000364e+03,3.724870000000000125e-01,3.780499999999999972e-01,3.697099999999999831e-01
7.300100000000000364e+03,3.713199999999999834e-01,3.769719999999999738e-01,3.687420000000000142e-01
7.400100000000000364e+03,3.700939999999999785e-01,3.759319999999999884e-01,3.676740000000000008e-01
7.500100000000000364e+03,3.688830000000000164e-01,3.748580000000000245e-01,3.664620000000000100e-01
7.600100000000000364e+03,3.681420000000000248e-01,3.742170000000000218e-01,3.654109999999999858e-01
7.700100000000000364e+03,3.672529999999999961e-01,3.732590000000000074e-01,3.644459999999999922e-01
7.800100000000000364e+03,3.662719999999999865e-01,3.724560000000000093e-01,3.635769999999999835e-01
7.900100000000000364e+03,3.655070000000000263e-01,3.716380000000000239e-01,3.627400000000000069e-01
8.000100000000000364e+03,3.646650000000000169e-01,3.705519999999999925e-01,3.619669999999999832e-01
8.100100000000000364e+03,3.636400000000000188e-01,3.699319999999999831e-01,3.612920000000000020e-01
8.200100000000000364e+03,3.630680000000000018e-01,3.692280000000000006e-01,3.604189999999999894e-01
8.300100000000000364e+03,3.622569999999999957e-01,3.682819999999999983e-01,3.595880000000000187e-01
8.400100000000000364e+03,3.615030000000000188e-01,3.676679999999999948e-01,3.590280000000000138e-01
8.500100000000000364e+03,3.610470000000000068e-01,3.670129999999999781e-01,3.583930000000000171e-01
8.600100000000000364e+03,3.603750000000000009e-01,3.664569999999999772e-01,3.577899999999999969e-01
8.700100000000000364e+03,3.597819999999999907e-01,3.656200000000000006e-01,3.570559999999999845e-01
8.800100000000000364e+03,3.591409999999999880e-01,3.649569999999999759e-01,3.564550000000000218e-01
8.900100000000000364e+03,3.586529999999999996e-01,3.644519999999999982e-01,3.560559999999999836e-01
9.000100000000000364e+03,3.579970000000000097e-01,3.638009999999999855e-01,3.551759999999999917e-01
9.100100000000000364e+03,3.575229999999999797e-01,3.632170000000000121e-01,3.546719999999999873e-01
9.200100000000000364e+03,3.567930000000000268e-01,3.625849999999999906e-01,3.538040000000000074e-01
9.300100000000000364e+03,3.564950000000000063e-01,3.621229999999999727e-01,3.535460000000000269e-01
9.400100000000000364e+03,3.558580000000000076e-01,3.615070000000000228e-01,3.532609999999999917e-01
9.500100000000000364e+03,3.556340000000000057e-01,3.610920000000000241e-01,3.526210000000000178e-01
9.600100000000000364e+03,3.554039999999999977e-01,3.612589999999999968e-01,3.521449999999999858e-01
9.700100000000000364e+03,3.547390000000000265e-01,3.605820000000000136e-01,3.517520000000000091e-01
9.800100000000000364e+03,3.544160000000000088e-01,3.600149999999999739e-01,3.511529999999999929e-01
9.900100000000000364e+03,3.542159999999999753e-01,3.596190000000000220e-01,3.507089999999999930e-01
1.000010000000000036e+04,3.542830000000000146e-01,3.590439999999999743e-01,3.504240000000000133e-01
