# Interacting fermions (standard model)
# L=16, Delta=1, W=100.0
# Diagonal matrix elements (A_i)_m in Hamiltonian eigenbasis, A_i=2n_i-1
# E_m/|E_0| (A_i)_m
-2.313534360784932908e-01 9.997995301000000001e-01
-2.312927095995338245e-01 9.997188806000000261e-01
-2.312794316480290546e-01 -9.998075639000000292e-01
-2.312414136822733557e-01 -9.998075628000000492e-01
-2.312158037394940191e-01 -9.999113397000000125e-01
-2.311145118716954050e-01 9.997264793000000260e-01
-2.310956968109226517e-01 -9.997112823999999565e-01
-2.310294999438662622e-01 -9.998147310999999648e-01
-2.307899693404019403e-01 9.998076509000000112e-01
-2.305478489135429077e-01 -9.998075159000000545e-01
-2.305180949851062255e-01 -9.997090492000000328e-01
-2.305084373599395331e-01 -9.997113170000000437e-01
-2.304662122722964945e-01 9.999088372000000113e-01
-2.304652654609652129e-01 9.997264793000000260e-01
-2.303593719472146750e-01 9.999087716000000237e-01
-2.303081471355857557e-01 -9.998147310999999648e-01
-2.301506047039294234e-01 9.997995278000000319e-01
-2.300014884830456352e-01 9.997995946000000078e-01
-2.298780253789807493e-01 9.997264779000000212e-01
-2.298055951245513984e-01 9.999995591000000461e-01
-2.297375662236058325e-01 9.997995286999999953e-01
-2.296019767078779639e-01 9.997188807000000343e-01
-2.295523627470058281e-01 9.997289144000000016e-01
-2.295251718967553090e-01 -9.999113397000000125e-01
-2.295233464911385635e-01 -9.998147310999999648e-01
-2.295166429606543546e-01 -9.997090022000000298e-01
-2.294604885970163155e-01 -9.999997332000000183e-01
-2.294110034103256368e-01 -9.997113667999999453e-01
-2.292166536655981524e-01 9.999090887999999566e-01
-2.291451415171798234e-01 -9.997090215999999696e-01
-2.290550494698127271e-01 -9.999999983999999786e-01
-2.287982706569825220e-01 9.997289180999999747e-01
-2.287747489037444681e-01 9.999088372000000113e-01
-2.287125382849342914e-01 9.997188820000000309e-01
-2.286707299789401127e-01 9.997265406999999993e-01
-2.286380341291464335e-01 -9.999999212000000304e-01
-2.285998885240106970e-01 -9.999999209000000056e-01
-2.284836863185127354e-01 -9.998147330000000110e-01
-2.284595421266412685e-01 -9.999137988999999838e-01
-2.282524763892796182e-01 9.997289180999999747e-01
-2.281196472524566476e-01 -9.999115712999999683e-01
-2.280827120936779751e-01 -9.999137998999999555e-01
-2.279720052677011999e-01 9.998076509000000112e-01
-2.279483571646303552e-01 9.997264779000000212e-01
-2.277421213282525003e-01 9.999087354000000261e-01
-2.276145295325598672e-01 9.997212573000000546e-01
-2.275973894388296781e-01 9.999996561999999756e-01
-2.275343599833504482e-01 -9.999997064000000213e-01
-2.273282163495960739e-01 -9.999999209000000056e-01
-2.271221350783433623e-01 -9.998076510000000194e-01
-2.270836217459334949e-01 -9.998076148000000218e-01
-2.270419598035444408e-01 9.999115635999999974e-01
-2.268434049486231785e-01 -9.999112878999999454e-01
-2.265039363471547385e-01 -9.999115712999999683e-01
-2.264643585709197049e-01 9.999087979999999876e-01
-2.263881184267166891e-01 -9.999135211999999884e-01
-2.261210039190210686e-01 9.999112498000000127e-01
-2.259137777877810171e-01 9.999995590000000378e-01
-2.258527846562553842e-01 9.997265406999999993e-01
-2.258069765617697067e-01 -9.998075666000000306e-01
-2.256364338954895410e-01 9.997289180999999747e-01
-2.255698217168680408e-01 -9.998075678000000188e-01
-2.254124412265467170e-01 9.997995292000000367e-01
-2.252934737418645361e-01 -9.999138026999999651e-01
-2.252533238193362430e-01 -9.997090216999999779e-01
-2.251216709300790098e-01 -9.999135729000000472e-01
-2.250132107016192540e-01 -9.998146482999999973e-01
-2.247213439547653957e-01 9.999088344000000017e-01
-2.246590322354561908e-01 9.997188806000000261e-01
-2.246300761240694888e-01 -9.997113170000000437e-01
-2.245747839774676902e-01 9.997995941999999747e-01
-2.245728713726705961e-01 -9.999138026999999651e-01
-2.244813964406974227e-01 9.997264779000000212e-01
-2.244088583543328019e-01 -9.999997064000000213e-01
-2.243726462704494495e-01 -9.999997064000000213e-01
-2.243136754583951176e-01 9.997212573000000546e-01
-2.241908924099316747e-01 -9.999137998999999555e-01
-2.240962950199961168e-01 9.997265406999999993e-01
-2.240728552561678244e-01 -9.999997824999999896e-01
-2.240272108052193956e-01 -9.999138026999999651e-01
-2.238125453020826106e-01 -9.998146422000000477e-01
-2.237729231138426977e-01 -9.997089987999999705e-01
-2.237497692942063410e-01 -9.999996537999999990e-01
-2.237253408087633844e-01 9.997212540000000036e-01
-2.237089167232099995e-01 9.999115688999999918e-01
-2.235425021295749659e-01 -9.999112878999999454e-01
-2.235262003704671929e-01 9.999087744000000333e-01
-2.230943428317745669e-01 -9.998075198000000441e-01
-2.230700210176744247e-01 9.999112539000000188e-01
-2.230651556851149242e-01 9.999995922000000093e-01
-2.230523208220215881e-01 -9.997089987999999705e-01
-2.230059441919746976e-01 -9.999999211000000221e-01
-2.230016748365404033e-01 9.997212573000000546e-01
-2.229973795869986952e-01 9.997995278000000319e-01
-2.227359002457387493e-01 9.997188806000000261e-01
-2.225066546321446959e-01 -9.997089986999999622e-01
-2.224541735694429423e-01 9.997212554000000084e-01
-2.222938369211636678e-01 -9.997165597999999598e-01
-2.222481109708334124e-01 -9.999997830000000310e-01
-2.222313874524246280e-01 -9.999112878999999454e-01
-2.221430307486990385e-01 -9.999997824999999896e-01
-2.221315956890708154e-01 9.999090887999999566e-01
-2.219582007249626676e-01 -9.997113675000000033e-01
-2.217922624384744967e-01 9.999113166999999969e-01
-2.215858029946154439e-01 9.999090887999999566e-01
-2.215265698886644818e-01 9.997995301000000001e-01
-2.214850671279794680e-01 -9.998076029000000364e-01
-2.214797591196636106e-01 9.997265408000000075e-01
-2.212094008591977412e-01 -9.999138026999999651e-01
-2.210224125977172105e-01 -9.997165610999999563e-01
-2.208789966396107751e-01 9.997188806000000261e-01
-2.208567656199372231e-01 -9.998147340999999910e-01
-2.206451892270727133e-01 -9.998146472000000173e-01
-2.204638099542200746e-01 9.997212586999999484e-01
-2.203072382678907259e-01 9.999090492000000108e-01
-2.203069626142853121e-01 -9.998075640000000375e-01
-2.202673756306834374e-01 -9.997113675000000033e-01
-2.202253461673477353e-01 9.999087744000000333e-01
-2.198706030858469107e-01 -9.999115688999999918e-01
-2.196980591712963948e-01 -9.999113397000000125e-01
-2.196888471104717633e-01 -9.997089986999999622e-01
-2.196547850628124965e-01 -9.998146942000000204e-01
-2.193860053886328709e-01 9.997265392999999944e-01
-2.193169636773312781e-01 -9.999138026999999651e-01
-2.193153082598239545e-01 -9.999996571999999473e-01
-2.191508989378464778e-01 9.997212586999999484e-01
-2.190483252601498620e-01 -9.999115688999999918e-01
-2.189693911487217981e-01 9.999090887999999566e-01
-2.189344815590732463e-01 9.999996322999999965e-01
-2.189133480214235927e-01 9.999087744000000333e-01
-2.188665302630770082e-01 9.997995936000000361e-01
-2.188486191232962841e-01 -9.999999993999999504e-01
-2.188242829436405357e-01 -9.998075198000000441e-01
-2.187694209641874166e-01 9.997288529000000201e-01
-2.187659827219113340e-01 9.998075870999999504e-01
-2.186760697668566900e-01 -9.999997824999999896e-01
-2.183859858189806658e-01 -9.999113397000000125e-01
-2.182929400380043128e-01 -9.999115712999999683e-01
-2.182758115501987617e-01 -9.997113330000000353e-01
-2.180036042080299441e-01 -9.999996571999999473e-01
-2.180022939765120793e-01 -9.998075198000000441e-01
-2.179045421478440214e-01 9.999113125999999907e-01
-2.178421303080916860e-01 9.997212554000000084e-01
-2.178013855174487368e-01 -9.997090492000000328e-01
-2.177453607275114944e-01 9.997995277000000236e-01
-2.177312622629263561e-01 -9.998147340999999910e-01
-2.176946821938594290e-01 -9.998147340999999910e-01
-2.176735559808377907e-01 -9.999997830000000310e-01
-2.176368485303003253e-01 -9.999997830000000310e-01
-2.174492314340324139e-01 -9.999135211999999884e-01
-2.173982711859032135e-01 9.999112487000000327e-01
-2.173657586323458069e-01 9.997995292000000367e-01
-2.173538472397797960e-01 -9.998075198000000441e-01
-2.173274266618514805e-01 9.997995941999999747e-01
-2.172821466111455047e-01 -9.999996571999999473e-01
-2.170593010717930815e-01 9.999087716000000237e-01
-2.170526219911233512e-01 -9.999115688999999918e-01
-2.169910525093806664e-01 9.997188793000000295e-01
-2.166967566940836420e-01 -9.997090526999999893e-01
-2.163965886677881589e-01 9.997995960000000126e-01
-2.163695441811427089e-01 9.999088372000000113e-01
-2.163070851439635456e-01 9.997188820000000309e-01
-2.160737807579898584e-01 -9.998146482999999973e-01
-2.160159764703155350e-01 -9.999997064000000213e-01
-2.160062994245683099e-01 -9.998075198000000441e-01
-2.158916137781371758e-01 9.997264793000000260e-01
-2.158177955067039633e-01 9.999995922000000093e-01
-2.157821936623376680e-01 9.999088344000000017e-01
-2.157497685142882315e-01 9.997995277000000236e-01
-2.156346813286557917e-01 -9.999137988999999838e-01
-2.155372899800067632e-01 -9.999113420999999891e-01
-2.153613064562601709e-01 9.998076516999999663e-01
-2.153379633826795203e-01 -9.999999212000000304e-01
-2.150566390193132948e-01 9.999088372000000113e-01
-2.150474401634517307e-01 -9.999138026999999651e-01
-2.148707419984483558e-01 -9.997113675000000033e-01
-2.147784633432990864e-01 9.999995900999999465e-01
-2.147659735372404732e-01 -9.998146472000000173e-01
-2.147172236245614985e-01 -9.999999236000000069e-01
-2.141629657750087901e-01 -9.998075628000000492e-01
-2.140669739719153475e-01 9.997264768000000412e-01
-2.140669533907423594e-01 -9.999999211000000221e-01
-2.139766887245895810e-01 -9.997113170000000437e-01
-2.138796526203979864e-01 9.999997321000000383e-01
-2.138220642287126938e-01 -9.998076510000000194e-01
-2.135816386537137401e-01 -9.999997332000000183e-01
-2.135423473116986048e-01 -9.999138026999999651e-01
-2.135318640926356648e-01 -9.997090492000000328e-01
-2.133549476330854344e-01 -9.997165597999999598e-01
-2.132719719518371415e-01 9.997995960000000126e-01
-2.131409297147520421e-01 9.997188806000000261e-01
-2.129658674950935249e-01 -9.999997030999999703e-01
-2.128526173983752712e-01 -9.998075678000000188e-01
-2.127867913792972354e-01 -9.999999236000000069e-01
-2.126426902331916280e-01 -9.998147330000000110e-01
-2.125800059121199237e-01 -9.999997337999999569e-01
-2.125460758109282144e-01 -9.998076029000000364e-01
-2.123029434248143166e-01 9.999996249999999476e-01
-2.121335734211587387e-01 -9.999112903000000330e-01
-2.120914609625665082e-01 -9.998075159000000545e-01
-2.120346644302232297e-01 9.997264769000000495e-01
-2.120267716793285684e-01 -9.997090492000000328e-01
-2.116778334944633688e-01 9.997289147000000264e-01
-2.116434475899250933e-01 -9.997089711000000101e-01
-2.115522067881380752e-01 9.999112539000000188e-01
-2.114077319570503155e-01 -9.999135730000000555e-01
-2.113828933698128076e-01 9.997264793000000260e-01
-2.113405341176810559e-01 -9.999138026999999651e-01
-2.113309842212858780e-01 -9.998147330000000110e-01
-2.111806393456388542e-01 -9.999999994999999586e-01
-2.111701563329034526e-01 9.999088344000000017e-01
-2.111320404647257509e-01 9.997289146000000182e-01
-2.111121028531318666e-01 9.997994984000000418e-01
-2.110925624478606766e-01 9.998076517999999746e-01
-2.110051288277982884e-01 9.997995292000000367e-01
-2.109956092615528078e-01 -9.998075678000000188e-01
-2.108403845072541194e-01 -9.999997814000000096e-01
-2.108178854938853597e-01 -9.998146472000000173e-01
-2.107962802914587763e-01 9.997265406999999993e-01
-2.107668695373179357e-01 9.997264768000000412e-01
-2.107135471998261567e-01 -9.999112878999999454e-01
-2.106560027559088166e-01 9.997995950000000409e-01
-2.106431935032225256e-01 -9.997113162999999858e-01
-2.106179710435801544e-01 -9.998076055000000295e-01
-2.106095266244014386e-01 -9.998147330000000110e-01
-2.105859905056077785e-01 -9.999137998999999555e-01
-2.104572202701191774e-01 -9.999115395000000017e-01
-2.100688042231345920e-01 9.999113115000000107e-01
-2.098375418351221267e-01 9.997212586999999484e-01
-2.098196276778010183e-01 -9.997089987999999705e-01
-2.096506311012181212e-01 -9.999138026999999651e-01
-2.095563376575531600e-01 9.999112539000000188e-01
-2.095183620663178259e-01 9.999090492000000108e-01
-2.094549101293911031e-01 -9.999999212000000304e-01
-2.093855666124672388e-01 -9.999115688999999918e-01
-2.093383797341354935e-01 -9.998147340999999910e-01
-2.091814646156009150e-01 9.999113115000000107e-01
-2.091783207769462305e-01 9.999996249999999476e-01
-2.091189803290879334e-01 9.997212550999999836e-01
-2.091164054644405190e-01 9.997995301000000001e-01
-2.089723342616204016e-01 9.997265383000000227e-01
-2.089387189646865761e-01 9.998075870999999504e-01
-2.089049096166929465e-01 9.997212573000000546e-01
-2.088659088870305214e-01 -9.998146953000000003e-01
-2.088080752492623704e-01 -9.999997814000000096e-01
-2.087258592918402877e-01 -9.999135211999999884e-01
-2.086875448591876403e-01 -9.998076055000000295e-01
-2.085188252515483009e-01 -9.997089711000000101e-01
-2.085161197299805202e-01 9.997289144000000016e-01
-2.084812547844553943e-01 -9.997090022000000298e-01
-2.082943156289315256e-01 9.997994984000000418e-01
-2.082603936518870880e-01 9.997188820000000309e-01
-2.081760457119014862e-01 -9.999996571999999473e-01
-2.081350574547507770e-01 -9.997090492000000328e-01
-2.080835822646411870e-01 9.997264793000000260e-01
-2.080728174600557645e-01 9.999113125999999907e-01
-2.079340381977936303e-01 -9.998076030000000447e-01
-2.078648297996233962e-01 -9.999112903000000330e-01
-2.078335188719202808e-01 9.997288532000000449e-01
-2.076392749474344490e-01 -9.999115395000000017e-01
-2.075402800726566799e-01 -9.999997814000000096e-01
-2.075389009277374408e-01 9.997995292000000367e-01
-2.075263472375114826e-01 9.999996677000000389e-01
-2.074613738154477138e-01 -9.999137998999999555e-01
-2.074583978242541260e-01 9.997995941999999747e-01
-2.074276161525050732e-01 9.997212550999999836e-01
-2.074241538730695333e-01 -9.999137988999999838e-01
-2.073306756037595899e-01 -9.999999993999999504e-01
-2.073081174259661930e-01 -9.997165610999999563e-01
-2.072510165089062883e-01 9.999113115000000107e-01
-2.072506714260806404e-01 -9.999113397000000125e-01
-2.072506528050193364e-01 9.997288529000000201e-01
-2.071607966158316438e-01 9.997212573000000546e-01
-2.071188682014130367e-01 9.997995278000000319e-01
-2.069390877865283918e-01 9.999996661000000175e-01
-2.068344585706251570e-01 -9.998075147999999635e-01
-2.066880203007903649e-01 9.998077179000000037e-01
-2.065884795606908464e-01 9.999115646999999774e-01
-2.065620013142126232e-01 9.999996561999999756e-01
-2.064999544421034505e-01 9.997994983000000335e-01
-2.062883436441201590e-01 9.997265408000000075e-01
-2.059484129721057821e-01 9.999995922000000093e-01
-2.059471192210008961e-01 -9.998075146999999552e-01
-2.059224597518668765e-01 9.997212550999999836e-01
-2.058827736278777132e-01 -9.999115712999999683e-01
-2.058450718590907891e-01 -9.999115395000000017e-01
-2.057653096520448976e-01 -9.998075679000000271e-01
-2.057467047616717004e-01 -9.999997322000000466e-01
-2.057436503144276230e-01 9.999088372000000113e-01
-2.057101849660400439e-01 -9.999113420999999891e-01
-2.056049752217867788e-01 9.997995946000000078e-01
-2.053994948021476696e-01 9.997265406999999993e-01
-2.053171822576417282e-01 9.999115647999999856e-01
-2.048165842200780351e-01 9.999087744000000333e-01
-2.047713792983908154e-01 -9.998146482999999973e-01
-2.047134997011611224e-01 -9.999997064000000213e-01
-2.046810677700934833e-01 9.999112498000000127e-01
-2.046312212522826690e-01 -9.997165597999999598e-01
-2.046096529824873445e-01 9.997212550999999836e-01
-2.043977793232066575e-01 9.997265392999999944e-01
-2.043742349513110457e-01 -9.999997830000000310e-01
-2.042923293363135828e-01 9.997995946000000078e-01
-2.040165148211879331e-01 -9.998075147999999635e-01
-2.038443601177676867e-01 9.998076516999999663e-01
-2.037016685498947155e-01 -9.997113667999999453e-01
-2.035709765022421514e-01 9.997995946000000078e-01
-2.033106818163955554e-01 9.997212586999999484e-01
-2.033104956831554566e-01 -9.999999209000000056e-01
-2.032965023940384308e-01 -9.999996541000000239e-01
-2.032263503568229601e-01 9.998076523000000160e-01
-2.030728370379610570e-01 9.999087744000000333e-01
-2.030045866443916658e-01 9.997188806000000261e-01
-2.027871652757651244e-01 9.997995946000000078e-01
-2.027507090032276138e-01 -9.999996541000000239e-01
-2.027135262771810331e-01 -9.999996537999999990e-01
-2.025897872100194674e-01 9.997212586999999484e-01
-2.024466326431265950e-01 9.999087979999999876e-01
-2.024330787285251454e-01 9.999090860999999553e-01
-2.022597341599208509e-01 -9.998075159000000545e-01
-2.019897396549238111e-01 -9.999112878999999454e-01
-2.019379664246697403e-01 9.997264793000000260e-01
-2.018872872720350597e-01 9.999090860999999553e-01
-2.017892504534400111e-01 -9.998075666000000306e-01
-2.017813632218072861e-01 9.997265383000000227e-01
-2.016191314807816715e-01 -9.999999209000000056e-01
-2.015172621795462971e-01 9.999995591000000461e-01
-2.015034253898751737e-01 -9.998147330000000110e-01
-2.014494087343901563e-01 9.997995286999999953e-01
-2.014472549584792604e-01 -9.999997030999999703e-01
-2.013400046605576532e-01 9.999113166999999969e-01
-2.012775928465962427e-01 9.997212586999999484e-01
-2.011745703033168409e-01 -9.999115688999999918e-01
-2.011566991652896930e-01 -9.997113675000000033e-01
-2.010599768337181792e-01 9.999996661000000175e-01
-2.010123819942402912e-01 9.997188820000000309e-01
-2.008834805860124084e-01 -9.999135223999999766e-01
-2.008568065862720575e-01 -9.997090215999999696e-01
-2.007803274373944902e-01 -9.998146433000000277e-01
-2.007552742695060677e-01 9.999087979999999876e-01
-2.006271308571112577e-01 9.997994969000000287e-01
-2.006167860838336536e-01 -9.999112903000000330e-01
-2.002473344271853695e-01 9.997264793000000260e-01
-2.002046186410489925e-01 9.999995590000000378e-01
-2.001602490622347297e-01 9.997289147000000264e-01
-2.001138190449345544e-01 -9.999999209000000056e-01
-2.000978918219100122e-01 -9.998075666000000306e-01
-2.000216018753948610e-01 9.999998905000000438e-01
-1.999995976870704295e-01 -9.999135730999999527e-01
-1.999720901240322479e-01 -9.999115396000000100e-01
-1.999533772727690728e-01 9.998076517999999746e-01
-1.998710706601802001e-01 9.997995277000000236e-01
-1.997943770338154457e-01 -9.999137998999999555e-01
-1.997032261650489304e-01 9.997995292000000367e-01
-1.995441626867015261e-01 -9.997090216999999779e-01
-1.995252994484460751e-01 -9.999999236000000069e-01
-1.995091873817286254e-01 -9.998146445000000160e-01
-1.994832658069775333e-01 9.999995590000000378e-01
-1.994513849510022585e-01 -9.999997032999999869e-01
-1.994123381845054610e-01 -9.999135729000000472e-01
-1.993672040073766194e-01 -9.997165275999999601e-01
-1.992709952508654458e-01 9.999090492000000108e-01
-1.992501125301425202e-01 9.999087980999999958e-01
-1.992479982659572657e-01 9.997995955999999795e-01
-1.992167838221741982e-01 9.999088372000000113e-01
-1.992018878758213818e-01 -9.998147310999999648e-01
-1.991876534929633569e-01 9.997188795000000461e-01
-1.990703328631952262e-01 9.998075548999999507e-01
-1.989405729776179688e-01 9.999112487000000327e-01
-1.988721499910538204e-01 9.997212537999999871e-01
-1.988670247373645061e-01 -9.998075639000000292e-01
-1.988228098526300947e-01 -9.997090216999999779e-01
-1.988010122755550224e-01 -9.999999209000000056e-01
-1.986994546578733645e-01 9.999995591000000461e-01
-1.986560964193312961e-01 -9.998147310999999648e-01
-1.986314276396666245e-01 9.997995286999999953e-01
-1.986185420457871886e-01 -9.998146942000000204e-01
-1.985934121498415250e-01 -9.999997332000000183e-01
-1.985925722419715211e-01 -9.998075666000000306e-01
-1.985828273144606970e-01 9.999090860999999553e-01
-1.985557340829317841e-01 -9.999997322000000466e-01
-1.985155690469104783e-01 -9.999138026999999651e-01
-1.984958892415890352e-01 9.999088372000000113e-01
-1.984817311483422497e-01 -9.999137998999999555e-01
-1.984779905330431582e-01 -9.997165606000000260e-01
-1.984205463901055622e-01 -9.999113097999999811e-01
-1.982225554541665880e-01 9.997212573000000546e-01
-1.982157768720364255e-01 -9.999115712999999683e-01
-1.980388425135713171e-01 -9.997090216999999779e-01
-1.980355335355046542e-01 -9.998147340999999910e-01
-1.979995934171218386e-01 9.999090492000000108e-01
-1.979373116153072265e-01 9.999087979999999876e-01
-1.979369440685696535e-01 9.997264769000000495e-01
-1.978328464298053924e-01 9.999112498000000127e-01
-1.978225575970845584e-01 -9.997113667999999453e-01
-1.977603783142708183e-01 -9.999137998999999555e-01
-1.977320788660996975e-01 9.999996582000000300e-01
-1.976700320197814775e-01 9.997995292000000367e-01
-1.976498479757212989e-01 9.999115646999999774e-01
-1.975646077722501281e-01 9.997265406999999993e-01
-1.975498079745351410e-01 -9.998075198000000441e-01
-1.973472976915453259e-01 -9.998146953000000003e-01
-1.972797710434358587e-01 -9.998075666000000306e-01
-1.971837008100828514e-01 9.999088372000000113e-01
-1.971092662382608884e-01 9.997289180999999747e-01
-1.971047552216848575e-01 9.998076509000000112e-01
-1.971039585136454275e-01 -9.998146472000000173e-01
-1.970516364779020535e-01 9.997995292000000367e-01
-1.970426811659211352e-01 -9.998075678000000188e-01
-1.970410990462756196e-01 -9.999996571999999473e-01
-1.970108565857848770e-01 9.999112486000000244e-01
-1.969996371384452605e-01 -9.997090492000000328e-01
-1.969764125742505534e-01 -9.999137998999999555e-01
-1.967258035999082944e-01 -9.999112903000000330e-01
-1.965755180692225490e-01 9.997188820000000309e-01
-1.965536410302501646e-01 9.999999222000000021e-01
-1.964032272927836720e-01 9.997995292000000367e-01
-1.961930980813476888e-01 9.997264779000000212e-01
-1.960830472480219466e-01 9.999113166999999969e-01
-1.959559769194184065e-01 -9.999999983999999786e-01
-1.958171889656082632e-01 9.997995301000000001e-01
-1.957919731600293589e-01 -9.998146472000000173e-01
-1.957052675667235453e-01 -9.998075628000000492e-01
-1.954264170964604419e-01 -9.998076055000000295e-01
-1.953976392004941331e-01 -9.999115712999999683e-01
-1.953517954629243603e-01 -9.998147322999999531e-01
-1.953130798521436895e-01 -9.997165610999999563e-01
-1.950148628849422416e-01 9.999112498000000127e-01
-1.949132570897778582e-01 -9.999999236000000069e-01
-1.947105123413196137e-01 -9.999997814000000096e-01
-1.943635593885487400e-01 9.997212537999999871e-01
-1.942637051079476040e-01 9.997265406999999993e-01
-1.941345954894319048e-01 9.999087744000000333e-01
-1.938866835256459753e-01 9.997995301000000001e-01
-1.937753947528173537e-01 -9.998075628000000492e-01
-1.935340255387731911e-01 -9.999135729000000472e-01
-1.935239697272279069e-01 -9.997113170000000437e-01
-1.934667668327769707e-01 -9.999138026999999651e-01
-1.934418573462354518e-01 9.997212586999999484e-01
-1.934297941739662463e-01 -9.999135211999999884e-01
-1.932648512631561510e-01 9.997288565999999932e-01
-1.930636652935394659e-01 -9.999999209000000056e-01
-1.929740813277616984e-01 9.998077170000000402e-01
-1.929525899149783785e-01 9.997265408000000075e-01
-1.927212559055154761e-01 9.997212586999999484e-01
-1.926768266980395661e-01 -9.999113397000000125e-01
-1.925835571290454296e-01 -9.999115712999999683e-01
-1.922057401798334675e-01 9.999087354000000261e-01
-1.921951612505787277e-01 9.999113125999999907e-01
-1.921755953380643034e-01 9.997212586999999484e-01
-1.921329271104279535e-01 9.997212554000000084e-01
-1.920361005318623193e-01 9.997995277000000236e-01
-1.920188030102122911e-01 -9.998075640000000375e-01
-1.919970469049745443e-01 -9.999997064000000213e-01
-1.919562729963562586e-01 -9.999113397000000125e-01
-1.919462185775219765e-01 -9.997089987999999705e-01
-1.919364752490496095e-01 9.997212586999999484e-01
-1.918418530482262907e-01 -9.998146433000000277e-01
-1.917790751834020924e-01 -9.999996541000000239e-01
-1.917398527805792563e-01 -9.999135211999999884e-01
-1.915473979996433762e-01 -9.998076148000000218e-01
-1.914873935897324631e-01 9.997188806000000261e-01
-1.914366818631359768e-01 9.997289144000000016e-01
-1.914097262520822462e-01 -9.999113397000000125e-01
-1.910991991385354583e-01 9.999112539000000188e-01
-1.910976600123929503e-01 9.997265392999999944e-01
-1.910308529058195592e-01 9.997212573000000546e-01
-1.909154920266934174e-01 9.999090860999999553e-01
-1.908143803860088417e-01 -9.998076055000000295e-01
-1.907601010497630700e-01 -9.999115688999999918e-01
-1.906528951380554171e-01 -9.999115712999999683e-01
-1.904422219182455855e-01 9.999090887999999566e-01
-1.904205600273249366e-01 9.997995301000000001e-01
-1.904073391769693646e-01 9.999996322999999965e-01
-1.903877709432700016e-01 -9.999997824999999896e-01
-1.903681109196023180e-01 -9.998147330000000110e-01
-1.903421513805821919e-01 -9.999138026999999651e-01
-1.903393897121301026e-01 9.997995936000000361e-01
-1.903050415913241922e-01 -9.999138026999999651e-01
-1.902110168377098842e-01 -9.999999998999999917e-01
-1.902046869664168194e-01 9.999113166999999969e-01
-1.898565605515021293e-01 9.998076508000000029e-01
-1.897485140871508769e-01 -9.997113330000000353e-01
-1.897482887516764583e-01 -9.999135214000000049e-01
-1.897140698950799675e-01 -9.998075198000000441e-01
-1.895840957383431169e-01 9.997995941999999747e-01
-1.894759747123738736e-01 -9.998146482999999973e-01
-1.894347672837842222e-01 -9.997165610999999563e-01
-1.893771795110816003e-01 9.997288532000000449e-01
-1.893475975566570046e-01 9.999088372000000113e-01
-1.893355122299672233e-01 -9.997165597999999598e-01
-1.892729817260832559e-01 -9.999112878999999454e-01
-1.892181552091775909e-01 9.997995277000000236e-01
-1.892006649775968274e-01 -9.998075640000000375e-01
-1.890391383093878996e-01 9.997995941999999747e-01
-1.889263601095650946e-01 9.999115635999999974e-01
-1.888268346377042217e-01 -9.998075198000000441e-01
-1.888215975029014504e-01 -9.997089986999999622e-01
-1.888180628798690475e-01 9.998076193999999584e-01
-1.887841352288170127e-01 -9.997089987999999705e-01
-1.887692071985302977e-01 9.997212554000000084e-01
-1.886269962191008120e-01 9.999088372000000113e-01
-1.885919187304092859e-01 -9.999113397000000125e-01
-1.885549186300345403e-01 -9.999999209000000056e-01
-1.882316561548549039e-01 -9.997165593000000294e-01
-1.881694595147361537e-01 -9.997090526999999893e-01
-1.881692364746557211e-01 -9.999112579000000167e-01
-1.880813297197325984e-01 9.999088372000000113e-01
-1.880744670849171241e-01 9.999995922000000093e-01
-1.880482089383517796e-01 9.997212554000000084e-01
-1.880190461383428879e-01 9.997188820000000309e-01
-1.878422080574703446e-01 9.999088372000000113e-01
-1.878412983077250298e-01 9.997264793000000260e-01
-1.877854478387756820e-01 -9.998146482999999973e-01
-1.877797509030300627e-01 9.997188820000000309e-01
-1.877278189810998865e-01 -9.999997064000000213e-01
-1.876971525432869214e-01 9.999087354000000261e-01
-1.876844601751571084e-01 -9.998147310999999648e-01
-1.876455690054232017e-01 -9.997165597999999598e-01
-1.875337702424753894e-01 9.999112539000000188e-01
-1.875295073089860431e-01 9.999995922000000093e-01
-1.874653473074931465e-01 9.997212573000000546e-01
-1.874616539154118078e-01 9.997995277000000236e-01
-1.872539477631290361e-01 9.997264779000000212e-01
-1.871867716397343229e-01 -9.999115712999999683e-01
-1.871073857225558912e-01 -9.999137988999999838e-01
-1.870730941870802633e-01 9.999996677000000389e-01
-1.870386518519573382e-01 -9.998076148000000218e-01
-1.869428952880606842e-01 9.999087744000000333e-01
-1.869058300139714024e-01 -9.999997064000000213e-01
-1.867985298621557544e-01 9.999113125999999907e-01
-1.867361180481943439e-01 9.997212554000000084e-01
-1.865918738397244481e-01 9.999090887999999566e-01
-1.865824460376563632e-01 -9.997113675000000033e-01
-1.865292245427541962e-01 9.997264793000000260e-01
-1.864222590542229663e-01 9.997995941999999747e-01
-1.863820779246528614e-01 -9.998075159000000545e-01
-1.863432191483441469e-01 -9.999135211999999884e-01
-1.863073066778528630e-01 9.999999222000000021e-01
-1.862565513129797734e-01 -9.999997064000000213e-01
-1.862513231792163604e-01 9.999995900999999465e-01
-1.861902110482768768e-01 -9.999999236000000069e-01
-1.861855459823945902e-01 -9.999115688999999918e-01
-1.861479524066161906e-01 -9.999115688999999918e-01
-1.858429464635342476e-01 9.999112539000000188e-01
